# dE_Ir,dE_Pd,dE_Pt,dE_Rh,dE_Ru,U_Ir,U_Pd,U_Pt,U_Rh,U_Ru
-0.465149,-0.490193,-0.700462,-1.698297,-0.846088,-0.945367,-1.305571,-1.693333,0.334851,1.336602,-0.010231,0.593901,0.526956,0.707316,-0.705571,-0.386666
-0.404980,-0.183642,-0.551676,-0.723901,-0.471346,-0.243727,-0.644189,-0.508072,0.395020,1.438786,0.064162,0.918700,0.714327,1.058136,-0.044189,0.205964
-0.137600,-0.141562,-0.234250,-0.393932,-0.254672,-0.337367,-0.302891,-0.337105,0.662400,1.452813,0.222875,1.028689,0.822664,1.011317,0.297109,0.291448
0.021078,0.013565,0.009016,-0.005467,0.007110,0.018954,-0.010022,-0.020730,0.821078,1.504522,0.344508,1.158178,0.953555,1.189477,0.589978,0.449635
0.161824,0.164918,0.236438,0.562006,0.293932,0.429518,0.397861,0.375755,0.961824,1.554973,0.458219,1.347335,1.096966,1.394759,0.997861,0.647878
0.265399,0.242651,0.462908,0.802907,0.508886,0.446305,0.665899,0.676291,1.065399,1.580884,0.571454,1.427636,1.204443,1.403152,1.265899,0.798146
0.448742,0.475710,0.698030,1.606893,0.863146,1.116766,1.245243,1.486500,1.248742,1.658570,0.689015,1.695631,1.381573,1.738383,1.845243,1.203250
