0.062500,0.062500,0.187500,0.125000,0.000000,0.062500,0.125000,0.375000,0.113372,0.217828,0.000000,0.302579,0.000000,0.168076,0.175071,0.023075,0.055217,0.000000,0.221947,0.117200,0.000000,0.027907,0.143939,0.433790,0.083594
0.062500,0.062500,0.187500,0.125000,0.000000,0.062500,0.062500,0.437500,0.127872,0.203591,0.000000,0.268689,0.000000,0.202847,0.130093,0.066908,0.053816,0.000151,0.224858,0.114005,0.000000,0.024741,0.070645,0.511784,0.085938
0.062500,0.062500,0.187500,0.125000,0.000000,0.062500,0.000000,0.500000,0.122231,0.259076,0.006452,0.369510,0.000000,0.187586,0.000000,0.055145,0.053166,0.000073,0.224419,0.113078,0.000000,0.025063,0.000000,0.584201,0.072135
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.562500,0.000000,0.101623,0.241457,0.000000,0.296606,0.000000,0.000000,0.360314,0.000000,0.059903,0.000365,0.203360,0.128715,0.000000,0.000000,0.607658,0.000000,0.045573
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.500000,0.062500,0.142250,0.286136,0.000000,0.194589,0.000000,0.000000,0.367480,0.009546,0.059915,0.000481,0.203634,0.129894,0.000000,0.000000,0.535485,0.070591,0.046615
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.437500,0.125000,0.123180,0.286818,0.000000,0.271733,0.000000,0.000000,0.318268,0.000000,0.060044,0.000791,0.203303,0.128770,0.000000,0.000000,0.466459,0.140633,0.051562
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.375000,0.187500,0.101096,0.263386,0.000000,0.334662,0.000000,0.000000,0.294973,0.005882,0.060435,0.000656,0.204167,0.128042,0.000000,0.000000,0.400600,0.206101,0.048958
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.312500,0.250000,0.098238,0.269347,0.000000,0.270397,0.000000,0.000000,0.362018,0.000000,0.059778,0.000492,0.204530,0.126529,0.000000,0.000000,0.336737,0.271935,0.047135
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.250000,0.312500,0.102800,0.248817,0.000000,0.348267,0.000000,0.000000,0.294233,0.005882,0.059806,0.000742,0.205717,0.124189,0.000000,0.000000,0.271349,0.338196,0.045833
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.187500,0.375000,0.139513,0.245072,0.000000,0.352023,0.000000,0.000000,0.249449,0.013942,0.059522,0.000681,0.205304,0.124156,0.000000,0.000000,0.202943,0.407394,0.046615
0.062500,0.062500,0.187500,0.125000,0.000000,0.000000,0.125000,0.437500,0.132229,0.341243,0.000000,0.337594,0.000000,0.000000,0.162080,0.026854,0.058038,0.000374,0.205749,0.123054,0.000000,0.000000,0.133891,0.478894,0.040365
