0.125000,0.000000,0.000000,0.062500,0.250000,0.062500,0.312500,0.187500,0.159430,0.000000,0.000000,0.083548,0.382199,0.114348,0.260476,0.000000,0.101265,0.000000,0.000000,0.062306,0.178623,0.024324,0.388449,0.245033,0.204167
0.125000,0.000000,0.000000,0.062500,0.250000,0.062500,0.250000,0.250000,0.177657,0.000000,0.000000,0.111041,0.408652,0.084032,0.217336,0.001282,0.099623,0.000000,0.000000,0.059980,0.172894,0.023621,0.314791,0.329091,0.198698
0.125000,0.000000,0.000000,0.062500,0.250000,0.062500,0.187500,0.312500,0.204623,0.000000,0.000000,0.110543,0.408632,0.113117,0.160139,0.002946,0.099792,0.000000,0.000000,0.058441,0.167564,0.022786,0.238100,0.413317,0.183333
0.125000,0.000000,0.000000,0.062500,0.250000,0.062500,0.125000,0.375000,0.207786,0.000000,0.000000,0.124330,0.414187,0.127356,0.122303,0.004039,0.096892,0.000000,0.000000,0.057153,0.153464,0.020809,0.163268,0.508414,0.190104
0.125000,0.000000,0.000000,0.062500,0.250000,0.062500,0.062500,0.437500,0.231086,0.000000,0.000000,0.104692,0.460766,0.127703,0.070134,0.005619,0.096072,0.000000,0.000000,0.057458,0.148234,0.019528,0.080654,0.598055,0.190625
0.125000,0.000000,0.000000,0.062500,0.250000,0.062500,0.000000,0.500000,0.217956,0.000000,0.000000,0.130023,0.514453,0.131969,0.000000,0.005600,0.096501,0.000000,0.000000,0.057206,0.148480,0.018868,0.000000,0.678945,0.179427
0.125000,0.000000,0.000000,0.062500,0.250000,0.000000,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123377,0.000000,0.000000,0.062182,0.251480,0.000000,0.562961,0.000000,0.000000
0.125000,0.000000,0.000000,0.062500,0.250000,0.000000,0.500000,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123377,0.000000,0.000000,0.062182,0.251480,0.000000,0.497870,0.065091,0.000000
0.125000,0.000000,0.000000,0.062500,0.250000,0.000000,0.437500,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123377,0.000000,0.000000,0.062182,0.251480,0.000000,0.433870,0.129091,0.000000
0.125000,0.000000,0.000000,0.062500,0.250000,0.000000,0.375000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123377,0.000000,0.000000,0.062182,0.251480,0.000000,0.372987,0.189974,0.000000
