0.000000,0.062500,0.250000,0.062500,0.000000,0.062500,0.125000,0.437500,0.000000,0.343476,0.000000,0.216564,0.000000,0.229715,0.190507,0.019738,0.000000,0.000266,0.285621,0.057706,0.000000,0.028342,0.135964,0.492102,0.058854
0.000000,0.062500,0.250000,0.062500,0.000000,0.062500,0.062500,0.500000,0.000000,0.340236,0.000000,0.228577,0.000000,0.282024,0.127841,0.021322,0.000000,0.000332,0.282959,0.057910,0.000000,0.028264,0.064557,0.565978,0.060156
0.000000,0.062500,0.250000,0.062500,0.000000,0.062500,0.000000,0.562500,0.000000,0.376308,0.000000,0.258971,0.000000,0.327008,0.000000,0.037712,0.000000,0.000522,0.282480,0.057170,0.000000,0.029723,0.000000,0.630104,0.051302
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.625000,0.000000,0.000000,0.556412,0.000000,0.170655,0.000000,0.000000,0.272933,0.000000,0.000000,0.001752,0.269123,0.063906,0.000000,0.000000,0.665219,0.000000,0.033073
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.562500,0.062500,0.000000,0.438183,0.000000,0.199200,0.000000,0.000000,0.362617,0.000000,0.000000,0.001509,0.268066,0.064160,0.000000,0.000000,0.596681,0.069585,0.033594
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.500000,0.125000,0.000000,0.454883,0.000000,0.128845,0.000000,0.000000,0.416272,0.000000,0.000000,0.001105,0.268838,0.063731,0.000000,0.000000,0.528984,0.137342,0.030208
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.437500,0.187500,0.000000,0.388031,0.000000,0.194228,0.000000,0.000000,0.417741,0.000000,0.000000,0.001116,0.269703,0.063297,0.000000,0.000000,0.462326,0.203558,0.033854
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.375000,0.250000,0.000000,0.332788,0.000000,0.191730,0.000000,0.000000,0.475482,0.000000,0.000000,0.001178,0.269364,0.063390,0.000000,0.000000,0.399019,0.267049,0.032813
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.312500,0.312500,0.000000,0.427405,0.000000,0.249386,0.000000,0.000000,0.323209,0.000000,0.000000,0.001221,0.269223,0.063628,0.000000,0.000000,0.333885,0.332043,0.029687
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.250000,0.375000,0.000000,0.487489,0.000000,0.178560,0.000000,0.000000,0.327284,0.006667,0.000000,0.001004,0.269061,0.062847,0.000000,0.000000,0.265909,0.401180,0.028385
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.187500,0.437500,0.000000,0.515374,0.000000,0.163225,0.000000,0.000000,0.321401,0.000000,0.000000,0.001582,0.268357,0.062958,0.000000,0.000000,0.196936,0.470166,0.026562
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.125000,0.500000,0.000000,0.628611,0.000000,0.204141,0.000000,0.000000,0.160581,0.006667,0.000000,0.001463,0.267849,0.062452,0.000000,0.000000,0.128922,0.539314,0.027604
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.062500,0.562500,0.000000,0.756587,0.000000,0.200913,0.000000,0.000000,0.042500,0.000000,0.000000,0.002368,0.267604,0.062886,0.000000,0.000000,0.066847,0.600295,0.020573
0.000000,0.062500,0.250000,0.062500,0.000000,0.000000,0.000000,0.625000,0.000000,0.769751,0.000000,0.230249,0.000000,0.000000,0.000000,0.000000,0.000000,0.002430,0.267495,0.062131,0.000000,0.000000,0.000000,0.667944,0.020313
0.000000,0.062500,0.250000,0.000000,0.687500,0.000000,0.000000,0.000000,0.000000,0.073076,0.000000,0.000000,0.926924,0.000000,0.000000,0.000000,0.000000,0.000000,0.301416,0.000000,0.698584,0.000000,0.000000,0.000000,0.136458
0.000000,0.062500,0.250000,0.000000,0.625000,0.062500,0.000000,0.000000,0.000000,0.089993,0.000000,0.000000,0.810984,0.099023,0.000000,0.000000,0.000000,0.000000,0.324429,0.000000,0.624325,0.051246,0.000000,0.000000,0.191667
0.000000,0.062500,0.250000,0.000000,0.625000,0.000000,0.062500,0.000000,0.000000,0.095384,0.000000,0.000000,0.904616,0.000000,0.000000,0.000000,0.000000,0.000077,0.299743,0.000000,0.625179,0.000000,0.075002,0.000000,0.122396
0.000000,0.062500,0.250000,0.000000,0.625000,0.000000,0.000000,0.062500,0.000000,0.088385,0.000000,0.000000,0.911615,0.000000,0.000000,0.000000,0.000000,0.000000,0.312788,0.000000,0.614519,0.000000,0.000000,0.072693,0.138281
0.000000,0.062500,0.250000,0.000000,0.562500,0.125000,0.000000,0.000000,0.000000,0.075536,0.000000,0.000000,0.738122,0.186342,0.000000,0.000000,0.000000,0.000000,0.429145,0.000000,0.505003,0.065852,0.000000,0.000000,0.311719
0.000000,0.062500,0.250000,0.000000,0.562500,0.062500,0.062500,0.000000,0.000000,0.080922,0.000000,0.000000,0.827645,0.091433,0.000000,0.000000,0.000000,0.000000,0.331630,0.000000,0.542920,0.044863,0.080587,0.000000,0.190625
0.000000,0.062500,0.250000,0.000000,0.562500,0.062500,0.000000,0.062500,0.000000,0.095037,0.000000,0.000000,0.786908,0.118055,0.000000,0.000000,0.000000,0.000000,0.355236,0.000000,0.525866,0.038536,0.000000,0.080362,0.226562
0.000000,0.062500,0.250000,0.000000,0.562500,0.000000,0.125000,0.000000,0.000000,0.092370,0.000000,0.000000,0.907630,0.000000,0.000000,0.000000,0.000000,0.000000,0.297429,0.000000,0.554024,0.000000,0.148547,0.000000,0.113021
0.000000,0.062500,0.250000,0.000000,0.562500,0.000000,0.062500,0.062500,0.000000,0.106990,0.000000,0.000000,0.886398,0.000000,0.006612,0.000000,0.000000,0.000000,0.306458,0.000000,0.545207,0.000000,0.075805,0.072530,0.124479
0.000000,0.062500,0.250000,0.000000,0.562500,0.000000,0.000000,0.125000,0.000000,0.086435,0.000000,0.000000,0.913565,0.000000,0.000000,0.000000,0.000000,0.000000,0.319953,0.000000,0.527079,0.000000,0.000000,0.152968,0.148438
0.000000,0.062500,0.250000,0.000000,0.500000,0.187500,0.000000,0.000000,0.000000,0.074960,0.000000,0.000000,0.662449,0.262591,0.000000,0.000000,0.000000,0.000000,0.507439,0.000000,0.412743,0.079818,0.000000,0.000000,0.348177
0.000000,0.062500,0.250000,0.000000,0.500000,0.125000,0.062500,0.000000,0.000000,0.088986,0.000000,0.000000,0.700178,0.209893,0.000943,0.000000,0.000000,0.000000,0.409039,0.000000,0.427487,0.066475,0.096998,0.000000,0.274740
0.000000,0.062500,0.250000,0.000000,0.500000,0.125000,0.000000,0.062500,0.000000,0.091875,0.000000,0.000000,0.700418,0.207708,0.000000,0.000000,0.000000,0.000000,0.421307,0.000000,0.422771,0.061026,0.000000,0.094896,0.271615
