# Pd,Pt,Ru
0.4217,0.3434,0.2349
0.4217,0.3434,0.2349
0.4235,0.3530,0.2235
0.4286,0.3571,0.2143
0.4311,0.3533,0.2156
0.4286,0.3512,0.2202
0.4303,0.3576,0.2121
0.4294,0.3681,0.2025
0.4286,0.3664,0.2050
0.4294,0.3681,0.2025
0.4198,0.3765,0.2037
0.4224,0.3789,0.1987
0.4250,0.3812,0.1938
0.4240,0.3861,0.1899
0.4305,0.3907,0.1788
0.4324,0.3919,0.1757
0.4354,0.3945,0.1701
0.4315,0.3973,0.1712
0.4315,0.4041,0.1644
0.4315,0.4041,0.1644
0.4306,0.4097,0.1597
0.4475,0.4126,0.1399
0.4507,0.4155,0.1338
0.4545,0.4126,0.1329
0.4500,0.4214,0.1286
0.4468,0.4255,0.1277
0.4532,0.4317,0.1151
0.4571,0.4286,0.1143
0.4604,0.4317,0.1079
0.4676,0.4317,0.1007
0.4786,0.4286,0.0928
0.4857,0.4286,0.0857
0.4755,0.4336,0.0909
0.4823,0.4326,0.0851
0.4820,0.4389,0.0791
0.4848,0.4394,0.0758
0.4924,0.4394,0.0682
0.5000,0.4385,0.0615
0.5039,0.4418,0.0543
0.5039,0.4418,0.0543
0.5039,0.4488,0.0473
0.5078,0.4375,0.0547
0.5118,0.4410,0.0472
0.5040,0.4560,0.0400
0.5040,0.4560,0.0400
0.5000,0.4597,0.0403
0.5122,0.4553,0.0325
0.5156,0.4610,0.0234
0.5156,0.4610,0.0234
0.5116,0.4651,0.0233
0.5197,0.4646,0.0157
0.5194,0.4729,0.0077
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
0.5312,0.4688,0.0000
0.5349,0.4651,0.0000
0.5462,0.4538,0.0000
0.5462,0.4538,0.0000
0.5573,0.4427,0.0000
0.5606,0.4394,0.0000
0.5556,0.4370,0.0074
0.5547,0.4380,0.0073
0.5547,0.4453,0.0000
0.5474,0.4526,0.0000
0.5441,0.4559,0.0000
0.5481,0.4519,0.0000
0.5435,0.4493,0.0072
0.5481,0.4519,0.0000
0.5481,0.4519,0.0000
0.5373,0.4627,0.0000
0.5338,0.4662,0.0000
0.5338,0.4662,0.0000
0.5333,0.4667,0.0000
0.5299,0.4701,0.0000
0.5255,0.4672,0.0073
0.5299,0.4701,0.0000
0.5299,0.4701,0.0000
0.5263,0.4737,0.0000
0.5191,0.4809,0.0000
0.5194,0.4806,0.0000
0.5194,0.4806,0.0000
0.5194,0.4806,0.0000
0.5231,0.4769,0.0000
0.5227,0.4773,0.0000
0.5188,0.4812,0.0000
