# Pd,Pt,Ru
0.2979,0.4007,0.3014
0.2990,0.3986,0.3024
0.2976,0.4014,0.3010
0.2951,0.4028,0.3021
0.2962,0.4007,0.3031
0.2962,0.4007,0.3031
0.2951,0.3993,0.3056
0.2962,0.4007,0.3031
0.2951,0.4028,0.3021
0.2962,0.4042,0.2996
0.2972,0.4021,0.3007
0.2958,0.4049,0.2993
0.2958,0.4049,0.2993
0.2968,0.4028,0.3004
0.2989,0.4057,0.2954
0.3011,0.4050,0.2939
0.2996,0.4080,0.2924
0.3021,0.4065,0.2914
0.3021,0.4101,0.2878
0.3021,0.4065,0.2914
0.3050,0.4042,0.2908
0.3061,0.4021,0.2918
0.3036,0.4036,0.2928
0.3057,0.4065,0.2878
0.3069,0.4079,0.2852
0.3080,0.4094,0.2826
0.3069,0.4115,0.2816
0.3069,0.4115,0.2816
0.3036,0.4071,0.2893
0.3069,0.4079,0.2852
0.3069,0.4079,0.2852
0.3080,0.4094,0.2826
0.3091,0.4073,0.2836
0.3066,0.4124,0.2810
0.3063,0.4133,0.2804
0.3086,0.4089,0.2825
0.3086,0.4126,0.2788
0.3074,0.4148,0.2778
0.3097,0.4142,0.2761
0.3123,0.4126,0.2751
0.3123,0.4126,0.2751
0.3097,0.4142,0.2761
0.3097,0.4179,0.2724
0.3097,0.4179,0.2724
0.3108,0.4195,0.2697
0.3146,0.4157,0.2697
0.3158,0.4135,0.2707
0.3182,0.4129,0.2689
0.3168,0.4160,0.2672
0.3156,0.4144,0.2700
0.3168,0.4160,0.2672
0.3180,0.4138,0.2682
0.3205,0.4131,0.2664
0.3205,0.4131,0.2664
0.3205,0.4170,0.2625
0.3230,0.4163,0.2607
0.3200,0.4240,0.2560
0.3158,0.4251,0.2591
0.3214,0.4246,0.2540
0.3174,0.4286,0.2540
0.3143,0.4367,0.2490
0.3099,0.4422,0.2479
0.3153,0.4357,0.2490
0.3125,0.4375,0.2500
0.3138,0.4352,0.2510
0.3138,0.4352,0.2510
0.3151,0.4370,0.2479
0.3160,0.4372,0.2468
0.3202,0.4342,0.2456
0.3186,0.4336,0.2478
0.3105,0.4429,0.2466
0.3102,0.4398,0.2500
0.3102,0.4398,0.2500
0.3116,0.4419,0.2465
0.3209,0.4372,0.2419
0.3207,0.4387,0.2406
0.3206,0.4402,0.2392
0.3267,0.4357,0.2376
0.3266,0.4322,0.2412
0.3350,0.4300,0.2350
0.3420,0.4249,0.2331
0.3434,0.4243,0.2323
0.3367,0.4337,0.2296
0.3385,0.4359,0.2256
0.3436,0.4359,0.2205
0.3487,0.4359,0.2154
0.3575,0.4301,0.2124
0.3665,0.4241,0.2094
0.3651,0.4286,0.2063
0.3724,0.4255,0.2021
0.3710,0.4301,0.1989
0.3817,0.4301,0.1882
0.3797,0.4278,0.1925
0.3850,0.4278,0.1872
0.3904,0.4278,0.1818
0.3904,0.4331,0.1765
0.3978,0.4355,0.1667
0.3978,0.4355,0.1667
0.4000,0.4324,0.1676
0.4044,0.4317,0.1639
0.4066,0.4341,0.1593
0.4044,0.4317,0.1639
0.4066,0.4341,0.1593
0.4022,0.4414,0.1564
0.4045,0.4382,0.1573
0.4091,0.4432,0.1477
0.4091,0.4432,0.1477
0.4114,0.4457,0.1429
0.4162,0.4509,0.1329
0.4152,0.4561,0.1287
0.4142,0.4556,0.1302
0.4136,0.4691,0.1173
0.4025,0.4780,0.1195
0.4013,0.4841,0.1146
0.3974,0.4808,0.1218
0.4000,0.4839,0.1161
0.3974,0.4936,0.1090
0.3924,0.5063,0.1013
0.3974,0.5064,0.0962
0.3922,0.5163,0.0915
0.3921,0.5229,0.0850
0.3973,0.5232,0.0795
0.3960,0.5302,0.0738
0.4085,0.5211,0.0704
0.4143,0.5286,0.0571
0.4114,0.5248,0.0638
0.4155,0.5211,0.0634
0.4255,0.5248,0.0497
0.4286,0.5214,0.0500
0.4316,0.5180,0.0504
0.4275,0.5290,0.0435
0.4412,0.5220,0.0368
0.4478,0.5224,0.0298
0.4478,0.5224,0.0298
0.4511,0.5263,0.0226
0.4478,0.5373,0.0149
0.4545,0.5379,0.0076
0.4504,0.5420,0.0076
0.4504,0.5420,0.0076
0.4470,0.5454,0.0076
0.4538,0.5462,0.0000
0.4538,0.5462,0.0000
0.4538,0.5462,0.0000
0.4538,0.5462,0.0000
0.4504,0.5496,0.0000
0.4419,0.5581,0.0000
0.4419,0.5581,0.0000
0.4462,0.5538,0.0000
0.4496,0.5504,0.0000
0.4496,0.5504,0.0000
0.4462,0.5538,0.0000
0.4462,0.5538,0.0000
0.4419,0.5581,0.0000
0.4331,0.5669,0.0000
0.4331,0.5669,0.0000
0.4365,0.5635,0.0000
