# Pd,Pt,Ru
0.3706,0.3959,0.2335
0.3775,0.3929,0.2296
0.3775,0.3980,0.2245
0.3704,0.4021,0.2275
0.3684,0.4105,0.2211
0.3684,0.4158,0.2158
0.3704,0.4180,0.2116
0.3757,0.4180,0.2063
0.3809,0.4180,0.2011
0.3842,0.4158,0.2000
0.3764,0.4247,0.1989
0.3710,0.4355,0.1935
0.3750,0.4348,0.1902
0.3791,0.4341,0.1868
0.3778,0.4389,0.1833
0.3889,0.4333,0.1778
0.3978,0.4309,0.1713
0.3965,0.4368,0.1667
0.3977,0.4327,0.1696
0.4025,0.4390,0.1585
0.4048,0.4345,0.1607
0.4083,0.4319,0.1598
0.4083,0.4379,0.1538
0.4132,0.4371,0.1497
0.4121,0.4424,0.1455
0.4207,0.4451,0.1342
0.4198,0.4444,0.1358
0.4224,0.4410,0.1366
0.4187,0.4500,0.1313
0.4177,0.4557,0.1266
0.4177,0.4620,0.1203
0.4204,0.4650,0.1146
0.4194,0.4774,0.1032
0.4221,0.4740,0.1039
0.4286,0.4740,0.0974
0.4221,0.4805,0.0974
0.4248,0.4837,0.0915
0.4314,0.4902,0.0784
0.4333,0.4867,0.0800
0.4392,0.4932,0.0676
0.4392,0.4865,0.0743
0.4459,0.4865,0.0676
0.4527,0.4797,0.0676
0.4527,0.4865,0.0608
0.4539,0.4894,0.0567
0.4681,0.4823,0.0496
0.4643,0.4929,0.0428
0.4685,0.4825,0.0490
0.4714,0.4857,0.0429
0.4710,0.4928,0.0362
0.4779,0.4927,0.0294
0.4890,0.4891,0.0219
0.4927,0.4926,0.0147
0.5113,0.4887,0.0000
0.5113,0.4887,0.0000
0.5113,0.4887,0.0000
0.5113,0.4887,0.0000
0.5076,0.4924,0.0000
0.5113,0.4887,0.0000
0.5113,0.4887,0.0000
0.5076,0.4924,0.0000
0.4962,0.5038,0.0000
0.5000,0.5000,0.0000
0.5074,0.4926,0.0000
0.5036,0.4891,0.0073
0.5182,0.4818,0.0000
0.5109,0.4818,0.0073
0.5149,0.4851,0.0000
0.5111,0.4889,0.0000
0.5075,0.4925,0.0000
0.5000,0.5000,0.0000
0.4962,0.4962,0.0076
0.5038,0.4962,0.0000
0.5077,0.4923,0.0000
0.5039,0.4961,0.0000
0.5115,0.4885,0.0000
0.5038,0.4962,0.0000
0.5038,0.4962,0.0000
0.5038,0.4962,0.0000
0.4924,0.5076,0.0000
0.4887,0.5113,0.0000
0.4962,0.5038,0.0000
