# Pd,Pt,Ru
0.3073,0.3437,0.3490
0.3063,0.3455,0.3482
0.3052,0.3474,0.3474
0.3042,0.3492,0.3466
0.3059,0.3457,0.3484
0.3067,0.3440,0.3493
0.3093,0.3440,0.3467
0.3056,0.3459,0.3485
0.3038,0.3468,0.3494
0.3019,0.3477,0.3504
0.3000,0.3486,0.3514
0.3016,0.3478,0.3506
0.3006,0.3497,0.3497
0.2967,0.3517,0.3516
0.2956,0.3508,0.3536
0.2944,0.3500,0.3556
0.2961,0.3519,0.3520
0.2941,0.3530,0.3529
0.2902,0.3549,0.3549
0.2918,0.3569,0.3513
0.2890,0.3569,0.3541
0.2878,0.3561,0.3561
0.2865,0.3582,0.3553
0.2882,0.3573,0.3545
0.2870,0.3594,0.3536
0.2857,0.3586,0.3557
0.2845,0.3607,0.3548
0.2853,0.3618,0.3529
0.2832,0.3628,0.3540
0.2811,0.3639,0.3550
0.2827,0.3631,0.3542
0.2814,0.3653,0.3533
0.2771,0.3675,0.3554
0.2779,0.3656,0.3565
0.2779,0.3656,0.3565
0.2766,0.3678,0.3556
0.2774,0.3689,0.3537
0.2752,0.3700,0.3548
0.2744,0.3719,0.3537
0.2744,0.3719,0.3537
0.2796,0.3678,0.3526
0.2783,0.3670,0.3547
0.2769,0.3662,0.3569
0.2778,0.3642,0.3580
0.2795,0.3634,0.3571
0.2750,0.3656,0.3594
0.2727,0.3668,0.3605
0.2727,0.3637,0.3636
0.2727,0.3637,0.3636
0.2682,0.3659,0.3659
0.2667,0.3651,0.3682
0.2643,0.3663,0.3694
0.2620,0.3674,0.3706
0.2628,0.3654,0.3718
0.2613,0.3645,0.3742
0.2645,0.3645,0.3710
0.2654,0.3657,0.3689
0.2662,0.3669,0.3669
0.2662,0.3669,0.3669
0.2662,0.3669,0.3669
0.2647,0.3693,0.3660
0.2665,0.3684,0.3651
0.2673,0.3664,0.3663
0.2691,0.3621,0.3688
0.2691,0.3621,0.3688
0.2700,0.3600,0.3700
0.2733,0.3567,0.3700
0.2709,0.3579,0.3712
0.2727,0.3603,0.3670
0.2703,0.3615,0.3682
0.2721,0.3640,0.3639
0.2721,0.3640,0.3639
0.2671,0.3665,0.3664
0.2655,0.3655,0.3690
0.2689,0.3621,0.3690
0.2689,0.3621,0.3690
0.2674,0.3611,0.3715
0.2674,0.3611,0.3715
0.2674,0.3611,0.3715
0.2657,0.3637,0.3706
0.2657,0.3602,0.3741
0.2676,0.3556,0.3768
0.2695,0.3511,0.3794
0.2669,0.3523,0.3808
0.2679,0.3500,0.3821
0.2679,0.3500,0.3821
0.2714,0.3464,0.3822
0.2734,0.3489,0.3777
0.2744,0.3466,0.3790
0.2764,0.3454,0.3782
0.2800,0.3418,0.3782
0.2774,0.3431,0.3795
0.2747,0.3443,0.3810
0.2747,0.3443,0.3810
0.2757,0.3456,0.3787
0.2767,0.3469,0.3764
0.2757,0.3493,0.3750
0.2757,0.3493,0.3750
0.2778,0.3481,0.3741
0.2741,0.3481,0.3778
0.2741,0.3481,0.3778
0.2714,0.3494,0.3792
0.2687,0.3507,0.3806
0.2697,0.3520,0.3783
0.2697,0.3520,0.3783
0.2707,0.3496,0.3797
0.2679,0.3510,0.3811
0.2700,0.3498,0.3802
0.2700,0.3498,0.3802
0.2720,0.3487,0.3793
0.2682,0.3525,0.3793
0.2644,0.3563,0.3793
0.2654,0.3538,0.3808
0.2636,0.3527,0.3837
0.2646,0.3502,0.3852
0.2656,0.3516,0.3828
0.2656,0.3516,0.3828
0.2656,0.3516,0.3828
0.2646,0.3502,0.3852
0.2656,0.3516,0.3828
0.2667,0.3490,0.3843
0.2688,0.3478,0.3834
0.2698,0.3492,0.3810
0.2698,0.3492,0.3810
0.2698,0.3532,0.3770
0.2709,0.3506,0.3785
0.2698,0.3492,0.3810
0.2709,0.3466,0.3825
0.2709,0.3466,0.3825
0.2699,0.3452,0.3849
0.2699,0.3452,0.3849
0.2720,0.3480,0.3800
0.2738,0.3492,0.3770
0.2778,0.3492,0.3730
0.2760,0.3520,0.3720
0.2800,0.3520,0.3680
0.2800,0.3560,0.3640
0.2789,0.3586,0.3625
0.2767,0.3557,0.3676
0.2812,0.3516,0.3672
0.2731,0.3534,0.3735
0.2771,0.3534,0.3695
0.2712,0.3563,0.3725
0.2735,0.3592,0.3673
0.2735,0.3592,0.3673
0.2757,0.3580,0.3663
0.2828,0.3566,0.3606
0.2822,0.3527,0.3651
0.2851,0.3513,0.3636
0.2875,0.3542,0.3583
0.2875,0.3542,0.3583
0.2887,0.3557,0.3556
0.2827,0.3629,0.3544
0.2906,0.3547,0.3547
0.2820,0.3568,0.3612
0.2832,0.3584,0.3584
0.2813,0.3616,0.3571
0.2870,0.3587,0.3543
0.2870,0.3632,0.3498
0.2883,0.3649,0.3468
0.2896,0.3665,0.3439
0.2896,0.3710,0.3394
0.2883,0.3694,0.3423
0.2909,0.3682,0.3409
0.2941,0.3665,0.3394
0.2922,0.3699,0.3379
0.2982,0.3670,0.3348
0.2968,0.3744,0.3288
0.2995,0.3779,0.3226
0.2982,0.3761,0.3257
0.3009,0.3750,0.3241
0.3056,0.3750,0.3194
0.3070,0.3767,0.3163
0.3070,0.3814,0.3116
0.3125,0.3750,0.3125
0.3073,0.3805,0.3122
0.3088,0.3775,0.3137
0.3088,0.3824,0.3088
0.3088,0.3824,0.3088
0.3069,0.3862,0.3069
0.3069,0.3862,0.3069
0.3134,0.3831,0.3035
0.3134,0.3881,0.2985
0.3166,0.3869,0.2965
0.3216,0.3869,0.2915
0.3214,0.3878,0.2908
0.3247,0.3918,0.2835
0.3264,0.3886,0.2850
0.3333,0.3854,0.2813
0.3386,0.3854,0.2760
0.3351,0.3892,0.2757
0.3352,0.3846,0.2802
0.3370,0.3867,0.2763
0.3296,0.3967,0.2737
0.3220,0.4068,0.2712
0.3296,0.4034,0.2670
0.3333,0.4068,0.2599
0.3333,0.4068,0.2599
0.3333,0.4124,0.2543
0.3372,0.4171,0.2457
0.3352,0.4205,0.2443
0.3352,0.4220,0.2428
0.3372,0.4244,0.2384
0.3430,0.4302,0.2268
0.3450,0.4269,0.2281
0.3450,0.4328,0.2222
0.3471,0.4353,0.2176
0.3470,0.4412,0.2118
0.3491,0.4438,0.2071
0.3491,0.4497,0.2012
0.3512,0.4524,0.1964
0.3533,0.4551,0.1916
0.3562,0.4688,0.1750
0.3576,0.4606,0.1818
0.3620,0.4662,0.1718
0.3580,0.4691,0.1729
0.3642,0.4691,0.1667
0.3742,0.4710,0.1548
0.3625,0.4750,0.1625
0.3750,0.4688,0.1562
0.3750,0.4750,0.1500
0.3813,0.4750,0.1437
0.3875,0.4688,0.1437
0.3861,0.4747,0.1392
0.3924,0.4684,0.1392
0.3924,0.4747,0.1329
0.3974,0.4744,0.1282
0.4064,0.4839,0.1097
0.3987,0.4902,0.1111
0.3987,0.4902,0.1111
0.4040,0.4901,0.1059
0.4028,0.5069,0.0903
0.3972,0.5177,0.0851
0.4000,0.5214,0.0786
0.4000,0.5214,0.0786
0.4000,0.5214,0.0786
0.4000,0.5286,0.0714
0.4029,0.5324,0.0647
0.4015,0.5401,0.0584
0.4077,0.5538,0.0385
0.4062,0.5547,0.0391
0.3984,0.5547,0.0469
0.4016,0.5590,0.0394
0.4048,0.5635,0.0317
0.4080,0.5680,0.0240
0.4194,0.5645,0.0161
0.4262,0.5656,0.0082
0.4262,0.5656,0.0082
0.4435,0.5565,0.0000
0.4480,0.5520,0.0000
0.4516,0.5484,0.0000
0.4560,0.5440,0.0000
0.4560,0.5440,0.0000
0.4472,0.5528,0.0000
0.4435,0.5484,0.0081
