# Pd,Pt,Ru
0.3357,0.3428,0.3215
0.3321,0.3428,0.3251
0.3345,0.3381,0.3274
0.3369,0.3333,0.3298
0.3394,0.3357,0.3249
0.3381,0.3381,0.3238
0.3381,0.3381,0.3238
0.3406,0.3369,0.3225
0.3394,0.3394,0.3212
0.3430,0.3358,0.3212
0.3456,0.3382,0.3162
0.3456,0.3382,0.3162
0.3469,0.3395,0.3136
0.3505,0.3395,0.3100
0.3519,0.3407,0.3074
0.3482,0.3407,0.3111
0.3494,0.3383,0.3123
0.3457,0.3420,0.3123
0.3494,0.3383,0.3123
0.3494,0.3420,0.3086
0.3446,0.3446,0.3108
0.3446,0.3446,0.3108
0.3459,0.3421,0.3120
0.3459,0.3421,0.3120
0.3485,0.3409,0.3106
0.3459,0.3421,0.3120
0.3459,0.3421,0.3120
0.3472,0.3434,0.3094
0.3485,0.3447,0.3068
0.3472,0.3472,0.3056
0.3434,0.3472,0.3094
0.3447,0.3485,0.3068
0.3473,0.3512,0.3015
0.3473,0.3512,0.3015
0.3500,0.3500,0.3000
0.3488,0.3527,0.2985
0.3515,0.3516,0.2969
0.3515,0.3516,0.2969
0.3515,0.3516,0.2969
0.3502,0.3502,0.2996
0.3541,0.3502,0.2957
0.3541,0.3502,0.2957
0.3555,0.3476,0.2969
0.3530,0.3490,0.2980
0.3543,0.3504,0.2953
0.3557,0.3439,0.3004
0.3572,0.3452,0.2976
0.3586,0.3466,0.2948
0.3614,0.3454,0.2932
0.3644,0.3482,0.2874
0.3633,0.3510,0.2857
0.3633,0.3510,0.2857
0.3663,0.3539,0.2798
0.3663,0.3539,0.2798
0.3704,0.3498,0.2798
0.3750,0.3458,0.2792
0.3740,0.3487,0.2773
0.3771,0.3517,0.2712
0.3782,0.3487,0.2731
0.3771,0.3517,0.2712
0.3787,0.3447,0.2766
0.3771,0.3475,0.2754
0.3787,0.3447,0.2766
0.3787,0.3489,0.2724
0.3787,0.3532,0.2681
0.3728,0.3597,0.2675
0.3689,0.3644,0.2667
0.3722,0.3632,0.2646
0.3694,0.3603,0.2703
0.3665,0.3620,0.2715
0.3710,0.3620,0.2670
0.3699,0.3653,0.2648
0.3726,0.3585,0.2689
0.3733,0.3686,0.2581
0.3744,0.3699,0.2557
0.3699,0.3790,0.2511
0.3733,0.3779,0.2488
0.3750,0.3796,0.2454
0.3785,0.3785,0.2430
0.3850,0.3756,0.2394
0.3886,0.3744,0.2370
0.3923,0.3732,0.2345
0.3961,0.3720,0.2319
0.3950,0.3750,0.2300
0.4010,0.3655,0.2335
0.4093,0.3627,0.2280
0.4093,0.3627,0.2280
0.4145,0.3627,0.2228
0.4145,0.3679,0.2176
0.4158,0.3737,0.2105
0.4086,0.3817,0.2097
0.4130,0.3859,0.2011
0.4130,0.3859,0.2011
0.4098,0.3935,0.1967
0.4091,0.3977,0.1932
0.4134,0.3967,0.1899
0.4124,0.4011,0.1865
0.4176,0.4000,0.1824
0.4132,0.4012,0.1856
0.4125,0.4063,0.1812
0.4140,0.4140,0.1720
0.4114,0.4177,0.1709
0.4140,0.4140,0.1720
0.4140,0.4140,0.1720
0.4166,0.4167,0.1667
0.4221,0.4156,0.1623
0.4218,0.4218,0.1564
0.4305,0.4167,0.1528
0.4375,0.4097,0.1528
0.4414,0.4138,0.1448
0.4405,0.4196,0.1399
0.4475,0.4266,0.1259
0.4507,0.4225,0.1268
0.4571,0.4286,0.1143
0.4532,0.4245,0.1223
0.4643,0.4214,0.1143
0.4643,0.4214,0.1143
0.4710,0.4203,0.1087
0.4783,0.4203,0.1014
0.4817,0.4234,0.0949
0.4744,0.4307,0.0949
0.4815,0.4296,0.0889
0.4815,0.4296,0.0889
0.4851,0.4328,0.0821
0.4889,0.4296,0.0815
0.4926,0.4328,0.0746
0.4851,0.4477,0.0672
0.4925,0.4478,0.0597
0.5000,0.4470,0.0530
0.5076,0.4470,0.0454
0.5114,0.4504,0.0382
0.5115,0.4580,0.0305
0.5235,0.4531,0.0234
0.5313,0.4531,0.0156
0.5313,0.4609,0.0078
0.5397,0.4603,0.0000
0.5433,0.4567,0.0000
0.5433,0.4567,0.0000
0.5433,0.4567,0.0000
0.5391,0.4609,0.0000
0.5469,0.4531,0.0000
0.5349,0.4651,0.0000
0.5349,0.4651,0.0000
0.5308,0.4615,0.0077
0.5344,0.4656,0.0000
0.5303,0.4697,0.0000
0.5303,0.4697,0.0000
0.5298,0.4627,0.0075
0.5303,0.4697,0.0000
0.5227,0.4697,0.0076
0.5263,0.4737,0.0000
0.5338,0.4662,0.0000
0.5373,0.4627,0.0000
0.5373,0.4627,0.0000
0.5373,0.4627,0.0000
0.5407,0.4593,0.0000
0.5373,0.4627,0.0000
0.5338,0.4662,0.0000
0.5344,0.4656,0.0000
0.5344,0.4656,0.0000
0.5344,0.4656,0.0000
0.5385,0.4615,0.0000
0.5379,0.4545,0.0076
0.5462,0.4538,0.0000
