# Pd,Pt,Ru
0.3275,0.3169,0.3556
0.3251,0.3180,0.3569
0.3262,0.3192,0.3546
0.3238,0.3203,0.3559
0.3251,0.3180,0.3569
0.3240,0.3239,0.3521
0.3227,0.3227,0.3546
0.3227,0.3191,0.3582
0.3239,0.3167,0.3594
0.3239,0.3167,0.3594
0.3226,0.3190,0.3584
0.3213,0.3249,0.3538
0.3213,0.3249,0.3538
0.3213,0.3285,0.3502
0.3225,0.3297,0.3478
0.3200,0.3345,0.3455
0.3134,0.3433,0.3433
0.3170,0.3396,0.3434
0.3182,0.3371,0.3447
0.3206,0.3321,0.3473
0.3180,0.3333,0.3487
0.3192,0.3346,0.3462
0.3217,0.3333,0.3450
0.3242,0.3320,0.3438
0.3213,0.3293,0.3494
0.3253,0.3293,0.3454
0.3266,0.3307,0.3427
0.3237,0.3319,0.3444
0.3280,0.3360,0.3360
0.3279,0.3401,0.3320
0.3293,0.3374,0.3333
0.3264,0.3389,0.3347
0.3291,0.3376,0.3333
0.3263,0.3390,0.3347
0.3291,0.3376,0.3333
0.3305,0.3347,0.3348
0.3318,0.3319,0.3363
0.3318,0.3274,0.3408
0.3303,0.3303,0.3394
0.3394,0.3258,0.3348
0.3394,0.3258,0.3348
0.3439,0.3258,0.3303
0.3424,0.3288,0.3288
0.3363,0.3364,0.3273
0.3427,0.3333,0.3240
0.3429,0.3333,0.3238
0.3478,0.3285,0.3237
0.3544,0.3252,0.3204
0.3575,0.3237,0.3188
0.3592,0.3204,0.3204
0.3659,0.3219,0.3122
0.3623,0.3237,0.3140
0.3507,0.3412,0.3081
0.3507,0.3460,0.3033
0.3493,0.3493,0.3014
0.3495,0.3495,0.3010
0.3463,0.3561,0.2976
0.3480,0.3579,0.2941
0.3498,0.3596,0.2906
0.3515,0.3614,0.2871
0.3515,0.3663,0.2822
0.3550,0.3650,0.2800
0.3575,0.3679,0.2746
0.3579,0.3684,0.2737
0.3670,0.3670,0.2660
0.3743,0.3637,0.2620
0.3724,0.3670,0.2606
0.3743,0.3637,0.2620
0.3743,0.3637,0.2620
0.3724,0.3670,0.2606
0.3690,0.3743,0.2567
0.3764,0.3763,0.2473
0.3743,0.3743,0.2514
0.3730,0.3784,0.2486
0.3750,0.3804,0.2446
0.3805,0.3804,0.2391
0.3859,0.3804,0.2337
0.3913,0.3859,0.2228
0.3913,0.3859,0.2228
0.3880,0.3880,0.2240
0.3880,0.3934,0.2186
0.3864,0.4034,0.2102
0.3851,0.4023,0.2126
0.3873,0.4046,0.2081
0.3895,0.4012,0.2093
0.3953,0.4012,0.2035
0.3976,0.3977,0.2047
0.4000,0.4000,0.2000
0.3988,0.4048,0.1964
0.3988,0.4107,0.1905
0.4012,0.4132,0.1856
0.4012,0.4192,0.1796
0.4012,0.4251,0.1737
0.4036,0.4277,0.1687
0.4061,0.4303,0.1636
0.4049,0.4356,0.1595
0.4099,0.4348,0.1553
0.4156,0.4416,0.1428
0.4114,0.4430,0.1456
0.4140,0.4459,0.1401
0.4231,0.4423,0.1346
0.4228,0.4497,0.1275
0.4247,0.4520,0.1233
0.4266,0.4545,0.1189
0.4225,0.4578,0.1197
0.4214,0.4714,0.1072
0.4184,0.4681,0.1135
0.4203,0.4783,0.1014
0.4214,0.4714,0.1072
0.4326,0.4681,0.0993
0.4328,0.4776,0.0896
0.4394,0.4773,0.0833
0.4394,0.4773,0.0833
0.4478,0.4701,0.0821
0.4470,0.4773,0.0757
0.4504,0.4885,0.0611
0.4504,0.4885,0.0611
0.4470,0.5000,0.0530
0.4470,0.5000,0.0530
0.4504,0.5038,0.0458
0.4677,0.5081,0.0242
0.4640,0.5120,0.0240
0.4724,0.4961,0.0315
0.4683,0.5000,0.0317
0.4725,0.5039,0.0236
0.4688,0.5000,0.0312
0.4725,0.5039,0.0236
0.4640,0.5120,0.0240
0.4678,0.5161,0.0161
0.4672,0.5246,0.0082
0.4590,0.5328,0.0082
0.4628,0.5289,0.0083
0.4628,0.5289,0.0083
0.4590,0.5328,0.0082
0.4634,0.5285,0.0081
0.4634,0.5285,0.0081
0.4754,0.5164,0.0082
0.4711,0.5206,0.0083
0.4754,0.5164,0.0082
0.4715,0.5122,0.0163
0.4758,0.5161,0.0081
0.4716,0.5203,0.0081
0.4716,0.5203,0.0081
0.4672,0.5246,0.0082
0.4672,0.5246,0.0082
0.4634,0.5203,0.0163
0.4758,0.5161,0.0081
0.4919,0.5081,0.0000
0.4919,0.5081,0.0000
0.4836,0.5164,0.0000
0.4836,0.5164,0.0000
0.4876,0.5124,0.0000
0.4918,0.5082,0.0000
