# Pd,Pt,Ru
0.2876,0.3628,0.3496
0.2974,0.3664,0.3362
0.2974,0.3621,0.3405
0.2957,0.3652,0.3391
0.2983,0.3640,0.3377
0.2983,0.3684,0.3333
0.3009,0.3672,0.3319
0.3014,0.3653,0.3333
0.2991,0.3705,0.3304
0.2995,0.3687,0.3318
0.3037,0.3645,0.3318
0.3019,0.3679,0.3302
0.3081,0.3649,0.3270
0.3110,0.3636,0.3254
0.3095,0.3619,0.3286
0.3110,0.3636,0.3254
0.3125,0.3654,0.3221
0.3107,0.3689,0.3204
0.3092,0.3768,0.3140
0.3107,0.3786,0.3107
0.3122,0.3805,0.3073
0.3153,0.3793,0.3054
0.3153,0.3793,0.3054
0.3134,0.3831,0.3035
0.3041,0.3866,0.3093
0.3021,0.3906,0.3073
0.3069,0.3862,0.3069
0.3069,0.3915,0.3016
0.3069,0.3968,0.2963
0.3102,0.3957,0.2941
0.3155,0.3957,0.2888
0.3111,0.4111,0.2778
0.3164,0.4011,0.2825
0.3103,0.4081,0.2816
0.3161,0.4080,0.2759
0.3179,0.3989,0.2832
0.3158,0.3977,0.2865
0.3275,0.3977,0.2748
0.3235,0.4000,0.2765
0.3254,0.4024,0.2722
0.3294,0.4059,0.2647
0.3333,0.4107,0.2560
0.3393,0.4048,0.2559
0.3494,0.3976,0.2530
0.3473,0.4012,0.2515
0.3454,0.4061,0.2485
0.3497,0.4110,0.2393
0.3416,0.4162,0.2422
0.3416,0.4224,0.2360
0.3416,0.4162,0.2422
0.3540,0.4100,0.2360
0.3562,0.4125,0.2313
0.3608,0.4114,0.2278
0.3677,0.4129,0.2194
0.3636,0.4156,0.2208
0.3684,0.4211,0.2105
0.3618,0.4211,0.2171
0.3709,0.4172,0.2119
0.3684,0.4211,0.2105
0.3709,0.4238,0.2053
0.3681,0.4375,0.1944
0.3688,0.4326,0.1986
0.3688,0.4326,0.1986
0.3657,0.4477,0.1866
0.3712,0.4546,0.1742
0.3769,0.4616,0.1615
0.3799,0.4651,0.1550
0.3799,0.4651,0.1550
0.3769,0.4616,0.1615
0.3876,0.4496,0.1628
0.3906,0.4531,0.1563
0.3828,0.4609,0.1563
0.3884,0.4711,0.1405
0.3898,0.4746,0.1356
0.3793,0.4741,0.1466
0.3761,0.4701,0.1538
0.3793,0.4741,0.1466
0.3879,0.4742,0.1379
0.3947,0.4825,0.1228
0.3894,0.4867,0.1239
0.3860,0.4912,0.1228
0.3860,0.5000,0.1140
0.3860,0.5088,0.1052
0.3947,0.5088,0.0965
0.4071,0.5044,0.0885
0.4107,0.5179,0.0714
0.4107,0.5179,0.0714
0.4091,0.5273,0.0636
0.4054,0.5225,0.0721
0.4129,0.5229,0.0642
0.4205,0.5234,0.0561
0.4245,0.5283,0.0472
0.4286,0.5333,0.0381
0.4272,0.5437,0.0291
0.4216,0.5588,0.0196
0.4216,0.5686,0.0098
0.4158,0.5743,0.0099
0.4200,0.5800,0.0000
0.4158,0.5842,0.0000
0.4158,0.5842,0.0000
0.4158,0.5842,0.0000
0.4158,0.5842,0.0000
0.4158,0.5842,0.0000
0.4216,0.5784,0.0000
0.4216,0.5784,0.0000
0.4216,0.5784,0.0000
0.4216,0.5784,0.0000
0.4272,0.5728,0.0000
0.4231,0.5769,0.0000
0.4272,0.5728,0.0000
0.4272,0.5728,0.0000
0.4314,0.5686,0.0000
0.4314,0.5686,0.0000
0.4272,0.5728,0.0000
0.4369,0.5631,0.0000
0.4369,0.5631,0.0000
0.4327,0.5673,0.0000
