# Pd,Pt,Ru
0.3842,0.4167,0.1991
0.3878,0.4159,0.1963
0.3868,0.4198,0.1934
0.3868,0.4198,0.1934
0.3857,0.4238,0.1905
0.3828,0.4306,0.1866
0.3861,0.4307,0.1832
0.3819,0.4372,0.1809
0.3775,0.4388,0.1837
0.3763,0.4433,0.1804
0.3834,0.4404,0.1762
0.3886,0.4404,0.1710
0.3886,0.4456,0.1658
0.3958,0.4427,0.1615
0.4010,0.4427,0.1563
0.4010,0.4427,0.1563
0.4032,0.4450,0.1518
0.4130,0.4348,0.1522
0.4185,0.4348,0.1467
0.4237,0.4350,0.1413
0.4231,0.4341,0.1428
0.4231,0.4341,0.1428
0.4278,0.4333,0.1389
0.4357,0.4302,0.1341
0.4407,0.4350,0.1243
0.4400,0.4400,0.1200
0.4368,0.4425,0.1207
0.4393,0.4451,0.1156
0.4386,0.4503,0.1111
0.4386,0.4561,0.1053
0.4535,0.4477,0.0988
0.4530,0.4529,0.0941
0.4551,0.4611,0.0838
0.4584,0.4583,0.0833
0.4639,0.4578,0.0783
0.4654,0.4654,0.0692
0.4727,0.4606,0.0667
0.4785,0.4601,0.0614
0.4808,0.4743,0.0449
0.4907,0.4596,0.0497
0.4875,0.4625,0.0500
0.4843,0.4717,0.0440
0.4873,0.4747,0.0380
0.4873,0.4810,0.0317
0.5000,0.4744,0.0256
0.5000,0.4805,0.0195
0.5000,0.4870,0.0130
0.5098,0.4902,0.0000
0.5099,0.4901,0.0000
0.5132,0.4868,0.0000
0.5098,0.4902,0.0000
0.5098,0.4902,0.0000
0.5163,0.4837,0.0000
0.5197,0.4803,0.0000
0.5163,0.4837,0.0000
0.5195,0.4805,0.0000
0.5161,0.4839,0.0000
0.5128,0.4872,0.0000
0.5096,0.4904,0.0000
0.5096,0.4904,0.0000
0.5096,0.4904,0.0000
0.5063,0.4937,0.0000
0.5032,0.4968,0.0000
0.5032,0.4968,0.0000
0.5000,0.5000,0.0000
0.5000,0.5000,0.0000
0.4903,0.5097,0.0000
0.4805,0.5130,0.0065
0.4805,0.5195,0.0000
0.4803,0.5197,0.0000
0.4803,0.5197,0.0000
0.4834,0.5166,0.0000
0.4834,0.5166,0.0000
0.4765,0.5235,0.0000
