# Pd,Pt,Ru
0.3543,0.2874,0.3583
0.3529,0.2902,0.3569
0.3515,0.2891,0.3594
0.3515,0.2891,0.3594
0.3515,0.2891,0.3594
0.3529,0.2902,0.3569
0.3490,0.2902,0.3608
0.3465,0.2913,0.3622
0.3504,0.2913,0.3583
0.3452,0.2976,0.3572
0.3520,0.3000,0.3480
0.3480,0.3040,0.3480
0.3466,0.3068,0.3466
0.3466,0.3068,0.3466
0.3454,0.3092,0.3454
0.3430,0.3058,0.3512
0.3362,0.3064,0.3574
0.3348,0.3090,0.3562
0.3377,0.3073,0.3550
0.3377,0.3073,0.3550
0.3420,0.3074,0.3506
0.3435,0.3087,0.3478
0.3421,0.3158,0.3421
0.3436,0.3172,0.3392
0.3422,0.3156,0.3422
0.3408,0.3184,0.3408
0.3408,0.3184,0.3408
0.3424,0.3198,0.3378
0.3439,0.3213,0.3348
0.3409,0.3273,0.3318
0.3380,0.3287,0.3333
0.3286,0.3333,0.3381
0.3286,0.3381,0.3333
0.3302,0.3397,0.3301
0.3349,0.3397,0.3254
0.3366,0.3317,0.3317
0.3416,0.3317,0.3267
0.3385,0.3333,0.3282
0.3333,0.3386,0.3281
0.3400,0.3350,0.3250
0.3433,0.3283,0.3284
0.3433,0.3333,0.3234
0.3433,0.3383,0.3184
0.3483,0.3383,0.3134
0.3454,0.3402,0.3144
0.3490,0.3385,0.3125
0.3623,0.3316,0.3061
0.3674,0.3316,0.3010
0.3711,0.3351,0.2938
0.3711,0.3351,0.2938
0.3660,0.3402,0.2938
0.3731,0.3368,0.2901
0.3731,0.3368,0.2901
0.3770,0.3351,0.2879
0.3737,0.3421,0.2842
0.3777,0.3457,0.2766
0.3776,0.3511,0.2713
0.3776,0.3511,0.2713
0.3850,0.3476,0.2674
0.3838,0.3513,0.2649
0.3871,0.3548,0.2581
0.3871,0.3602,0.2527
0.3925,0.3602,0.2473
0.3968,0.3641,0.2391
0.4011,0.3571,0.2418
0.4000,0.3611,0.2389
0.4022,0.3631,0.2347
0.4045,0.3652,0.2303
0.4068,0.3672,0.2260
0.4057,0.3714,0.2229
0.4057,0.3714,0.2229
0.4104,0.3699,0.2197
0.4096,0.3795,0.2109
0.4110,0.3865,0.2025
0.4063,0.3937,0.2000
0.4114,0.3987,0.1899
0.4114,0.4051,0.1835
0.4038,0.4103,0.1859
0.4129,0.4129,0.1742
0.4194,0.4064,0.1742
0.4167,0.4102,0.1731
0.4194,0.4129,0.1677
0.4194,0.4129,0.1677
0.4231,0.4038,0.1731
0.4258,0.4065,0.1677
0.4286,0.4221,0.1493
0.4342,0.4211,0.1447
0.4371,0.4238,0.1391
0.4379,0.4248,0.1373
0.4379,0.4248,0.1373
0.4351,0.4221,0.1428
0.4415,0.4221,0.1364
0.4474,0.4210,0.1316
0.4474,0.4276,0.1250
0.4569,0.4305,0.1126
0.4569,0.4305,0.1126
0.4540,0.4276,0.1184
0.4564,0.4362,0.1074
0.4626,0.4354,0.1020
0.4626,0.4354,0.1020
0.4621,0.4414,0.0965
0.4653,0.4444,0.0903
0.4685,0.4476,0.0839
0.4779,0.4412,0.0809
0.4851,0.4403,0.0746
0.4887,0.4436,0.0677
0.4924,0.4394,0.0682
0.4961,0.4419,0.0620
0.5000,0.4453,0.0547
0.5000,0.4453,0.0547
0.5079,0.4445,0.0476
0.5118,0.4410,0.0472
0.5242,0.4435,0.0323
0.5285,0.4390,0.0325
0.5328,0.4426,0.0246
0.5284,0.4553,0.0163
0.5284,0.4553,0.0163
0.5328,0.4590,0.0082
0.5280,0.4560,0.0160
0.5328,0.4590,0.0082
0.5328,0.4590,0.0082
0.5378,0.4622,0.0000
0.5378,0.4622,0.0000
0.5378,0.4622,0.0000
0.5410,0.4590,0.0000
0.5410,0.4590,0.0000
0.5372,0.4628,0.0000
0.5333,0.4667,0.0000
0.5333,0.4667,0.0000
0.5417,0.4583,0.0000
0.5500,0.4500,0.0000
0.5500,0.4500,0.0000
0.5537,0.4463,0.0000
0.5537,0.4463,0.0000
0.5492,0.4508,0.0000
0.5528,0.4472,0.0000
0.5528,0.4472,0.0000
0.5484,0.4516,0.0000
0.5447,0.4553,0.0000
0.5440,0.4480,0.0080
0.5484,0.4516,0.0000
0.5410,0.4590,0.0000
0.5372,0.4628,0.0000
0.5360,0.4480,0.0160
0.5447,0.4472,0.0081
0.5537,0.4463,0.0000
0.5537,0.4463,0.0000
0.5574,0.4426,0.0000
