# Pd,Pt,Ru
0.3962,0.2846,0.3192
0.3961,0.2885,0.3154
0.3977,0.2896,0.3127
0.3992,0.2868,0.3140
0.3992,0.2868,0.3140
0.3969,0.2879,0.3152
0.3984,0.2891,0.3125
0.3984,0.2891,0.3125
0.3984,0.2891,0.3125
0.4023,0.2891,0.3086
0.4016,0.2913,0.3071
0.4024,0.2908,0.3068
0.4016,0.2932,0.3052
0.4050,0.2851,0.3099
0.4084,0.2833,0.3083
0.4135,0.2869,0.2996
0.4110,0.2881,0.3009
0.4068,0.2924,0.3008
0.4110,0.2881,0.3009
0.4060,0.2906,0.3034
0.4077,0.2919,0.3004
0.4163,0.2919,0.2918
0.4206,0.2918,0.2876
0.4206,0.2918,0.2876
0.4206,0.2918,0.2876
0.4242,0.2901,0.2857
0.4192,0.2970,0.2838
0.4188,0.3077,0.2735
0.4181,0.3103,0.2716
0.4199,0.3117,0.2684
0.4217,0.3131,0.2652
0.4260,0.3139,0.2601
0.4273,0.3136,0.2591
0.4227,0.3137,0.2636
0.4178,0.3193,0.2629
0.4095,0.3238,0.2667
0.4067,0.3254,0.2679
0.4010,0.3317,0.2673
0.4020,0.3317,0.2663
0.4040,0.3283,0.2677
0.3927,0.3403,0.2670
0.4040,0.3384,0.2576
0.4112,0.3350,0.2538
0.4162,0.3300,0.2538
0.4184,0.3316,0.2500
0.4205,0.3333,0.2462
0.4149,0.3457,0.2394
0.4108,0.3460,0.2432
0.4140,0.3441,0.2419
0.4162,0.3460,0.2378
0.4171,0.3529,0.2300
0.4225,0.3529,0.2246
0.4247,0.3549,0.2204
0.4247,0.3602,0.2151
0.4247,0.3656,0.2097
0.4302,0.3631,0.2067
0.4318,0.3693,0.1989
0.4318,0.3693,0.1989
0.4286,0.3714,0.2000
0.4335,0.3757,0.1908
0.4368,0.3736,0.1896
0.4393,0.3757,0.1850
0.4445,0.3684,0.1871
0.4530,0.3588,0.1882
0.4524,0.3631,0.1845
0.4611,0.3593,0.1796
0.4639,0.3614,0.1747
0.4578,0.3675,0.1747
0.4638,0.3675,0.1687
0.4639,0.3735,0.1626
0.4639,0.3735,0.1626
0.4634,0.3781,0.1585
0.4662,0.3804,0.1534
0.4720,0.3851,0.1429
0.4658,0.3913,0.1429
0.4805,0.3831,0.1364
0.4812,0.3875,0.1313
0.4967,0.3856,0.1177
0.5067,0.3800,0.1133
0.5067,0.3784,0.1149
0.5170,0.3742,0.1088
0.5172,0.3793,0.1035
0.5208,0.3820,0.0972
0.5245,0.3776,0.0979
0.5282,0.3803,0.0915
0.5286,0.3857,0.0857
0.5286,0.3857,0.0857
0.5286,0.3928,0.0786
0.5290,0.3913,0.0797
0.5290,0.3985,0.0725
0.5407,0.3926,0.0667
0.5414,0.3985,0.0601
0.5420,0.4046,0.0534
0.5581,0.3954,0.0465
0.5530,0.3864,0.0606
0.5504,0.3953,0.0543
0.5512,0.4016,0.0472
0.5645,0.3952,0.0403
0.5760,0.3920,0.0320
0.5738,0.4016,0.0246
0.5667,0.4083,0.0250
0.5678,0.4153,0.0169
0.5604,0.4310,0.0086
0.5702,0.4298,0.0000
0.5702,0.4298,0.0000
0.5664,0.4336,0.0000
0.5702,0.4298,0.0000
0.5603,0.4397,0.0000
0.5603,0.4397,0.0000
0.5603,0.4397,0.0000
0.5641,0.4359,0.0000
0.5565,0.4435,0.0000
0.5556,0.4359,0.0085
0.5517,0.4483,0.0000
0.5593,0.4407,0.0000
0.5593,0.4407,0.0000
