# Pd,Pt,Ru
0.2872,0.3378,0.3750
0.2872,0.3344,0.3784
0.2891,0.3299,0.3810
0.2881,0.3288,0.3831
0.2881,0.3288,0.3831
0.2872,0.3277,0.3851
0.2881,0.3254,0.3865
0.2901,0.3208,0.3891
0.2901,0.3208,0.3891
0.2887,0.3230,0.3883
0.2931,0.3207,0.3862
0.2951,0.3229,0.3820
0.2962,0.3240,0.3798
0.2986,0.3229,0.3785
0.2996,0.3206,0.3798
0.3018,0.3228,0.3754
0.3018,0.3228,0.3754
0.3028,0.3240,0.3732
0.3014,0.3227,0.3759
0.2989,0.3274,0.3737
0.2989,0.3274,0.3737
0.2989,0.3274,0.3737
0.2975,0.3297,0.3728
0.2960,0.3321,0.3719
0.2914,0.3381,0.3705
0.2888,0.3394,0.3718
0.2924,0.3394,0.3682
0.2920,0.3394,0.3686
0.2930,0.3407,0.3663
0.2941,0.3419,0.3640
0.2952,0.3395,0.3653
0.2952,0.3395,0.3653
0.2963,0.3370,0.3667
0.2985,0.3358,0.3657
0.2959,0.3371,0.3670
0.2974,0.3383,0.3643
0.2963,0.3407,0.3630
0.2974,0.3420,0.3606
0.2996,0.3371,0.3633
0.2996,0.3408,0.3596
0.2996,0.3408,0.3596
0.3034,0.3408,0.3558
0.3034,0.3408,0.3558
0.3060,0.3395,0.3545
0.3060,0.3395,0.3545
0.3034,0.3408,0.3558
0.3057,0.3434,0.3509
0.3030,0.3447,0.3523
0.2957,0.3502,0.3541
0.2980,0.3530,0.3490
0.2992,0.3504,0.3504
0.3004,0.3478,0.3518
0.3028,0.3506,0.3466
0.3000,0.3520,0.3480
0.2960,0.3520,0.3520
0.2960,0.3520,0.3520
0.2960,0.3520,0.3520
0.2984,0.3548,0.3468
0.2996,0.3522,0.3482
0.2996,0.3522,0.3482
0.2967,0.3537,0.3496
0.2956,0.3522,0.3522
0.2996,0.3563,0.3441
0.3020,0.3551,0.3429
0.2980,0.3551,0.3469
0.2967,0.3537,0.3496
0.2968,0.3577,0.3455
0.2939,0.3592,0.3469
0.2992,0.3565,0.3443
0.3033,0.3565,0.3402
0.3017,0.3595,0.3388
0.2975,0.3636,0.3389
0.2958,0.3667,0.3375
0.2983,0.3698,0.3319
0.2966,0.3729,0.3305
0.2966,0.3729,0.3305
0.2966,0.3771,0.3263
0.2979,0.3787,0.3234
0.3021,0.3787,0.3192
0.3064,0.3787,0.3149
0.3021,0.3787,0.3192
0.2992,0.3803,0.3205
0.3017,0.3836,0.3147
0.2987,0.3853,0.3160
0.2987,0.3896,0.3117
0.2974,0.3922,0.3104
0.2974,0.3922,0.3104
0.2933,0.3956,0.3111
0.2928,0.3919,0.3153
0.2896,0.3937,0.3167
0.2897,0.3972,0.3131
0.2891,0.3981,0.3128
0.2925,0.3962,0.3113
0.2952,0.3905,0.3143
0.2981,0.3894,0.3125
0.3035,0.3781,0.3184
0.3044,0.3913,0.3043
0.3058,0.3932,0.3010
0.3088,0.3922,0.2990
0.3039,0.4020,0.2941
0.3054,0.4040,0.2906
0.3005,0.4138,0.2857
0.3020,0.4158,0.2822
0.3020,0.4158,0.2822
0.3000,0.4200,0.2800
0.3015,0.4221,0.2764
0.3015,0.4271,0.2714
0.3050,0.4250,0.2700
0.3015,0.4322,0.2663
0.3021,0.4375,0.2604
0.3030,0.4293,0.2677
0.3046,0.4315,0.2639
0.3077,0.4359,0.2564
0.3077,0.4359,0.2564
0.3128,0.4359,0.2513
0.3177,0.4427,0.2396
0.3158,0.4474,0.2368
0.3105,0.4474,0.2421
0.3032,0.4521,0.2447
0.3011,0.4570,0.2419
0.3064,0.4570,0.2366
0.3081,0.4595,0.2324
0.3060,0.4645,0.2295
0.3094,0.4641,0.2265
0.3149,0.4641,0.2210
0.3184,0.4637,0.2179
0.3184,0.4637,0.2179
0.3258,0.4607,0.2135
0.3333,0.4562,0.2105
0.3295,0.4659,0.2046
0.3373,0.4615,0.2012
0.3314,0.4800,0.1886
0.3353,0.4855,0.1792
0.3333,0.4885,0.1782
0.3391,0.4827,0.1782
0.3372,0.4884,0.1744
0.3450,0.4854,0.1696
0.3491,0.4852,0.1657
0.3572,0.4821,0.1607
0.3602,0.4907,0.1491
0.3625,0.4875,0.1500
0.3671,0.4873,0.1456
0.3631,0.4904,0.1465
0.3613,0.4968,0.1419
0.3613,0.5032,0.1355
0.3595,0.5098,0.1307
0.3562,0.5205,0.1233
0.3636,0.5245,0.1119
0.3636,0.5245,0.1119
0.3617,0.5319,0.1064
0.3592,0.5352,0.1056
0.3525,0.5468,0.1007
0.3551,0.5507,0.0942
0.3577,0.5547,0.0876
0.3577,0.5620,0.0803
0.3555,0.5704,0.0741
0.3582,0.5746,0.0672
0.3609,0.5789,0.0602
0.3664,0.5802,0.0534
0.3750,0.5781,0.0469
0.3779,0.5827,0.0394
0.3858,0.5827,0.0315
0.3937,0.5748,0.0315
0.3937,0.5748,0.0315
0.4016,0.5748,0.0236
0.4113,0.5726,0.0161
0.4132,0.5785,0.0083
0.4167,0.5750,0.0083
0.4167,0.5750,0.0083
0.4215,0.5702,0.0083
0.4250,0.5667,0.0083
0.4297,0.5620,0.0083
0.4202,0.5798,0.0000
0.4202,0.5798,0.0000
0.4167,0.5833,0.0000
0.4167,0.5833,0.0000
0.4132,0.5785,0.0083
0.4167,0.5833,0.0000
0.4167,0.5833,0.0000
0.4167,0.5833,0.0000
0.4167,0.5833,0.0000
0.4132,0.5868,0.0000
0.4180,0.5820,0.0000
0.4228,0.5772,0.0000
0.4228,0.5772,0.0000
0.4240,0.5760,0.0000
0.4286,0.5714,0.0000
0.4331,0.5669,0.0000
0.4409,0.5591,0.0000
0.4409,0.5591,0.0000
