# Pd,Pt,Ru
0.3214,0.3611,0.3175
0.3214,0.3611,0.3175
0.3214,0.3572,0.3214
0.3240,0.3560,0.3200
0.3240,0.3560,0.3200
0.3240,0.3560,0.3200
0.3239,0.3563,0.3198
0.3209,0.3583,0.3208
0.3207,0.3629,0.3164
0.3191,0.3660,0.3149
0.3192,0.3702,0.3106
0.3192,0.3702,0.3106
0.3176,0.3734,0.3090
0.3217,0.3696,0.3087
0.3276,0.3664,0.3060
0.3276,0.3664,0.3060
0.3236,0.3776,0.2988
0.3222,0.3807,0.2971
0.3264,0.3807,0.2929
0.3291,0.3798,0.2911
0.3362,0.3745,0.2893
0.3362,0.3787,0.2851
0.3405,0.3793,0.2802
0.3405,0.3793,0.2802
0.3489,0.3787,0.2724
0.3519,0.3820,0.2661
0.3562,0.3777,0.2661
0.3535,0.3836,0.2629
0.3550,0.3853,0.2597
0.3636,0.3810,0.2554
0.3661,0.3794,0.2545
0.3640,0.3860,0.2500
0.3672,0.3894,0.2434
0.3706,0.3839,0.2455
0.3677,0.3901,0.2422
0.3677,0.3901,0.2422
0.3722,0.3901,0.2377
0.3767,0.3901,0.2332
0.3767,0.3946,0.2287
0.3801,0.3937,0.2262
0.3790,0.3973,0.2237
0.3790,0.4018,0.2192
0.3825,0.4055,0.2120
0.3807,0.4037,0.2156
0.3843,0.4120,0.2037
0.3825,0.4101,0.2074
0.3767,0.4140,0.2093
0.3803,0.4131,0.2066
0.3821,0.4151,0.2028
0.3832,0.4159,0.2009
0.3842,0.4237,0.1921
0.3831,0.4229,0.1940
0.3819,0.4221,0.1960
0.3826,0.4286,0.1888
0.3846,0.4256,0.1898
0.3846,0.4256,0.1898
0.3936,0.4149,0.1915
0.3867,0.4254,0.1879
0.3933,0.4326,0.1741
0.3977,0.4262,0.1761
0.3943,0.4343,0.1714
0.3931,0.4335,0.1734
0.3895,0.4361,0.1744
0.3895,0.4419,0.1686
0.3988,0.4393,0.1619
0.3953,0.4477,0.1570
0.4000,0.4471,0.1529
0.4012,0.4551,0.1437
0.4000,0.4606,0.1394
0.4000,0.4545,0.1455
0.4061,0.4545,0.1394
0.4085,0.4573,0.1342
0.4060,0.4667,0.1273
0.4024,0.4756,0.1220
0.4012,0.4815,0.1173
0.4111,0.4785,0.1104
0.4198,0.4753,0.1049
0.4161,0.4845,0.0994
0.4156,0.4935,0.0909
0.4106,0.4967,0.0927
0.4106,0.5033,0.0861
0.4106,0.5099,0.0795
0.4097,0.5208,0.0695
0.4114,0.5248,0.0638
0.4101,0.5252,0.0647
0.4044,0.5368,0.0588
0.4105,0.5373,0.0522
0.4060,0.5414,0.0526
0.4091,0.5379,0.0530
0.4060,0.5489,0.0451
0.4091,0.5530,0.0379
0.4046,0.5649,0.0305
0.4167,0.5606,0.0227
0.4320,0.5680,0.0000
0.4275,0.5649,0.0076
0.4286,0.5714,0.0000
0.4297,0.5625,0.0078
0.4286,0.5714,0.0000
0.4286,0.5714,0.0000
0.4286,0.5714,0.0000
0.4286,0.5714,0.0000
0.4240,0.5760,0.0000
0.4240,0.5760,0.0000
0.4240,0.5760,0.0000
0.4240,0.5760,0.0000
0.4274,0.5726,0.0000
0.4274,0.5726,0.0000
0.4274,0.5726,0.0000
0.4286,0.5635,0.0079
0.4206,0.5794,0.0000
0.4240,0.5680,0.0080
0.4355,0.5645,0.0000
0.4355,0.5645,0.0000
0.4320,0.5600,0.0080
0.4365,0.5635,0.0000
0.4365,0.5635,0.0000
0.4320,0.5680,0.0000
0.4355,0.5645,0.0000
0.4355,0.5645,0.0000
0.4444,0.5556,0.0000
0.4488,0.5512,0.0000
0.4531,0.5469,0.0000
