# Pd,Pt,Ru
0.3800,0.3600,0.2600
0.3782,0.3575,0.2643
0.3802,0.3594,0.2604
0.3838,0.3513,0.2649
0.3838,0.3567,0.2595
0.3913,0.3533,0.2554
0.3956,0.3517,0.2527
0.3956,0.3571,0.2473
0.4057,0.3543,0.2400
0.4012,0.3546,0.2442
0.4059,0.3588,0.2353
0.4083,0.3491,0.2426
0.4057,0.3600,0.2343
0.4080,0.3621,0.2299
0.4080,0.3736,0.2184
0.4035,0.3801,0.2164
0.4059,0.3823,0.2118
0.4048,0.3809,0.2143
0.4072,0.3832,0.2096
0.4121,0.3818,0.2061
0.4233,0.3804,0.1963
0.4172,0.3804,0.2024
0.4151,0.3836,0.2013
0.4151,0.3899,0.1950
0.4167,0.3910,0.1923
0.4231,0.3910,0.1859
0.4258,0.3936,0.1806
0.4276,0.4013,0.1711
0.4211,0.4013,0.1776
0.4211,0.4013,0.1776
0.4200,0.4067,0.1733
0.4228,0.4094,0.1678
0.4362,0.4094,0.1544
0.4362,0.4094,0.1544
0.4295,0.4161,0.1544
0.4228,0.4295,0.1477
0.4295,0.4295,0.1410
0.4286,0.4354,0.1360
0.4286,0.4354,0.1360
0.4345,0.4345,0.1310
0.4306,0.4375,0.1319
0.4236,0.4514,0.1250
0.4306,0.4514,0.1180
0.4266,0.4615,0.1119
0.4338,0.4706,0.0956
0.4436,0.4662,0.0902
0.4436,0.4662,0.0902
0.4427,0.4733,0.0840
0.4427,0.4657,0.0916
0.4462,0.4692,0.0846
0.4539,0.4692,0.0769
0.4573,0.4729,0.0698
0.4574,0.4806,0.0620
0.4672,0.4754,0.0574
0.4750,0.4750,0.0500
0.4750,0.4833,0.0417
0.4790,0.4874,0.0336
0.4831,0.4915,0.0254
0.4872,0.4957,0.0171
0.4957,0.4957,0.0086
0.5000,0.5000,0.0000
0.5000,0.5000,0.0000
0.4914,0.5000,0.0086
0.4957,0.5043,0.0000
0.4914,0.5086,0.0000
0.4870,0.5130,0.0000
0.4870,0.5130,0.0000
0.4957,0.5043,0.0000
0.4915,0.5000,0.0085
0.4958,0.5042,0.0000
0.4874,0.5126,0.0000
0.4793,0.5124,0.0083
0.4790,0.5210,0.0000
0.4750,0.5250,0.0000
0.4711,0.5289,0.0000
0.4754,0.5246,0.0000
0.4754,0.5246,0.0000
0.4754,0.5246,0.0000
0.4754,0.5246,0.0000
0.4754,0.5246,0.0000
0.4754,0.5246,0.0000
0.4797,0.5203,0.0000
0.4711,0.5289,0.0000
