# Pd,Pt,Ru
0.3370,0.3148,0.3482
0.3383,0.3160,0.3457
0.3370,0.3148,0.3482
0.3346,0.3160,0.3494
0.3395,0.3136,0.3469
0.3358,0.3136,0.3506
0.3346,0.3125,0.3529
0.3321,0.3175,0.3504
0.3333,0.3187,0.3480
0.3346,0.3198,0.3456
0.3358,0.3210,0.3432
0.3370,0.3185,0.3445
0.3346,0.3197,0.3457
0.3370,0.3185,0.3445
0.3407,0.3148,0.3445
0.3407,0.3148,0.3445
0.3382,0.3088,0.3530
0.3395,0.3100,0.3505
0.3382,0.3088,0.3530
0.3358,0.3100,0.3542
0.3370,0.3074,0.3556
0.3383,0.3048,0.3569
0.3371,0.3034,0.3595
0.3346,0.3045,0.3609
0.3358,0.3057,0.3585
0.3346,0.3080,0.3574
0.3346,0.3080,0.3574
0.3346,0.3080,0.3574
0.3346,0.3042,0.3612
0.3346,0.3042,0.3612
0.3346,0.3042,0.3612
0.3359,0.3053,0.3588
0.3346,0.3042,0.3612
0.3321,0.3019,0.3660
0.3396,0.2981,0.3623
0.3397,0.2977,0.3626
0.3435,0.2977,0.3588
0.3462,0.2923,0.3615
0.3488,0.2946,0.3566
0.3502,0.2957,0.3541
0.3515,0.2930,0.3555
0.3515,0.2891,0.3594
0.3515,0.2891,0.3594
0.3541,0.2918,0.3541
0.3555,0.2890,0.3555
0.3568,0.2863,0.3569
0.3597,0.2885,0.3518
0.3571,0.2897,0.3532
0.3532,0.2897,0.3571
0.3597,0.2885,0.3518
0.3597,0.2885,0.3518
0.3586,0.2908,0.3506
0.3560,0.2920,0.3520
0.3589,0.2903,0.3508
0.3574,0.2892,0.3534
0.3655,0.2851,0.3494
0.3684,0.2834,0.3482
0.3699,0.2846,0.3455
0.3714,0.2816,0.3470
0.3719,0.2851,0.3430
0.3704,0.2881,0.3415
0.3693,0.2905,0.3402
0.3702,0.2894,0.3404
0.3707,0.2888,0.3405
0.3691,0.2918,0.3391
0.3723,0.2944,0.3333
0.3680,0.2987,0.3333
0.3680,0.2987,0.3333
0.3739,0.2957,0.3304
0.3783,0.2913,0.3304
0.3783,0.2956,0.3261
0.3722,0.3049,0.3229
0.3816,0.2938,0.3246
0.3833,0.2951,0.3216
0.3833,0.2907,0.3260
0.3877,0.2907,0.3216
0.3877,0.2907,0.3216
0.3894,0.2920,0.3186
0.3894,0.2965,0.3141
0.3911,0.2978,0.3111
0.3911,0.3022,0.3067
0.3899,0.2982,0.3119
0.3935,0.2963,0.3102
0.3953,0.2977,0.3070
0.3972,0.2991,0.3037
0.3972,0.3037,0.2991
0.4009,0.3019,0.2972
0.3971,0.3062,0.2967
0.3990,0.3077,0.2933
0.3980,0.3134,0.2886
0.3970,0.3116,0.2914
0.3959,0.3147,0.2894
0.3929,0.3163,0.2908
0.3915,0.3175,0.2910
0.3925,0.3226,0.2849
0.3946,0.3135,0.2919
0.3935,0.3169,0.2896
0.3956,0.3132,0.2912
0.3944,0.3167,0.2889
0.3855,0.3184,0.2961
0.3880,0.3333,0.2787
0.3880,0.3333,0.2787
0.3880,0.3388,0.2732
0.3846,0.3462,0.2692
0.3886,0.3371,0.2743
0.3943,0.3371,0.2686
0.4000,0.3371,0.2629
0.4057,0.3429,0.2514
0.4057,0.3429,0.2514
0.4048,0.3452,0.2500
0.4061,0.3454,0.2485
0.3963,0.3537,0.2500
0.3889,0.3580,0.2531
0.3889,0.3704,0.2407
0.3889,0.3704,0.2407
0.3913,0.3727,0.2360
0.3962,0.3711,0.2327
0.3924,0.3797,0.2279
0.3974,0.3846,0.2180
0.3949,0.3822,0.2229
0.3974,0.3846,0.2180
0.4026,0.3831,0.2143
0.4026,0.3896,0.2078
0.4118,0.3921,0.1961
0.4118,0.3987,0.1895
0.4118,0.3921,0.1961
0.4134,0.3933,0.1933
0.4129,0.4065,0.1806
0.4183,0.4052,0.1765
0.4178,0.4110,0.1712
0.4266,0.4196,0.1538
0.4336,0.4126,0.1538
0.4305,0.4167,0.1528
0.4375,0.4097,0.1528
0.4437,0.4084,0.1479
0.4545,0.4056,0.1399
0.4500,0.4143,0.1357
0.4493,0.4203,0.1304
0.4580,0.4199,0.1221
0.4598,0.4307,0.1095
0.4559,0.4338,0.1103
0.4593,0.4370,0.1037
0.4559,0.4485,0.0956
0.4667,0.4444,0.0889
0.4662,0.4511,0.0827
0.4737,0.4436,0.0827
0.4815,0.4370,0.0815
0.4851,0.4403,0.0746
0.4887,0.4436,0.0677
0.4887,0.4587,0.0526
0.4887,0.4511,0.0602
0.4924,0.4546,0.0530
0.4923,0.4539,0.0538
0.5000,0.4615,0.0385
0.5078,0.4531,0.0391
0.5039,0.4646,0.0315
0.5079,0.4683,0.0238
0.5210,0.4706,0.0084
0.5345,0.4569,0.0086
0.5351,0.4649,0.0000
0.5391,0.4609,0.0000
0.5351,0.4649,0.0000
0.5391,0.4609,0.0000
0.5487,0.4513,0.0000
0.5398,0.4602,0.0000
0.5398,0.4602,0.0000
0.5351,0.4649,0.0000
0.5310,0.4690,0.0000
0.5310,0.4690,0.0000
0.5310,0.4690,0.0000
0.5263,0.4737,0.0000
0.5263,0.4737,0.0000
