# Pd,Pt,Ru
0.3643,0.2985,0.3372
0.3682,0.2985,0.3333
0.3697,0.2918,0.3385
0.3682,0.2946,0.3372
0.3697,0.2957,0.3346
0.3686,0.2981,0.3333
0.3589,0.3024,0.3387
0.3527,0.3112,0.3361
0.3488,0.3109,0.3403
0.3532,0.3149,0.3319
0.3532,0.3106,0.3362
0.3517,0.3136,0.3347
0.3517,0.3136,0.3347
0.3559,0.3136,0.3305
0.3559,0.3136,0.3305
0.3590,0.3120,0.3290
0.3578,0.3146,0.3276
0.3565,0.3174,0.3261
0.3581,0.3188,0.3231
0.3596,0.3202,0.3202
0.3612,0.3216,0.3172
0.3672,0.3186,0.3142
0.3616,0.3214,0.3170
0.3772,0.3158,0.3070
0.3788,0.3172,0.3040
0.3822,0.3200,0.2978
0.3849,0.3186,0.2965
0.3822,0.3200,0.2978
0.3856,0.3229,0.2915
0.3846,0.3258,0.2896
0.3846,0.3258,0.2896
0.3881,0.3242,0.2877
0.3917,0.3272,0.2811
0.3871,0.3272,0.2857
0.3871,0.3318,0.2811
0.3905,0.3286,0.2809
0.3860,0.3442,0.2698
0.3814,0.3488,0.2698
0.3798,0.3462,0.2740
0.3750,0.3558,0.2692
0.3768,0.3575,0.2657
0.3756,0.3610,0.2634
0.3842,0.3547,0.2611
0.3862,0.3564,0.2574
0.3900,0.3600,0.2500
0.3900,0.3600,0.2500
0.3881,0.3582,0.2537
0.3900,0.3600,0.2500
0.3889,0.3636,0.2475
0.3807,0.3655,0.2538
0.3827,0.3673,0.2500
0.3846,0.3692,0.2462
0.3866,0.3711,0.2423
0.3797,0.3797,0.2406
0.3838,0.3730,0.2432
0.3825,0.3771,0.2404
0.3807,0.3807,0.2386
0.3873,0.3815,0.2312
0.3860,0.3801,0.2339
0.3943,0.3771,0.2286
0.4046,0.3757,0.2197
0.4070,0.3779,0.2151
0.4083,0.3846,0.2071
0.4072,0.3892,0.2036
0.4012,0.4012,0.1976
0.4061,0.4000,0.1939
0.4000,0.4061,0.1939
0.4049,0.4049,0.1902
0.4049,0.4110,0.1841
0.4100,0.4099,0.1801
0.4125,0.4125,0.1750
0.4162,0.4099,0.1739
0.4156,0.4221,0.1623
0.4161,0.4224,0.1615
0.4286,0.4161,0.1553
0.4286,0.4223,0.1491
0.4348,0.4224,0.1428
0.4410,0.4224,0.1366
0.4383,0.4259,0.1358
0.4383,0.4321,0.1296
0.4437,0.4313,0.1250
0.4465,0.4340,0.1195
0.4522,0.4268,0.1210
0.4581,0.4258,0.1161
0.4641,0.4248,0.1111
0.4569,0.4371,0.1060
0.4539,0.4474,0.0987
0.4636,0.4437,0.0927
0.4600,0.4533,0.0867
0.4662,0.4460,0.0878
0.4564,0.4497,0.0939
0.4595,0.4527,0.0878
0.4595,0.4527,0.0878
0.4662,0.4527,0.0811
0.4694,0.4558,0.0748
0.4795,0.4589,0.0616
0.4827,0.4621,0.0552
0.4762,0.4558,0.0680
0.4762,0.4626,0.0612
0.4861,0.4653,0.0486
0.4861,0.4653,0.0486
0.4963,0.4745,0.0292
0.4925,0.4776,0.0299
0.5000,0.4773,0.0227
0.4962,0.4809,0.0229
0.4924,0.4773,0.0303
0.4924,0.4773,0.0303
0.4962,0.4809,0.0229
0.4923,0.4846,0.0231
0.5039,0.4806,0.0155
0.5161,0.4839,0.0000
0.5039,0.4803,0.0158
0.5079,0.4762,0.0159
0.5161,0.4758,0.0081
0.5159,0.4682,0.0159
0.5242,0.4677,0.0081
0.5323,0.4677,0.0000
0.5360,0.4640,0.0000
0.5354,0.4646,0.0000
0.5317,0.4683,0.0000
0.5238,0.4762,0.0000
0.5200,0.4800,0.0000
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
0.5197,0.4724,0.0079
0.5197,0.4803,0.0000
0.5159,0.4841,0.0000
0.5118,0.4882,0.0000
0.5079,0.4921,0.0000
0.5039,0.4961,0.0000
0.5078,0.4922,0.0000
0.5078,0.4922,0.0000
0.5118,0.4882,0.0000
0.5118,0.4882,0.0000
0.5159,0.4841,0.0000
0.5081,0.4919,0.0000
0.5120,0.4880,0.0000
0.5120,0.4880,0.0000
0.5041,0.4959,0.0000
