# Pd,Pt,Ru
0.4027,0.2941,0.3032
0.4019,0.2944,0.3037
0.4029,0.2938,0.3033
0.3990,0.2933,0.3077
0.3990,0.2981,0.3029
0.3980,0.3010,0.3010
0.4020,0.2990,0.2990
0.4010,0.2995,0.2995
0.4072,0.3041,0.2887
0.4114,0.2969,0.2917
0.4031,0.3037,0.2932
0.4053,0.3000,0.2947
0.4127,0.3016,0.2857
0.4127,0.3016,0.2857
0.4149,0.3032,0.2819
0.4149,0.3032,0.2819
0.4171,0.3102,0.2727
0.4225,0.3048,0.2727
0.4247,0.3065,0.2688
0.4247,0.3065,0.2688
0.4294,0.3043,0.2663
0.4286,0.3077,0.2637
0.4309,0.3094,0.2597
0.4389,0.3056,0.2555
0.4413,0.3073,0.2514
0.4382,0.3146,0.2472
0.4389,0.3111,0.2500
0.4451,0.3006,0.2543
0.4444,0.3041,0.2515
0.4497,0.3077,0.2426
0.4497,0.3018,0.2485
0.4491,0.3054,0.2455
0.4518,0.3072,0.2410
0.4545,0.3091,0.2364
0.4557,0.3165,0.2278
0.4601,0.3129,0.2270
0.4680,0.3141,0.2179
0.4675,0.3182,0.2143
0.4591,0.3396,0.2013
0.4684,0.3291,0.2025
0.4744,0.3269,0.1987
0.4710,0.3226,0.2064
0.4706,0.3268,0.2026
0.4765,0.3222,0.2013
0.4762,0.3265,0.1973
0.4797,0.3311,0.1892
0.4734,0.3333,0.1933
0.4797,0.3379,0.1824
0.4832,0.3356,0.1812
0.4899,0.3356,0.1745
0.4966,0.3333,0.1701
0.5071,0.3286,0.1643
0.5182,0.3285,0.1533
0.5217,0.3261,0.1522
0.5147,0.3309,0.1544
0.5147,0.3382,0.1471
0.5194,0.3333,0.1473
0.5156,0.3360,0.1484
0.5197,0.3386,0.1417
0.5280,0.3360,0.1360
0.5323,0.3387,0.1290
0.5322,0.3468,0.1210
0.5360,0.3520,0.1120
0.5360,0.3600,0.1040
0.5447,0.3740,0.0813
0.5528,0.3659,0.0813
0.5455,0.3719,0.0826
0.5454,0.3802,0.0744
0.5462,0.3866,0.0672
0.5536,0.3839,0.0625
0.5636,0.3818,0.0546
0.5688,0.3853,0.0459
0.5741,0.3981,0.0278
0.5741,0.3981,0.0278
0.5741,0.3981,0.0278
0.5849,0.3962,0.0189
0.5849,0.4057,0.0094
0.5849,0.4057,0.0094
0.5794,0.4112,0.0094
0.5849,0.4057,0.0094
0.5810,0.4095,0.0095
0.5810,0.4095,0.0095
0.5714,0.4191,0.0095
0.5810,0.4095,0.0095
0.5769,0.4231,0.0000
0.5810,0.4190,0.0000
0.5888,0.4112,0.0000
0.5833,0.4167,0.0000
0.6019,0.3981,0.0000
0.6075,0.3925,0.0000
0.6075,0.3925,0.0000
0.6111,0.3889,0.0000
0.6147,0.3853,0.0000
0.6147,0.3853,0.0000
0.6147,0.3853,0.0000
0.6147,0.3853,0.0000
0.6111,0.3889,0.0000
0.6111,0.3889,0.0000
0.6038,0.3962,0.0000
0.6038,0.3962,0.0000
0.6038,0.3962,0.0000
