# Au,Cu,Pt
0.3544,0.2573,0.3883
0.3627,0.2451,0.3922
0.3610,0.2488,0.3902
0.3610,0.2488,0.3902
0.3544,0.2476,0.3980
0.3561,0.2439,0.4000
0.3578,0.2451,0.3971
0.3596,0.2414,0.3990
0.3632,0.2388,0.3980
0.3632,0.2388,0.3980
0.3618,0.2362,0.4020
0.3618,0.2362,0.4020
0.3636,0.2323,0.4041
0.3560,0.2304,0.4136
0.3636,0.2273,0.4091
0.3724,0.2245,0.4031
0.3598,0.2275,0.4127
0.3564,0.2287,0.4149
0.3583,0.2192,0.4225
0.3542,0.2187,0.4271
0.3514,0.2162,0.4324
0.3516,0.2143,0.4341
0.3646,0.2210,0.4144
0.3667,0.2111,0.4222
0.3667,0.2111,0.4222
0.3729,0.2090,0.4181
0.3750,0.2045,0.4205
0.3787,0.2012,0.4201
0.3886,0.1943,0.4171
0.3908,0.1897,0.4195
0.4012,0.1802,0.4186
0.3966,0.1839,0.4195
0.3988,0.1792,0.4220
0.4012,0.1744,0.4244
0.4000,0.1758,0.4242
0.4000,0.1697,0.4303
0.4000,0.1636,0.4364
0.4025,0.1646,0.4329
0.4025,0.1646,0.4329
0.4025,0.1646,0.4329
0.4074,0.1543,0.4383
0.4074,0.1543,0.4383
0.4136,0.1481,0.4383
0.4099,0.1491,0.4410
0.4151,0.1509,0.4340
0.4177,0.1519,0.4304
0.4204,0.1465,0.4331
0.4258,0.1419,0.4323
0.4257,0.1419,0.4324
0.4315,0.1370,0.4315
0.4315,0.1370,0.4315
0.4305,0.1389,0.4306
0.4305,0.1389,0.4306
0.4266,0.1398,0.4336
0.4305,0.1389,0.4306
0.4305,0.1389,0.4306
0.4366,0.1268,0.4366
0.4335,0.1329,0.4336
0.4429,0.1214,0.4357
0.4397,0.1206,0.4397
0.4532,0.1151,0.4317
0.4532,0.1151,0.4317
0.4565,0.1160,0.4275
0.4638,0.1087,0.4275
0.4741,0.0963,0.4296
0.4779,0.0956,0.4265
0.4889,0.0815,0.4296
0.4851,0.0821,0.4328
0.4887,0.0752,0.4361
0.4924,0.0682,0.4394
0.4962,0.0534,0.4504
0.4962,0.0534,0.4504
0.5038,0.0458,0.4504
0.5077,0.0385,0.4538
0.5154,0.0308,0.4538
0.5235,0.0234,0.4531
0.5289,0.0165,0.4546
0.5339,0.0085,0.4576
0.5294,0.0168,0.4538
0.5417,0.0083,0.4500
0.5417,0.0083,0.4500
0.5500,0.0000,0.4500
0.5620,0.0000,0.4380
0.5537,0.0083,0.4380
0.5583,0.0000,0.4417
0.5726,0.0000,0.4274
0.5610,0.0081,0.4309
0.5620,0.0000,0.4380
0.5620,0.0000,0.4380
0.5537,0.0000,0.4463
0.5455,0.0000,0.4545
0.5455,0.0000,0.4545
0.5492,0.0000,0.4508
0.5492,0.0000,0.4508
0.5447,0.0000,0.4553
0.5492,0.0000,0.4508
0.5537,0.0000,0.4463
0.5492,0.0000,0.4508
0.5447,0.0081,0.4472
0.5484,0.0081,0.4435
0.5528,0.0000,0.4472
0.5600,0.0000,0.4400
0.5590,0.0079,0.4331
0.5520,0.0000,0.4480
0.5520,0.0080,0.4400
0.5528,0.0000,0.4472
0.5440,0.0160,0.4400
0.5574,0.0000,0.4426
0.5500,0.0000,0.4500
0.5454,0.0083,0.4463
0.5500,0.0000,0.4500
0.5500,0.0000,0.4500
0.5546,0.0000,0.4454
0.5508,0.0000,0.4492
