# Au,Cu,Pt
0.3633,0.3184,0.3183
0.3646,0.3194,0.3160
0.3671,0.3182,0.3147
0.3649,0.3193,0.3158
0.3649,0.3158,0.3193
0.3604,0.3180,0.3216
0.3630,0.3132,0.3238
0.3630,0.3132,0.3238
0.3630,0.3132,0.3238
0.3630,0.3132,0.3238
0.3643,0.3143,0.3214
0.3620,0.3154,0.3226
0.3633,0.3166,0.3201
0.3646,0.3177,0.3177
0.3633,0.3201,0.3166
0.3646,0.3213,0.3141
0.3660,0.3188,0.3152
0.3673,0.3200,0.3127
0.3637,0.3236,0.3127
0.3637,0.3236,0.3127
0.3600,0.3236,0.3164
0.3626,0.3260,0.3114
0.3626,0.3260,0.3114
0.3640,0.3272,0.3088
0.3640,0.3272,0.3088
0.3653,0.3247,0.3100
0.3630,0.3259,0.3111
0.3630,0.3259,0.3111
0.3630,0.3259,0.3111
0.3616,0.3284,0.3100
0.3616,0.3284,0.3100
0.3593,0.3296,0.3111
0.3593,0.3333,0.3074
0.3582,0.3358,0.3060
0.3558,0.3371,0.3071
0.3510,0.3396,0.3094
0.3496,0.3421,0.3083
0.3523,0.3409,0.3068
0.3536,0.3422,0.3042
0.3550,0.3435,0.3015
0.3563,0.3448,0.2989
0.3574,0.3422,0.3004
0.3577,0.3461,0.2962
0.3577,0.3423,0.3000
0.3602,0.3410,0.2988
0.3602,0.3410,0.2988
0.3591,0.3436,0.2973
0.3629,0.3436,0.2935
0.3619,0.3424,0.2957
0.3640,0.3320,0.3040
0.3644,0.3279,0.3077
0.3659,0.3252,0.3089
0.3688,0.3238,0.3074
0.3745,0.3169,0.3086
0.3719,0.3223,0.3058
0.3719,0.3223,0.3058
0.3750,0.3208,0.3042
0.3766,0.3222,0.3012
0.3750,0.3250,0.3000
0.3766,0.3263,0.2971
0.3782,0.3235,0.2983
0.3766,0.3263,0.2971
0.3807,0.3222,0.2971
0.3797,0.3207,0.2996
0.3797,0.3207,0.2996
0.3814,0.3178,0.3008
0.3804,0.3162,0.3034
0.3820,0.3176,0.3004
0.3853,0.3117,0.3030
0.3810,0.3160,0.3030
0.3799,0.3144,0.3057
0.3816,0.3114,0.3070
0.3756,0.3122,0.3122
0.3807,0.3028,0.3165
0.3796,0.3009,0.3195
0.3768,0.3023,0.3209
0.3803,0.3005,0.3192
0.3773,0.2972,0.3255
0.3792,0.2938,0.3270
0.3762,0.2952,0.3286
0.3798,0.2933,0.3269
0.3865,0.2898,0.3237
0.3894,0.2885,0.3221
0.3894,0.2885,0.3221
0.3942,0.2789,0.3269
0.3961,0.2802,0.3237
0.3951,0.2829,0.3220
0.3922,0.2794,0.3284
0.4000,0.2732,0.3268
0.3889,0.2778,0.3333
0.3940,0.2727,0.3333
0.4020,0.2663,0.3317
0.4011,0.2604,0.3385
0.4021,0.2646,0.3333
0.4096,0.2606,0.3298
0.4140,0.2581,0.3279
0.4162,0.2649,0.3189
0.4239,0.2554,0.3207
0.4239,0.2554,0.3207
0.4231,0.2527,0.3242
0.4231,0.2527,0.3242
0.4199,0.2486,0.3315
0.4222,0.2445,0.3333
0.4246,0.2402,0.3352
0.4246,0.2402,0.3352
0.4237,0.2373,0.3390
0.4261,0.2330,0.3409
0.4237,0.2317,0.3446
0.4294,0.2260,0.3446
0.4350,0.2204,0.3446
0.4400,0.2171,0.3429
0.4345,0.2143,0.3512
0.4400,0.2057,0.3543
0.4400,0.2000,0.3600
0.4393,0.1965,0.3642
0.4393,0.1965,0.3642
0.4418,0.1919,0.3663
0.4424,0.1879,0.3697
0.4444,0.1852,0.3704
0.4470,0.1765,0.3765
0.4497,0.1716,0.3787
0.4497,0.1716,0.3787
0.4678,0.1638,0.3684
0.4734,0.1597,0.3669
0.4762,0.1548,0.3690
0.4762,0.1548,0.3690
0.4759,0.1506,0.3735
0.4906,0.1383,0.3711
0.4936,0.1410,0.3654
0.4968,0.1484,0.3548
0.5000,0.1429,0.3571
0.4967,0.1373,0.3660
0.4869,0.1447,0.3684
0.4901,0.1391,0.3708
0.4867,0.1400,0.3733
0.4832,0.1410,0.3758
0.4832,0.1410,0.3758
0.4865,0.1351,0.3784
0.4865,0.1351,0.3784
0.4832,0.1410,0.3758
0.4865,0.1351,0.3784
0.4898,0.1292,0.3810
0.4931,0.1233,0.3836
0.5000,0.1164,0.3836
0.4966,0.1172,0.3862
0.4931,0.1180,0.3889
0.4931,0.1180,0.3889
0.4931,0.1180,0.3889
0.4965,0.1119,0.3916
0.4894,0.1064,0.4042
0.4964,0.1007,0.4029
0.4890,0.0949,0.4161
0.4890,0.0876,0.4234
0.5000,0.0896,0.4104
0.5000,0.0833,0.4167
0.5038,0.0840,0.4122
0.5116,0.0775,0.4109
0.5271,0.0698,0.4031
0.5271,0.0620,0.4109
0.5317,0.0556,0.4127
0.5318,0.0476,0.4206
0.5317,0.0397,0.4286
0.5496,0.0305,0.4199
0.5538,0.0308,0.4154
0.5615,0.0231,0.4154
0.5692,0.0154,0.4154
0.5615,0.0154,0.4231
0.5854,0.0081,0.4065
0.5854,0.0081,0.4065
0.5820,0.0082,0.4098
0.5820,0.0082,0.4098
0.5820,0.0082,0.4098
0.5669,0.0079,0.4252
0.5669,0.0079,0.4252
0.5714,0.0080,0.4206
0.5760,0.0080,0.4160
0.5714,0.0080,0.4206
0.5714,0.0080,0.4206
0.5714,0.0000,0.4286
0.5703,0.0000,0.4297
0.5625,0.0078,0.4297
0.5736,0.0000,0.4264
0.5769,0.0000,0.4231
0.5846,0.0000,0.4154
0.5757,0.0076,0.4167
0.5846,0.0000,0.4154
0.5781,0.0000,0.4219
0.5736,0.0078,0.4186
0.5781,0.0000,0.4219
0.5833,0.0000,0.4167
0.5865,0.0000,0.4135
0.5833,0.0000,0.4167
0.5789,0.0000,0.4211
0.5821,0.0000,0.4179
0.5714,0.0075,0.4211
0.5672,0.0074,0.4254
0.5778,0.0000,0.4222
0.5746,0.0000,0.4254
0.5746,0.0000,0.4254
0.5746,0.0000,0.4254
0.5672,0.0074,0.4254
0.5682,0.0000,0.4318
0.5649,0.0000,0.4351
0.5606,0.0076,0.4318
0.5564,0.0075,0.4361
0.5639,0.0000,0.4361
0.5564,0.0000,0.4436
