# Au,Cu,Pt
0.3270,0.2370,0.4360
0.3270,0.2322,0.4408
0.3286,0.2286,0.4428
0.3317,0.2260,0.4423
0.3383,0.2189,0.4428
0.3400,0.2200,0.4400
0.3333,0.2174,0.4493
0.3398,0.2136,0.4466
0.3431,0.2108,0.4461
0.3498,0.2069,0.4433
0.3532,0.2040,0.4428
0.3618,0.2010,0.4372
0.3719,0.1909,0.4372
0.3719,0.1909,0.4372
0.3737,0.1869,0.4394
0.3788,0.1818,0.4394
0.3756,0.1828,0.4416
0.3775,0.1786,0.4439
0.3807,0.1777,0.4416
0.3826,0.1786,0.4388
0.3897,0.1744,0.4359
0.3866,0.1701,0.4433
0.3886,0.1658,0.4456
0.3925,0.1613,0.4462
0.3927,0.1571,0.4502
0.3895,0.1526,0.4579
0.3875,0.1518,0.4607
0.3859,0.1522,0.4619
0.3898,0.1526,0.4576
0.3955,0.1469,0.4576
0.3966,0.1453,0.4581
0.3911,0.1452,0.4637
0.3898,0.1413,0.4689
0.3943,0.1371,0.4686
0.4023,0.1322,0.4655
0.4046,0.1272,0.4682
0.4036,0.1205,0.4759
0.4111,0.1104,0.4785
0.4167,0.1131,0.4702
0.4167,0.1131,0.4702
0.4286,0.1012,0.4702
0.4251,0.1018,0.4731
0.4251,0.1018,0.4731
0.4182,0.0970,0.4848
0.4146,0.0976,0.4878
0.4204,0.0955,0.4841
0.4204,0.0892,0.4904
0.4204,0.0828,0.4968
0.4114,0.0823,0.5063
0.4065,0.0774,0.5161
0.4065,0.0774,0.5161
0.4065,0.0774,0.5161
0.4118,0.0719,0.5163
0.4172,0.0596,0.5232
0.4172,0.0596,0.5232
0.4238,0.0530,0.5232
0.4200,0.0600,0.5200
0.4238,0.0596,0.5166
0.4333,0.0534,0.5133
0.4362,0.0537,0.5101
0.4354,0.0476,0.5170
0.4354,0.0476,0.5170
0.4384,0.0411,0.5205
0.4405,0.0350,0.5245
0.4324,0.0338,0.5338
0.4286,0.0340,0.5374
0.4315,0.0342,0.5343
0.4375,0.0208,0.5417
0.4445,0.0208,0.5347
0.4444,0.0139,0.5417
0.4475,0.0140,0.5385
0.4437,0.0141,0.5422
0.4437,0.0141,0.5422
0.4500,0.0071,0.5429
0.4493,0.0000,0.5507
0.4420,0.0073,0.5507
0.4420,0.0000,0.5580
0.4388,0.0000,0.5612
0.4348,0.0000,0.5652
0.4275,0.0073,0.5652
0.4275,0.0000,0.5725
0.4203,0.0072,0.5725
0.4234,0.0000,0.5766
0.4196,0.0070,0.5734
0.4266,0.0000,0.5734
0.4266,0.0000,0.5734
0.4184,0.0000,0.5816
0.4184,0.0000,0.5816
0.4255,0.0000,0.5745
0.4326,0.0000,0.5674
0.4245,0.0000,0.5755
0.4286,0.0000,0.5714
0.4286,0.0000,0.5714
0.4245,0.0000,0.5755
0.4173,0.0072,0.5755
0.4130,0.0073,0.5797
0.4245,0.0000,0.5755
0.4173,0.0072,0.5755
0.4191,0.0000,0.5809
0.4191,0.0000,0.5809
