# Au,Cu,Pt
0.3278,0.3278,0.3444
0.3233,0.3300,0.3467
0.3244,0.3311,0.3445
0.3255,0.3322,0.3423
0.3277,0.3345,0.3378
0.3288,0.3356,0.3356
0.3265,0.3368,0.3367
0.3219,0.3391,0.3390
0.3264,0.3368,0.3368
0.3287,0.3322,0.3391
0.3276,0.3310,0.3414
0.3276,0.3310,0.3414
0.3264,0.3299,0.3437
0.3275,0.3275,0.3450
0.3264,0.3264,0.3472
0.3275,0.3275,0.3450
0.3263,0.3263,0.3474
0.3263,0.3298,0.3439
0.3274,0.3275,0.3451
0.3263,0.3298,0.3439
0.3263,0.3298,0.3439
0.3298,0.3263,0.3439
0.3310,0.3275,0.3415
0.3321,0.3251,0.3428
0.3345,0.3239,0.3416
0.3345,0.3274,0.3381
0.3321,0.3286,0.3393
0.3333,0.3298,0.3369
0.3321,0.3321,0.3358
0.3297,0.3333,0.3370
0.3309,0.3309,0.3382
0.3333,0.3297,0.3370
0.3321,0.3285,0.3394
0.3285,0.3285,0.3430
0.3261,0.3297,0.3442
0.3212,0.3321,0.3467
0.3225,0.3297,0.3478
0.3236,0.3309,0.3455
0.3224,0.3333,0.3443
0.3224,0.3333,0.3443
0.3173,0.3358,0.3469
0.3173,0.3358,0.3469
0.3197,0.3346,0.3457
0.3209,0.3358,0.3433
0.3246,0.3321,0.3433
0.3233,0.3346,0.3421
0.3245,0.3359,0.3396
0.3258,0.3371,0.3371
0.3245,0.3359,0.3396
0.3270,0.3384,0.3346
0.3270,0.3384,0.3346
0.3270,0.3384,0.3346
0.3270,0.3346,0.3384
0.3257,0.3333,0.3410
0.3282,0.3282,0.3436
0.3320,0.3282,0.3398
0.3307,0.3269,0.3424
0.3320,0.3242,0.3438
0.3320,0.3242,0.3438
0.3346,0.3189,0.3465
0.3307,0.3189,0.3504
0.3320,0.3202,0.3478
0.3252,0.3211,0.3537
0.3210,0.3251,0.3539
0.3167,0.3250,0.3583
0.3180,0.3222,0.3598
0.3235,0.3193,0.3572
0.3207,0.3164,0.3629
0.3131,0.3217,0.3652
0.3117,0.3203,0.3680
0.3174,0.3130,0.3696
0.3144,0.3144,0.3712
0.3114,0.3158,0.3728
0.3232,0.3100,0.3668
0.3246,0.3070,0.3684
0.3230,0.3053,0.3717
0.3230,0.3053,0.3717
0.3245,0.3022,0.3733
0.3184,0.3004,0.3812
0.3184,0.3004,0.3812
0.3184,0.3004,0.3812
0.3198,0.2973,0.3829
0.3258,0.2941,0.3801
0.3224,0.2944,0.3832
0.3270,0.2891,0.3839
0.3223,0.2938,0.3839
0.3206,0.2966,0.3828
0.3238,0.2952,0.3810
0.3251,0.2857,0.3892
0.3283,0.2836,0.3881
0.3221,0.2837,0.3942
0.3237,0.2802,0.3961
0.3237,0.2802,0.3961
0.3317,0.2741,0.3942
0.3302,0.2727,0.3971
0.3366,0.2692,0.3942
0.3333,0.2687,0.3980
0.3333,0.2727,0.3940
0.3367,0.2663,0.3970
0.3350,0.2640,0.4010
0.3401,0.2589,0.4010
0.3452,0.2538,0.4010
0.3505,0.2526,0.3969
0.3542,0.2500,0.3958
0.3526,0.2474,0.4000
0.3526,0.2474,0.4000
0.3511,0.2447,0.4042
0.3536,0.2431,0.4033
0.3520,0.2458,0.4022
0.3576,0.2402,0.4022
0.3672,0.2373,0.3955
0.3714,0.2286,0.4000
0.3833,0.2222,0.3945
0.3757,0.2254,0.3989
0.3721,0.2267,0.4012
0.3736,0.2299,0.3965
0.3684,0.2281,0.4035
0.3659,0.2317,0.4024
0.3758,0.2242,0.4000
0.3781,0.2195,0.4024
0.3795,0.2169,0.4036
0.3818,0.2121,0.4061
0.3804,0.2086,0.4110
0.3889,0.1975,0.4136
0.3889,0.1975,0.4136
0.3937,0.1938,0.4125
0.3851,0.1988,0.4161
0.3827,0.2037,0.4136
0.3851,0.1988,0.4161
0.3875,0.1937,0.4188
0.3924,0.1899,0.4177
0.3924,0.1899,0.4177
0.3910,0.1859,0.4231
0.3896,0.1818,0.4286
0.3896,0.1753,0.4351
0.3861,0.1772,0.4367
0.3924,0.1709,0.4367
0.3949,0.1656,0.4395
0.3949,0.1592,0.4459
0.4013,0.1465,0.4522
0.3987,0.1519,0.4494
0.4106,0.1457,0.4437
0.4114,0.1392,0.4494
0.4140,0.1338,0.4522
0.4134,0.1333,0.4533
0.4161,0.1275,0.4564
0.4189,0.1284,0.4527
0.4150,0.1292,0.4558
0.4138,0.1241,0.4621
0.4167,0.1180,0.4653
0.4167,0.1111,0.4722
0.4167,0.1111,0.4722
0.4226,0.1056,0.4718
0.4257,0.0878,0.4865
0.4315,0.0890,0.4795
0.4389,0.0863,0.4748
0.4461,0.0791,0.4748
0.4420,0.0797,0.4783
0.4493,0.0725,0.4782
0.4526,0.0657,0.4817
0.4593,0.0592,0.4815
0.4702,0.0522,0.4776
0.4815,0.0444,0.4741
0.4789,0.0352,0.4859
0.4815,0.0296,0.4889
0.4963,0.0222,0.4815
0.4963,0.0222,0.4815
0.4963,0.0222,0.4815
0.5151,0.0152,0.4697
0.5151,0.0152,0.4697
0.5151,0.0076,0.4773
0.5188,0.0075,0.4737
0.5188,0.0075,0.4737
0.5188,0.0075,0.4737
0.5188,0.0075,0.4737
0.5151,0.0076,0.4773
0.5182,0.0146,0.4672
0.5221,0.0073,0.4706
0.5255,0.0073,0.4672
0.5182,0.0146,0.4672
0.5145,0.0217,0.4638
0.5147,0.0147,0.4706
0.5182,0.0073,0.4745
0.5333,0.0000,0.4667
0.5259,0.0074,0.4667
0.5299,0.0000,0.4701
0.5303,0.0000,0.4697
0.5231,0.0000,0.4769
0.5231,0.0000,0.4769
0.5194,0.0000,0.4806
0.5231,0.0000,0.4769
0.5267,0.0000,0.4733
0.5263,0.0000,0.4737
0.5227,0.0000,0.4773
0.5191,0.0000,0.4809
0.5267,0.0000,0.4733
0.5263,0.0075,0.4662
0.5267,0.0000,0.4733
0.5267,0.0000,0.4733
0.5231,0.0000,0.4769
0.5227,0.0076,0.4697
0.5227,0.0000,0.4773
0.5224,0.0000,0.4776
0.5303,0.0000,0.4697
0.5227,0.0076,0.4697
0.5303,0.0000,0.4697
