# Au,Cu,Pt
0.2786,0.3490,0.3724
0.2775,0.3482,0.3743
0.2790,0.3447,0.3763
0.2797,0.3430,0.3773
0.2785,0.3448,0.3767
0.2773,0.3467,0.3760
0.2747,0.3493,0.3760
0.2754,0.3476,0.3770
0.2735,0.3485,0.3780
0.2749,0.3477,0.3774
0.2710,0.3496,0.3794
0.2698,0.3515,0.3787
0.2685,0.3534,0.3781
0.2700,0.3554,0.3746
0.2707,0.3536,0.3757
0.2722,0.3556,0.3722
0.2702,0.3565,0.3733
0.2710,0.3575,0.3715
0.2689,0.3585,0.3726
0.2704,0.3549,0.3747
0.2663,0.3569,0.3768
0.2671,0.3551,0.3778
0.2678,0.3561,0.3761
0.2657,0.3572,0.3771
0.2644,0.3563,0.3793
0.2630,0.3555,0.3815
0.2638,0.3536,0.3826
0.2630,0.3555,0.3815
0.2638,0.3536,0.3826
0.2609,0.3536,0.3855
0.2566,0.3557,0.3877
0.2581,0.3578,0.3841
0.2602,0.3567,0.3831
0.2588,0.3588,0.3824
0.2596,0.3569,0.3835
0.2618,0.3559,0.3823
0.2596,0.3569,0.3835
0.2574,0.3580,0.3846
0.2589,0.3572,0.3839
0.2605,0.3533,0.3862
0.2590,0.3554,0.3856
0.2606,0.3545,0.3849
0.2584,0.3556,0.3860
0.2599,0.3548,0.3853
0.2607,0.3528,0.3865
0.2624,0.3549,0.3827
0.2632,0.3560,0.3808
0.2663,0.3560,0.3777
0.2663,0.3560,0.3777
0.2663,0.3560,0.3777
0.2679,0.3551,0.3770
0.2679,0.3551,0.3770
0.2696,0.3542,0.3762
0.2696,0.3574,0.3730
0.2704,0.3554,0.3742
0.2704,0.3585,0.3711
0.2704,0.3554,0.3742
0.2690,0.3576,0.3734
0.2681,0.3565,0.3754
0.2713,0.3565,0.3722
0.2704,0.3585,0.3711
0.2681,0.3596,0.3723
0.2690,0.3608,0.3702
0.2660,0.3654,0.3686
0.2669,0.3665,0.3666
0.2669,0.3665,0.3666
0.2678,0.3677,0.3645
0.2630,0.3701,0.3669
0.2621,0.3754,0.3625
0.2638,0.3779,0.3583
0.2614,0.3758,0.3628
0.2623,0.3738,0.3639
0.2623,0.3705,0.3672
0.2640,0.3730,0.3630
0.2658,0.3721,0.3621
0.2634,0.3733,0.3633
0.2634,0.3733,0.3633
0.2642,0.3746,0.3612
0.2675,0.3746,0.3579
0.2685,0.3758,0.3557
0.2685,0.3792,0.3523
0.2675,0.3813,0.3512
0.2675,0.3813,0.3512
0.2685,0.3792,0.3523
0.2718,0.3758,0.3524
0.2694,0.3771,0.3535
0.2678,0.3797,0.3525
0.2653,0.3844,0.3503
0.2653,0.3844,0.3503
0.2662,0.3823,0.3515
0.2671,0.3836,0.3493
0.2680,0.3849,0.3471
0.2690,0.3827,0.3483
0.2708,0.3820,0.3472
0.2708,0.3820,0.3472
0.2734,0.3806,0.3460
0.2743,0.3819,0.3438
0.2762,0.3811,0.3427
0.2762,0.3776,0.3462
0.2782,0.3767,0.3451
0.2791,0.3746,0.3463
0.2791,0.3746,0.3463
0.2756,0.3746,0.3498
0.2776,0.3772,0.3452
0.2740,0.3808,0.3452
0.2731,0.3794,0.3475
0.2756,0.3781,0.3463
0.2746,0.3803,0.3451
0.2766,0.3794,0.3440
0.2786,0.3821,0.3393
0.2811,0.3844,0.3345
0.2842,0.3813,0.3345
0.2832,0.3835,0.3333
0.2832,0.3835,0.3333
0.2878,0.3885,0.3237
0.2826,0.3913,0.3261
0.2826,0.3913,0.3261
0.2826,0.3913,0.3261
0.2837,0.3927,0.3236
0.2837,0.3927,0.3236
0.2847,0.3868,0.3285
0.2857,0.3883,0.3260
0.2841,0.3912,0.3247
0.2810,0.3905,0.3285
0.2826,0.3913,0.3261
0.2826,0.3913,0.3261
0.2826,0.3913,0.3261
0.2754,0.3985,0.3261
0.2774,0.3941,0.3285
0.2800,0.3927,0.3273
0.2857,0.3883,0.3260
0.2857,0.3883,0.3260
0.2878,0.3875,0.3247
0.2937,0.3829,0.3234
0.2948,0.3843,0.3209
0.2996,0.3783,0.3221
0.2996,0.3783,0.3221
0.2962,0.3769,0.3269
0.2957,0.3736,0.3307
0.2953,0.3740,0.3307
0.2913,0.3780,0.3307
0.2936,0.3770,0.3294
0.2920,0.3800,0.3280
0.2908,0.3785,0.3307
0.2920,0.3760,0.3320
0.2922,0.3704,0.3374
0.2917,0.3708,0.3375
0.2946,0.3693,0.3361
0.2971,0.3682,0.3347
0.3000,0.3667,0.3333
0.3025,0.3698,0.3277
