# Au,Cu,Pt
0.4273,0.2409,0.3318
0.4227,0.2455,0.3318
0.4179,0.2488,0.3333
0.4218,0.2464,0.3318
0.4216,0.2451,0.3333
0.4229,0.2438,0.3333
0.4200,0.2450,0.3350
0.4271,0.2412,0.3317
0.4271,0.2362,0.3367
0.4271,0.2312,0.3417
0.4271,0.2292,0.3437
0.4339,0.2275,0.3386
0.4362,0.2287,0.3351
0.4392,0.2222,0.3386
0.4415,0.2181,0.3404
0.4409,0.2150,0.3441
0.4408,0.2097,0.3495
0.4432,0.2054,0.3514
0.4486,0.2000,0.3514
0.4565,0.2011,0.3424
0.4590,0.1967,0.3443
0.4545,0.1989,0.3466
0.4489,0.1932,0.3579
0.4497,0.1894,0.3609
0.4483,0.1839,0.3678
0.4491,0.1737,0.3772
0.4512,0.1768,0.3720
0.4471,0.1706,0.3823
0.4471,0.1706,0.3823
0.4601,0.1595,0.3804
0.4583,0.1548,0.3869
0.4583,0.1548,0.3869
0.4611,0.1497,0.3892
0.4671,0.1437,0.3892
0.4675,0.1361,0.3964
0.4702,0.1310,0.3988
0.4790,0.1198,0.4012
0.4790,0.1198,0.4012
0.4848,0.1152,0.4000
0.4939,0.1037,0.4024
0.5000,0.1049,0.3951
0.5000,0.1049,0.3951
0.5031,0.0994,0.3975
0.5062,0.0988,0.3950
0.5093,0.0932,0.3975
0.5130,0.0844,0.4026
0.5099,0.0861,0.4040
0.5135,0.0811,0.4054
0.5137,0.0753,0.4110
0.5034,0.0748,0.4218
0.5143,0.0714,0.4143
0.5217,0.0652,0.4131
0.5385,0.0559,0.4056
0.5352,0.0493,0.4155
0.5315,0.0489,0.4196
0.5315,0.0419,0.4266
0.5352,0.0423,0.4225
0.5315,0.0419,0.4266
0.5319,0.0355,0.4326
0.5448,0.0298,0.4254
0.5530,0.0227,0.4243
0.5489,0.0301,0.4210
0.5564,0.0226,0.4210
0.5649,0.0153,0.4198
0.5649,0.0153,0.4198
0.5682,0.0151,0.4167
0.5615,0.0154,0.4231
0.5615,0.0154,0.4231
0.5649,0.0076,0.4275
0.5769,0.0000,0.4231
0.5703,0.0000,0.4297
0.5703,0.0000,0.4297
0.5714,0.0000,0.4286
0.5639,0.0000,0.4361
0.5606,0.0000,0.4394
0.5639,0.0000,0.4361
0.5573,0.0000,0.4427
0.5530,0.0076,0.4394
0.5538,0.0000,0.4462
0.5615,0.0000,0.4385
0.5615,0.0000,0.4385
0.5692,0.0000,0.4308
0.5649,0.0076,0.4275
0.5649,0.0000,0.4351
0.5606,0.0000,0.4394
0.5606,0.0000,0.4394
0.5530,0.0000,0.4470
0.5496,0.0000,0.4504
