# Au,Cu,Pt
0.3668,0.2211,0.4121
0.3673,0.2143,0.4184
0.3655,0.2132,0.4213
0.3706,0.2081,0.4213
0.3706,0.2030,0.4264
0.3684,0.2000,0.4316
0.3743,0.2032,0.4225
0.3764,0.1989,0.4247
0.3763,0.1882,0.4355
0.3763,0.1882,0.4355
0.3838,0.1838,0.4324
0.3838,0.1838,0.4324
0.3791,0.1868,0.4341
0.3812,0.1823,0.4365
0.3736,0.1839,0.4425
0.3721,0.1802,0.4477
0.3779,0.1744,0.4477
0.3823,0.1706,0.4471
0.3809,0.1667,0.4524
0.3869,0.1667,0.4464
0.3916,0.1626,0.4458
0.3939,0.1515,0.4546
0.3865,0.1534,0.4601
0.3851,0.1491,0.4658
0.3851,0.1491,0.4658
0.3851,0.1491,0.4658
0.3875,0.1437,0.4688
0.3875,0.1437,0.4688
0.3812,0.1500,0.4688
0.3861,0.1456,0.4683
0.3871,0.1419,0.4710
0.3922,0.1372,0.4706
0.3987,0.1307,0.4706
0.3947,0.1250,0.4803
0.4000,0.1200,0.4800
0.4126,0.1189,0.4685
0.4126,0.1189,0.4685
0.4155,0.1197,0.4648
0.4184,0.1135,0.4681
0.4255,0.1064,0.4681
0.4317,0.1007,0.4676
0.4348,0.0942,0.4710
0.4427,0.0840,0.4733
0.4418,0.0853,0.4729
0.4531,0.0781,0.4688
0.4524,0.0714,0.4762
0.4516,0.0645,0.4839
0.4597,0.0564,0.4839
0.4634,0.0488,0.4878
0.4715,0.0407,0.4878
0.4677,0.0323,0.5000
0.4754,0.0246,0.5000
0.4672,0.0328,0.5000
0.4750,0.0250,0.5000
0.4560,0.0320,0.5120
0.4640,0.0240,0.5120
0.4597,0.0242,0.5161
0.4634,0.0244,0.5122
0.4634,0.0244,0.5122
0.4672,0.0164,0.5164
0.4750,0.0083,0.5167
0.4917,0.0000,0.5083
0.4876,0.0083,0.5041
0.4876,0.0083,0.5041
0.4917,0.0000,0.5083
0.4876,0.0083,0.5041
0.4918,0.0082,0.5000
0.4959,0.0000,0.5041
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.5042,0.0000,0.4958
0.4958,0.0000,0.5042
0.4959,0.0000,0.5041
0.4918,0.0000,0.5082
0.4918,0.0000,0.5082
0.4878,0.0000,0.5122
0.4836,0.0082,0.5082
0.4797,0.0000,0.5203
0.4758,0.0081,0.5161
0.4839,0.0000,0.5161
