# Au,Cu,Pt
0.3097,0.3603,0.3300
0.3119,0.3593,0.3288
0.3119,0.3593,0.3288
0.3085,0.3627,0.3288
0.3095,0.3640,0.3265
0.3074,0.3649,0.3277
0.3061,0.3674,0.3265
0.3072,0.3686,0.3242
0.3082,0.3699,0.3219
0.3093,0.3711,0.3196
0.3104,0.3724,0.3172
0.3080,0.3737,0.3183
0.3031,0.3763,0.3206
0.3066,0.3728,0.3206
0.3031,0.3763,0.3206
0.3021,0.3750,0.3229
0.3010,0.3772,0.3218
0.3021,0.3750,0.3229
0.3056,0.3750,0.3194
0.3056,0.3750,0.3194
0.3056,0.3750,0.3194
0.3066,0.3763,0.3171
0.3077,0.3741,0.3182
0.3099,0.3732,0.3169
0.3098,0.3768,0.3134
0.3109,0.3781,0.3110
0.3132,0.3772,0.3096
0.3120,0.3759,0.3121
0.3143,0.3714,0.3143
0.3130,0.3705,0.3165
0.3152,0.3660,0.3188
0.3152,0.3660,0.3188
0.3141,0.3682,0.3177
0.3141,0.3682,0.3177
0.3105,0.3718,0.3177
0.3105,0.3718,0.3177
0.3094,0.3741,0.3165
0.3118,0.3728,0.3154
0.3143,0.3714,0.3143
0.3141,0.3718,0.3141
0.3152,0.3732,0.3116
0.3164,0.3709,0.3127
0.3164,0.3709,0.3127
0.3139,0.3722,0.3139
0.3127,0.3709,0.3164
0.3175,0.3686,0.3139
0.3150,0.3700,0.3150
0.3113,0.3700,0.3187
0.3102,0.3686,0.3212
0.3088,0.3677,0.3235
0.3066,0.3649,0.3285
0.3088,0.3640,0.3272
0.3100,0.3653,0.3247
0.3100,0.3690,0.3210
0.3074,0.3704,0.3222
0.3100,0.3690,0.3210
0.3111,0.3667,0.3222
0.3111,0.3667,0.3222
0.3111,0.3667,0.3222
0.3160,0.3606,0.3234
0.3197,0.3606,0.3197
0.3130,0.3588,0.3282
0.3233,0.3571,0.3196
0.3245,0.3547,0.3208
0.3245,0.3547,0.3208
0.3270,0.3536,0.3194
0.3270,0.3536,0.3194
0.3203,0.3555,0.3242
0.3295,0.3487,0.3218
0.3295,0.3487,0.3218
0.3321,0.3473,0.3206
0.3321,0.3436,0.3243
0.3333,0.3450,0.3217
0.3320,0.3438,0.3242
0.3346,0.3463,0.3191
0.3399,0.3398,0.3203
0.3372,0.3412,0.3216
0.3359,0.3399,0.3242
0.3386,0.3346,0.3268
0.3373,0.3333,0.3294
0.3373,0.3333,0.3294
0.3347,0.3265,0.3388
0.3347,0.3306,0.3347
0.3347,0.3306,0.3347
0.3361,0.3235,0.3404
0.3362,0.3277,0.3361
0.3390,0.3263,0.3347
0.3418,0.3249,0.3333
0.3390,0.3263,0.3347
0.3362,0.3234,0.3404
0.3362,0.3234,0.3404
0.3404,0.3149,0.3447
0.3432,0.3136,0.3432
0.3475,0.3093,0.3432
0.3460,0.3080,0.3460
0.3502,0.3038,0.3460
0.3517,0.3008,0.3475
0.3532,0.2979,0.3489
0.3575,0.2936,0.3489
0.3562,0.2919,0.3519
0.3522,0.2913,0.3565
0.3565,0.2870,0.3565
0.3680,0.2727,0.3593
0.3637,0.2727,0.3636
0.3621,0.2758,0.3621
0.3556,0.2711,0.3733
0.3603,0.2658,0.3739
0.3575,0.2670,0.3755
0.3545,0.2682,0.3773
0.3562,0.2694,0.3744
0.3562,0.2694,0.3744
0.3516,0.2740,0.3744
0.3532,0.2706,0.3762
0.3548,0.2673,0.3779
0.3521,0.2629,0.3850
0.3507,0.2607,0.3886
0.3507,0.2607,0.3886
0.3498,0.2463,0.4039
0.3550,0.2400,0.4050
0.3586,0.2374,0.4040
0.3604,0.2386,0.4010
0.3604,0.2386,0.4010
0.3636,0.2374,0.3990
0.3622,0.2398,0.3980
0.3641,0.2410,0.3949
0.3660,0.2371,0.3969
0.3711,0.2320,0.3969
0.3750,0.2292,0.3958
0.3750,0.2240,0.4010
0.3750,0.2188,0.4062
0.3802,0.2135,0.4063
0.3790,0.2105,0.4105
0.3862,0.2011,0.4127
0.3883,0.2021,0.4096
0.3989,0.1968,0.4043
0.3989,0.1915,0.4096
0.4011,0.1872,0.4117
0.4055,0.1778,0.4167
0.4011,0.1808,0.4181
0.3977,0.1761,0.4262
0.4023,0.1724,0.4253
0.4000,0.1771,0.4229
0.4012,0.1686,0.4302
0.4046,0.1676,0.4278
0.4104,0.1619,0.4277
0.4012,0.1628,0.4360
0.4024,0.1597,0.4379
0.4083,0.1538,0.4379
0.4083,0.1538,0.4379
0.4176,0.1471,0.4353
0.4118,0.1470,0.4412
0.4176,0.1412,0.4412
0.4152,0.1462,0.4386
0.4128,0.1453,0.4419
0.4152,0.1404,0.4444
0.4152,0.1404,0.4444
0.4201,0.1361,0.4438
0.4201,0.1302,0.4497
0.4201,0.1243,0.4556
0.4321,0.1235,0.4444
0.4313,0.1187,0.4500
0.4367,0.1076,0.4557
0.4367,0.1076,0.4557
0.4403,0.1006,0.4591
0.4431,0.0949,0.4620
0.4458,0.0892,0.4650
0.4533,0.0867,0.4600
0.4626,0.0748,0.4626
0.4690,0.0758,0.4552
0.4616,0.0699,0.4685
0.4616,0.0629,0.4755
0.4616,0.0629,0.4755
0.4578,0.0563,0.4859
0.4638,0.0507,0.4855
0.4632,0.0441,0.4927
0.4667,0.0370,0.4963
0.4632,0.0441,0.4927
0.4593,0.0518,0.4889
0.4667,0.0444,0.4889
0.4741,0.0370,0.4889
0.4741,0.0370,0.4889
0.4706,0.0441,0.4853
0.4741,0.0370,0.4889
0.4812,0.0226,0.4962
0.4809,0.0229,0.4962
0.4692,0.0308,0.5000
0.4803,0.0158,0.5039
0.4806,0.0155,0.5039
0.4769,0.0231,0.5000
0.4769,0.0231,0.5000
0.4846,0.0154,0.5000
0.4884,0.0155,0.4961
0.4923,0.0154,0.4923
0.4962,0.0153,0.4885
0.5000,0.0077,0.4923
0.5000,0.0077,0.4923
0.4884,0.0077,0.5039
0.4884,0.0077,0.5039
0.4922,0.0078,0.5000
0.5000,0.0078,0.4922
0.5159,0.0000,0.4841
0.5079,0.0080,0.4841
0.5000,0.0079,0.4921
0.5000,0.0000,0.5000
0.5076,0.0076,0.4848
0.5115,0.0000,0.4885
0.5038,0.0000,0.4962
0.5076,0.0000,0.4924
0.5038,0.0000,0.4962
0.5039,0.0000,0.4961
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.4922,0.0000,0.5078
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.5039,0.0000,0.4961
