# Au,Cu,Pt
0.5385,0.0000,0.4615
0.5379,0.0000,0.4621
0.5385,0.0000,0.4615
0.5390,0.0000,0.4610
0.5324,0.0000,0.4676
0.5255,0.0000,0.4745
0.5182,0.0073,0.4745
0.5185,0.0000,0.4815
0.5111,0.0074,0.4815
0.5149,0.0075,0.4776
0.5113,0.0000,0.4887
0.5111,0.0000,0.4889
0.5075,0.0000,0.4925
0.5075,0.0000,0.4925
0.5075,0.0000,0.4925
0.5113,0.0000,0.4887
0.5075,0.0000,0.4925
0.5038,0.0000,0.4962
0.5076,0.0000,0.4924
0.5076,0.0000,0.4924
0.5000,0.0076,0.4924
0.5000,0.0076,0.4924
0.5077,0.0000,0.4923
0.5115,0.0000,0.4885
