# Au,Cu,Pt
0.4124,0.1959,0.3917
0.4167,0.1927,0.3906
0.4219,0.1875,0.3906
0.4241,0.1832,0.3927
0.4211,0.1789,0.4000
0.4263,0.1737,0.4000
0.4263,0.1737,0.4000
0.4263,0.1684,0.4053
0.4316,0.1631,0.4053
0.4308,0.1543,0.4149
0.4308,0.1543,0.4149
0.4301,0.1505,0.4194
0.4301,0.1452,0.4247
0.4270,0.1460,0.4270
0.4270,0.1406,0.4324
0.4324,0.1352,0.4324
0.4395,0.1264,0.4341
0.4372,0.1311,0.4317
0.4395,0.1264,0.4341
0.4444,0.1167,0.4389
0.4444,0.1167,0.4389
0.4469,0.1117,0.4414
0.4545,0.1080,0.4375
0.4545,0.1023,0.4432
0.4556,0.1006,0.4438
0.4568,0.0988,0.4444
0.4568,0.0988,0.4444
0.4500,0.0938,0.4562
0.4575,0.0850,0.4575
0.4667,0.0800,0.4533
0.4730,0.0743,0.4527
0.4698,0.0738,0.4564
0.4730,0.0676,0.4594
0.4726,0.0616,0.4658
0.4726,0.0548,0.4726
0.4730,0.0540,0.4730
0.4730,0.0540,0.4730
0.4762,0.0476,0.4762
0.4730,0.0405,0.4865
0.4795,0.0342,0.4863
0.4834,0.0265,0.4901
0.4931,0.0208,0.4861
0.5000,0.0139,0.4861
0.4965,0.0207,0.4828
0.4932,0.0205,0.4863
0.4966,0.0204,0.4830
0.5000,0.0137,0.4863
0.4965,0.0138,0.4897
0.5000,0.0200,0.4800
0.5067,0.0200,0.4733
0.5066,0.0197,0.4737
0.5133,0.0134,0.4733
0.5101,0.0134,0.4765
0.5067,0.0133,0.4800
0.5135,0.0068,0.4797
0.5135,0.0000,0.4865
0.5068,0.0067,0.4865
0.5068,0.0000,0.4932
0.5034,0.0000,0.4966
0.5034,0.0000,0.4966
0.4966,0.0000,0.5034
0.4932,0.0000,0.5068
0.4897,0.0000,0.5103
0.4825,0.0000,0.5175
0.4859,0.0000,0.5141
0.4929,0.0000,0.5071
0.4965,0.0000,0.5035
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.4964,0.0000,0.5036
0.4964,0.0000,0.5036
0.4964,0.0000,0.5036
0.4964,0.0000,0.5036
0.4928,0.0000,0.5072
0.5000,0.0000,0.5000
0.4964,0.0000,0.5036
0.4964,0.0000,0.5036
0.4892,0.0000,0.5108
0.4823,0.0071,0.5106
0.4857,0.0000,0.5143
0.4894,0.0071,0.5035
0.4964,0.0000,0.5036
