# Au,Cu,Pt
0.3366,0.3333,0.3301
0.3344,0.3344,0.3312
0.3355,0.3355,0.3290
0.3389,0.3355,0.3256
0.3389,0.3355,0.3256
0.3411,0.3345,0.3244
0.3435,0.3333,0.3232
0.3458,0.3288,0.3254
0.3458,0.3288,0.3254
0.3481,0.3242,0.3277
0.3470,0.3265,0.3265
0.3470,0.3265,0.3265
0.3470,0.3265,0.3265
0.3470,0.3265,0.3265
0.3493,0.3219,0.3288
0.3517,0.3173,0.3310
0.3542,0.3125,0.3333
0.3599,0.3079,0.3322
0.3611,0.3056,0.3333
0.3599,0.3079,0.3322
0.3624,0.3031,0.3345
0.3611,0.3021,0.3368
0.3646,0.3021,0.3333
0.3646,0.3021,0.3333
0.3611,0.3056,0.3333
0.3636,0.3042,0.3322
0.3649,0.2983,0.3368
0.3624,0.2996,0.3380
0.3611,0.3021,0.3368
0.3611,0.3021,0.3368
0.3566,0.3042,0.3392
0.3566,0.3042,0.3392
0.3566,0.3042,0.3392
0.3566,0.3042,0.3392
0.3542,0.3021,0.3437
0.3576,0.3021,0.3403
0.3554,0.3031,0.3415
0.3566,0.3042,0.3392
0.3579,0.3053,0.3368
0.3556,0.3064,0.3380
0.3546,0.3050,0.3404
0.3500,0.3071,0.3429
0.3525,0.3058,0.3417
0.3525,0.3094,0.3381
0.3574,0.3105,0.3321
0.3597,0.3094,0.3309
0.3597,0.3058,0.3345
0.3646,0.3033,0.3321
0.3633,0.3058,0.3309
0.3646,0.3069,0.3285
0.3659,0.3080,0.3261
0.3718,0.3069,0.3213
0.3705,0.3058,0.3237
0.3669,0.3058,0.3273
0.3623,0.3080,0.3297
0.3636,0.3091,0.3273
0.3613,0.3102,0.3285
0.3613,0.3139,0.3248
0.3603,0.3162,0.3235
0.3626,0.3150,0.3224
0.3613,0.3175,0.3212
0.3579,0.3174,0.3247
0.3606,0.3123,0.3271
0.3643,0.3123,0.3234
0.3620,0.3134,0.3246
0.3571,0.3158,0.3271
0.3558,0.3184,0.3258
0.3558,0.3184,0.3258
0.3545,0.3209,0.3246
0.3545,0.3209,0.3246
0.3545,0.3209,0.3246
0.3571,0.3196,0.3233
0.3560,0.3220,0.3220
0.3547,0.3208,0.3245
0.3523,0.3220,0.3257
0.3512,0.3206,0.3282
0.3525,0.3180,0.3295
0.3525,0.3180,0.3295
0.3525,0.3142,0.3333
0.3566,0.3178,0.3256
0.3566,0.3178,0.3256
0.3566,0.3178,0.3256
0.3580,0.3152,0.3268
0.3580,0.3152,0.3268
0.3480,0.3160,0.3360
0.3482,0.3158,0.3360
0.3510,0.3143,0.3347
0.3524,0.3156,0.3320
0.3554,0.3099,0.3347
0.3554,0.3140,0.3306
0.3515,0.3138,0.3347
0.3530,0.3067,0.3403
0.3489,0.3107,0.3404
0.3504,0.3077,0.3419
0.3392,0.3084,0.3524
0.3492,0.3017,0.3491
0.3507,0.2987,0.3506
0.3494,0.2969,0.3537
0.3524,0.2908,0.3568
0.3581,0.2882,0.3537
0.3581,0.2882,0.3537
0.3652,0.2826,0.3522
0.3696,0.2782,0.3522
0.3677,0.2780,0.3543
0.3805,0.2744,0.3451
0.3850,0.2699,0.3451
0.3816,0.2675,0.3509
0.3860,0.2631,0.3509
0.3887,0.2576,0.3537
0.3903,0.2544,0.3553
0.3936,0.2489,0.3575
0.3927,0.2466,0.3607
0.4000,0.2400,0.3600
0.3956,0.2400,0.3644
0.3973,0.2366,0.3661
0.4009,0.2342,0.3649
0.3991,0.2287,0.3722
0.4027,0.2217,0.3756
0.4009,0.2252,0.3739
0.4027,0.2217,0.3756
0.4045,0.2182,0.3773
0.3991,0.2206,0.3803
0.3981,0.2233,0.3786
0.4143,0.2095,0.3762
0.4163,0.2105,0.3732
0.4191,0.2095,0.3714
0.4183,0.2067,0.3750
0.4183,0.2067,0.3750
0.4223,0.1990,0.3787
0.4223,0.2039,0.3738
0.4293,0.1951,0.3756
0.4314,0.1912,0.3774
0.4335,0.1921,0.3744
0.4265,0.1961,0.3774
0.4286,0.1872,0.3842
0.4286,0.1921,0.3793
0.4279,0.1890,0.3831
0.4221,0.1859,0.3920
0.4167,0.1823,0.4010
0.4127,0.1799,0.4074
0.4043,0.1808,0.4149
0.4043,0.1808,0.4149
0.4033,0.1768,0.4199
0.4043,0.1808,0.4149
0.4064,0.1711,0.4225
0.4064,0.1711,0.4225
0.4136,0.1571,0.4293
0.4180,0.1534,0.4286
0.4127,0.1534,0.4339
0.4118,0.1497,0.4385
0.4118,0.1497,0.4385
0.4118,0.1444,0.4438
0.4162,0.1351,0.4487
0.4098,0.1366,0.4536
0.4121,0.1319,0.4560
0.4144,0.1271,0.4585
0.4098,0.1312,0.4590
0.4121,0.1264,0.4615
0.4121,0.1264,0.4615
0.4111,0.1222,0.4667
0.4167,0.1111,0.4722
0.4190,0.1117,0.4693
0.4190,0.1061,0.4749
0.4261,0.1023,0.4716
0.4343,0.0971,0.4686
0.4343,0.0971,0.4686
0.4368,0.0977,0.4655
0.4491,0.0898,0.4611
0.4451,0.0915,0.4634
0.4522,0.0828,0.4650
0.4512,0.0793,0.4695
0.4586,0.0764,0.4650
0.4586,0.0764,0.4650
0.4615,0.0705,0.4680
0.4528,0.0755,0.4717
0.4615,0.0705,0.4680
0.4611,0.0649,0.4740
0.4611,0.0649,0.4740
0.4610,0.0585,0.4805
0.4694,0.0544,0.4762
0.4758,0.0483,0.4759
0.4855,0.0435,0.4710
0.4889,0.0370,0.4741
0.4887,0.0301,0.4812
0.4886,0.0229,0.4885
0.4809,0.0382,0.4809
0.4884,0.0232,0.4884
0.4844,0.0234,0.4922
0.4844,0.0234,0.4922
0.4683,0.0317,0.5000
0.4720,0.0240,0.5040
0.4720,0.0240,0.5040
0.4677,0.0242,0.5081
0.4677,0.0242,0.5081
0.4640,0.0240,0.5120
0.4603,0.0238,0.5159
0.4646,0.0236,0.5118
0.4646,0.0236,0.5118
0.4720,0.0160,0.5120
0.4797,0.0081,0.5122
0.4836,0.0000,0.5164
0.4793,0.0000,0.5207
0.4876,0.0000,0.5124
0.4836,0.0082,0.5082
0.4918,0.0000,0.5082
0.4833,0.0000,0.5167
0.4746,0.0000,0.5254
0.4790,0.0000,0.5210
0.4790,0.0000,0.5210
0.4711,0.0000,0.5289
0.4750,0.0000,0.5250
0.4750,0.0000,0.5250
0.4750,0.0083,0.5167
0.4915,0.0000,0.5085
