# Au,Cu,Pt
0.3232,0.3569,0.3199
0.3199,0.3569,0.3232
0.3188,0.3557,0.3255
0.3188,0.3557,0.3255
0.3210,0.3547,0.3243
0.3232,0.3536,0.3232
0.3232,0.3536,0.3232
0.3220,0.3526,0.3254
0.3197,0.3538,0.3265
0.3151,0.3561,0.3288
0.3161,0.3540,0.3299
0.3162,0.3505,0.3333
0.3162,0.3505,0.3333
0.3162,0.3505,0.3333
0.3172,0.3483,0.3345
0.3183,0.3460,0.3357
0.3172,0.3483,0.3345
0.3194,0.3438,0.3368
0.3194,0.3438,0.3368
0.3205,0.3415,0.3380
0.3228,0.3404,0.3368
0.3263,0.3404,0.3333
0.3298,0.3369,0.3333
0.3251,0.3392,0.3357
0.3262,0.3369,0.3369
0.3274,0.3345,0.3381
0.3250,0.3357,0.3393
0.3226,0.3369,0.3405
0.3202,0.3381,0.3417
0.3177,0.3393,0.3430
0.3177,0.3393,0.3430
0.3238,0.3381,0.3381
0.3238,0.3381,0.3381
0.3274,0.3381,0.3345
0.3274,0.3417,0.3309
0.3262,0.3405,0.3333
0.3262,0.3405,0.3333
0.3262,0.3405,0.3333
0.3249,0.3394,0.3357
0.3249,0.3394,0.3357
0.3261,0.3406,0.3333
0.3248,0.3394,0.3358
0.3223,0.3407,0.3370
0.3247,0.3395,0.3358
0.3247,0.3395,0.3358
0.3259,0.3371,0.3370
0.3209,0.3395,0.3396
0.3197,0.3420,0.3383
0.3184,0.3408,0.3408
0.3184,0.3408,0.3408
0.3221,0.3371,0.3408
0.3233,0.3346,0.3421
0.3208,0.3358,0.3434
0.3207,0.3321,0.3472
0.3207,0.3321,0.3472
0.3207,0.3321,0.3472
0.3207,0.3321,0.3472
0.3194,0.3346,0.3460
0.3232,0.3346,0.3422
0.3180,0.3372,0.3448
0.3180,0.3410,0.3410
0.3154,0.3423,0.3423
0.3154,0.3423,0.3423
0.3128,0.3436,0.3436
0.3139,0.3411,0.3450
0.3152,0.3385,0.3463
0.3125,0.3398,0.3477
0.3177,0.3294,0.3529
0.3177,0.3294,0.3529
0.3105,0.3306,0.3589
0.3130,0.3252,0.3618
0.3281,0.3201,0.3518
0.3281,0.3201,0.3518
0.3320,0.3162,0.3518
0.3252,0.3171,0.3577
0.3292,0.3128,0.3580
0.3347,0.3147,0.3506
0.3360,0.3120,0.3520
0.3414,0.3052,0.3534
0.3428,0.3024,0.3548
0.3428,0.3024,0.3548
0.3361,0.3029,0.3610
0.3441,0.2996,0.3563
0.3443,0.2951,0.3606
0.3443,0.2992,0.3565
0.3471,0.2934,0.3595
0.3457,0.2963,0.3580
0.3457,0.2963,0.3580
0.3416,0.2922,0.3662
0.3471,0.2851,0.3678
0.3471,0.2851,0.3678
0.3444,0.2863,0.3693
0.3419,0.2820,0.3761
0.3362,0.2845,0.3793
0.3432,0.2839,0.3729
0.3447,0.2808,0.3745
0.3447,0.2808,0.3745
0.3461,0.2778,0.3761
0.3504,0.2735,0.3761
0.3519,0.2747,0.3734
0.3491,0.2759,0.3750
0.3511,0.2667,0.3822
0.3558,0.2568,0.3874
0.3546,0.2545,0.3909
0.3562,0.2511,0.3927
0.3548,0.2535,0.3917
0.3565,0.2500,0.3935
0.3548,0.2535,0.3917
0.3581,0.2512,0.3907
0.3581,0.2558,0.3861
0.3581,0.2558,0.3861
0.3598,0.2617,0.3785
0.3615,0.2582,0.3803
0.3585,0.2594,0.3821
0.3619,0.2571,0.3810
0.3619,0.2571,0.3810
0.3636,0.2536,0.3828
0.3636,0.2536,0.3828
0.3623,0.2512,0.3865
0.3672,0.2512,0.3816
0.3707,0.2488,0.3805
0.3744,0.2414,0.3842
0.3744,0.2414,0.3842
0.3793,0.2365,0.3842
0.3775,0.2347,0.3878
0.3731,0.2383,0.3886
0.3769,0.2304,0.3927
0.3769,0.2304,0.3927
0.3757,0.2275,0.3968
0.3757,0.2222,0.4021
0.3724,0.2287,0.3989
0.3743,0.2246,0.4011
0.3817,0.2151,0.4032
0.3784,0.2162,0.4054
0.3784,0.2162,0.4054
0.3743,0.2067,0.4190
0.3750,0.2045,0.4205
0.3770,0.2022,0.4208
0.3757,0.1989,0.4254
0.3793,0.1897,0.4310
0.3837,0.1861,0.4302
0.3898,0.1808,0.4294
0.3898,0.1808,0.4294
0.3921,0.1761,0.4318
0.3898,0.1752,0.4350
0.3943,0.1714,0.4343
0.3869,0.1726,0.4405
0.3855,0.1687,0.4458
0.3832,0.1737,0.4431
0.3832,0.1737,0.4431
0.3818,0.1697,0.4485
0.3827,0.1667,0.4506
0.3875,0.1563,0.4562
0.3875,0.1563,0.4562
0.3913,0.1491,0.4596
0.3899,0.1447,0.4654
0.4013,0.1337,0.4650
0.4039,0.1410,0.4551
0.4013,0.1401,0.4586
0.4000,0.1355,0.4645
0.4000,0.1290,0.4710
0.4065,0.1161,0.4774
0.4013,0.1146,0.4841
0.4000,0.1097,0.4903
0.4052,0.0981,0.4967
0.4052,0.0981,0.4967
0.4106,0.0927,0.4967
0.4094,0.0872,0.5034
0.4122,0.0811,0.5067
0.4094,0.0872,0.5034
0.4161,0.0805,0.5034
0.4225,0.0704,0.5071
0.4317,0.0719,0.4964
0.4317,0.0719,0.4964
0.4307,0.0657,0.5036
0.4370,0.0593,0.5037
0.4403,0.0522,0.5075
0.4511,0.0451,0.5038
0.4545,0.0379,0.5076
0.4800,0.0320,0.4880
0.4800,0.0320,0.4880
0.4762,0.0397,0.4841
0.4839,0.0322,0.4839
0.4797,0.0325,0.4878
0.4711,0.0330,0.4959
0.4711,0.0330,0.4959
0.4711,0.0330,0.4959
0.4750,0.0250,0.5000
0.4480,0.0240,0.5280
0.4553,0.0163,0.5284
0.4553,0.0081,0.5366
0.4628,0.0000,0.5372
0.4583,0.0000,0.5417
0.4492,0.0000,0.5508
0.4444,0.0000,0.5556
0.4444,0.0086,0.5470
0.4530,0.0000,0.5470
0.4491,0.0085,0.5424
0.4538,0.0000,0.5462
0.4538,0.0000,0.5462
0.4538,0.0000,0.5462
0.4500,0.0000,0.5500
0.4500,0.0000,0.5500
0.4463,0.0000,0.5537
0.4472,0.0081,0.5447
0.4508,0.0000,0.5492
0.4545,0.0000,0.5455
0.4508,0.0082,0.5410
0.4553,0.0000,0.5447
0.4553,0.0000,0.5447
