# Au,Cu,Pt
0.3262,0.3440,0.3298
0.3238,0.3452,0.3310
0.3238,0.3452,0.3310
0.3226,0.3477,0.3297
0.3226,0.3477,0.3297
0.3238,0.3453,0.3309
0.3213,0.3466,0.3321
0.3213,0.3466,0.3321
0.3225,0.3442,0.3333
0.3249,0.3430,0.3321
0.3249,0.3394,0.3357
0.3225,0.3406,0.3369
0.3225,0.3406,0.3369
0.3225,0.3406,0.3369
0.3225,0.3406,0.3369
0.3238,0.3417,0.3345
0.3188,0.3442,0.3370
0.3200,0.3455,0.3345
0.3236,0.3455,0.3309
0.3223,0.3480,0.3297
0.3223,0.3480,0.3297
0.3198,0.3493,0.3309
0.3162,0.3493,0.3345
0.3173,0.3469,0.3358
0.3185,0.3445,0.3370
0.3197,0.3420,0.3383
0.3209,0.3433,0.3358
0.3172,0.3433,0.3395
0.3195,0.3459,0.3346
0.3220,0.3447,0.3333
0.3194,0.3498,0.3308
0.3142,0.3525,0.3333
0.3154,0.3500,0.3346
0.3127,0.3514,0.3359
0.3113,0.3541,0.3346
0.3113,0.3541,0.3346
0.3125,0.3555,0.3320
0.3137,0.3569,0.3294
0.3162,0.3557,0.3281
0.3135,0.3571,0.3294
0.3147,0.3586,0.3267
0.3120,0.3600,0.3280
0.3120,0.3600,0.3280
0.3120,0.3600,0.3280
0.3147,0.3586,0.3267
0.3147,0.3626,0.3227
0.3160,0.3640,0.3200
0.3147,0.3626,0.3227
0.3148,0.3665,0.3187
0.3160,0.3680,0.3160
0.3185,0.3710,0.3105
0.3185,0.3710,0.3105
0.3211,0.3740,0.3049
0.3211,0.3740,0.3049
0.3211,0.3740,0.3049
0.3198,0.3725,0.3077
0.3158,0.3725,0.3117
0.3158,0.3725,0.3117
0.3184,0.3673,0.3143
0.3171,0.3699,0.3130
0.3171,0.3699,0.3130
0.3156,0.3729,0.3115
0.3169,0.3745,0.3086
0.3141,0.3760,0.3099
0.3156,0.3770,0.3074
0.3143,0.3796,0.3061
0.3130,0.3821,0.3049
0.3077,0.3846,0.3077
0.3089,0.3862,0.3049
0.3171,0.3780,0.3049
0.3130,0.3821,0.3049
0.3130,0.3821,0.3049
0.3158,0.3806,0.3036
0.3171,0.3780,0.3049
0.3171,0.3780,0.3049
0.3130,0.3740,0.3130
0.3138,0.3682,0.3180
0.3136,0.3686,0.3178
0.3093,0.3771,0.3136
0.3106,0.3702,0.3192
0.3077,0.3718,0.3205
0.3120,0.3675,0.3205
0.3090,0.3691,0.3219
0.3060,0.3664,0.3276
0.3067,0.3555,0.3378
0.3063,0.3559,0.3378
0.3063,0.3514,0.3423
0.3077,0.3529,0.3394
0.3063,0.3559,0.3378
0.3167,0.3575,0.3258
0.3182,0.3591,0.3227
0.3151,0.3561,0.3288
0.3134,0.3502,0.3364
0.3134,0.3502,0.3364
0.3242,0.3425,0.3333
0.3303,0.3348,0.3349
0.3348,0.3349,0.3303
0.3394,0.3303,0.3303
0.3365,0.3270,0.3365
0.3458,0.3178,0.3364
0.3443,0.3208,0.3349
0.3429,0.3238,0.3333
0.3510,0.3173,0.3317
0.3495,0.3204,0.3301
0.3518,0.3166,0.3316
0.3579,0.3088,0.3333
0.3596,0.3103,0.3301
0.3632,0.3084,0.3284
0.3750,0.2950,0.3300
0.3687,0.2980,0.3333
0.3756,0.2995,0.3249
0.3756,0.2995,0.3249
0.3807,0.2944,0.3249
0.3827,0.2908,0.3265
0.3916,0.2751,0.3333
0.3904,0.2727,0.3369
0.3946,0.2649,0.3405
0.3967,0.2663,0.3370
0.3967,0.2663,0.3370
0.3989,0.2623,0.3388
0.4033,0.2652,0.3315
0.4033,0.2652,0.3315
0.4011,0.2637,0.3352
0.4000,0.2611,0.3389
0.3966,0.2626,0.3408
0.4045,0.2528,0.3427
0.4091,0.2500,0.3409
0.4148,0.2443,0.3409
0.4172,0.2457,0.3371
0.4229,0.2457,0.3314
0.4277,0.2428,0.3295
0.4302,0.2326,0.3372
0.4302,0.2326,0.3372
0.4386,0.2222,0.3392
0.4438,0.2189,0.3373
0.4412,0.2235,0.3353
0.4379,0.2189,0.3432
0.4383,0.2222,0.3395
0.4321,0.2160,0.3519
0.4375,0.2062,0.3563
0.4410,0.2050,0.3540
0.4348,0.2050,0.3602
0.4348,0.1987,0.3665
0.4383,0.1913,0.3704
0.4313,0.1875,0.3812
0.4329,0.1768,0.3903
0.4331,0.1656,0.4013
0.4445,0.1728,0.3827
0.4437,0.1688,0.3875
0.4528,0.1635,0.3837
0.4528,0.1572,0.3900
0.4534,0.1615,0.3851
0.4528,0.1572,0.3900
0.4557,0.1519,0.3924
0.4620,0.1456,0.3924
0.4591,0.1510,0.3899
0.4591,0.1510,0.3899
0.4616,0.1474,0.3910
0.4645,0.1419,0.3936
0.4706,0.1307,0.3987
0.4645,0.1290,0.4065
0.4675,0.1234,0.4091
0.4675,0.1234,0.4091
0.4640,0.1242,0.4118
0.4605,0.1250,0.4145
0.4610,0.1299,0.4091
0.4636,0.1258,0.4106
0.4636,0.1258,0.4106
0.4631,0.1208,0.4161
0.4694,0.1020,0.4286
0.4626,0.1020,0.4354
0.4626,0.1088,0.4286
0.4726,0.0959,0.4315
0.4658,0.1027,0.4315
0.4690,0.0965,0.4345
0.4759,0.0896,0.4345
0.4792,0.0764,0.4444
0.4825,0.0769,0.4406
0.4859,0.0704,0.4437
0.4931,0.0625,0.4444
0.4963,0.0584,0.4453
0.5000,0.0515,0.4485
0.5000,0.0448,0.4552
0.5000,0.0448,0.4552
0.5000,0.0448,0.4552
0.5000,0.0379,0.4621
0.5038,0.0305,0.4657
0.5038,0.0229,0.4733
0.5114,0.0153,0.4733
0.5194,0.0077,0.4729
0.5234,0.0078,0.4688
0.5234,0.0078,0.4688
0.5271,0.0078,0.4651
0.5259,0.0074,0.4667
0.5328,0.0073,0.4599
0.5328,0.0073,0.4599
0.5328,0.0000,0.4672
0.5294,0.0000,0.4706
0.5259,0.0000,0.4741
0.5333,0.0000,0.4667
0.5263,0.0000,0.4737
0.5227,0.0000,0.4773
0.5188,0.0000,0.4812
0.5113,0.0000,0.4887
0.5113,0.0000,0.4887
0.5113,0.0000,0.4887
0.5115,0.0000,0.4885
0.5115,0.0000,0.4885
0.5191,0.0000,0.4809
0.5154,0.0000,0.4846
0.5194,0.0000,0.4806
0.5115,0.0000,0.4885
0.5038,0.0076,0.4886
0.5078,0.0000,0.4922
0.5156,0.0000,0.4844
0.5156,0.0000,0.4844
0.5156,0.0078,0.4766
0.5276,0.0000,0.4724
