# Au,Cu,Pt
0.3463,0.3620,0.2917
0.3429,0.3639,0.2932
0.3421,0.3632,0.2947
0.3413,0.3624,0.2963
0.3431,0.3617,0.2952
0.3449,0.3583,0.2968
0.3432,0.3592,0.2976
0.3414,0.3602,0.2984
0.3396,0.3612,0.2992
0.3405,0.3595,0.3000
0.3397,0.3614,0.2989
0.3388,0.3607,0.3005
0.3397,0.3617,0.2986
0.3416,0.3609,0.2975
0.3425,0.3591,0.2984
0.3444,0.3556,0.3000
0.3444,0.3556,0.3000
0.3464,0.3575,0.2961
0.3473,0.3558,0.2969
0.3493,0.3521,0.2986
0.3521,0.3521,0.2958
0.3521,0.3521,0.2958
0.3531,0.3531,0.2938
0.3541,0.3541,0.2918
0.3561,0.3533,0.2906
0.3524,0.3553,0.2923
0.3516,0.3545,0.2939
0.3536,0.3565,0.2899
0.3528,0.3557,0.2915
0.3519,0.3578,0.2903
0.3500,0.3588,0.2912
0.3491,0.3580,0.2929
0.3482,0.3572,0.2946
0.3463,0.3582,0.2955
0.3482,0.3572,0.2946
0.3473,0.3563,0.2964
0.3483,0.3544,0.2973
0.3474,0.3535,0.2991
0.3474,0.3535,0.2991
0.3495,0.3526,0.2979
0.3526,0.3526,0.2948
0.3517,0.3517,0.2966
0.3548,0.3486,0.2966
0.3569,0.3446,0.2985
0.3591,0.3406,0.3003
0.3572,0.3416,0.3012
0.3551,0.3427,0.3022
0.3574,0.3417,0.3009
0.3574,0.3417,0.3009
0.3553,0.3428,0.3019
0.3565,0.3407,0.3028
0.3587,0.3397,0.3016
0.3578,0.3419,0.3003
0.3590,0.3429,0.2981
0.3590,0.3461,0.2949
0.3569,0.3473,0.2958
0.3569,0.3441,0.2990
0.3560,0.3463,0.2977
0.3571,0.3474,0.2955
0.3595,0.3464,0.2941
0.3574,0.3475,0.2951
0.3553,0.3487,0.2960
0.3553,0.3487,0.2960
0.3585,0.3487,0.2928
0.3585,0.3454,0.2961
0.3565,0.3465,0.2970
0.3532,0.3498,0.2970
0.3532,0.3498,0.2970
0.3543,0.3543,0.2914
0.3565,0.3531,0.2904
0.3543,0.3543,0.2914
0.3543,0.3543,0.2914
0.3555,0.3555,0.2890
0.3585,0.3553,0.2862
0.3598,0.3531,0.2871
0.3598,0.3531,0.2871
0.3631,0.3531,0.2838
0.3639,0.3541,0.2820
0.3606,0.3574,0.2820
0.3618,0.3553,0.2829
0.3585,0.3586,0.2829
0.3609,0.3576,0.2815
0.3609,0.3576,0.2815
0.3588,0.3588,0.2824
0.3612,0.3579,0.2809
0.3645,0.3579,0.2776
0.3603,0.3603,0.2794
0.3615,0.3615,0.2770
0.3605,0.3640,0.2755
0.3630,0.3630,0.2740
0.3642,0.3643,0.2715
0.3633,0.3633,0.2734
0.3677,0.3608,0.2715
0.3664,0.3630,0.2706
0.3664,0.3630,0.2706
0.3655,0.3621,0.2724
0.3668,0.3599,0.2733
0.3655,0.3586,0.2759
0.3643,0.3608,0.2749
0.3677,0.3574,0.2749
0.3655,0.3586,0.2759
0.3646,0.3611,0.2743
0.3646,0.3611,0.2743
0.3646,0.3611,0.2743
0.3681,0.3576,0.2743
0.3658,0.3589,0.2753
0.3671,0.3567,0.2762
0.3671,0.3567,0.2762
0.3636,0.3602,0.2762
0.3627,0.3591,0.2782
0.3652,0.3582,0.2766
0.3652,0.3582,0.2766
0.3652,0.3582,0.2766
0.3640,0.3604,0.2756
0.3640,0.3569,0.2791
0.3653,0.3546,0.2801
0.3652,0.3582,0.2766
0.3652,0.3582,0.2766
0.3630,0.3594,0.2776
0.3604,0.3640,0.2756
0.3630,0.3594,0.2776
0.3652,0.3582,0.2766
0.3640,0.3604,0.2756
0.3652,0.3582,0.2766
0.3640,0.3569,0.2791
0.3640,0.3569,0.2791
0.3630,0.3559,0.2811
0.3652,0.3511,0.2837
0.3665,0.3559,0.2776
0.3620,0.3584,0.2796
0.3584,0.3584,0.2832
0.3574,0.3574,0.2852
0.3574,0.3574,0.2852
0.3561,0.3597,0.2842
0.3574,0.3574,0.2852
0.3574,0.3574,0.2852
0.3600,0.3564,0.2836
0.3590,0.3553,0.2857
0.3555,0.3593,0.2852
0.3545,0.3619,0.2836
0.3534,0.3609,0.2857
0.3561,0.3636,0.2803
0.3588,0.3588,0.2824
0.3588,0.3588,0.2824
0.3602,0.3563,0.2835
0.3602,0.3563,0.2835
0.3612,0.3536,0.2852
0.3636,0.3523,0.2841
0.3636,0.3523,0.2841
0.3664,0.3512,0.2824
0.3692,0.3500,0.2808
0.3707,0.3475,0.2818
0.3682,0.3488,0.2830
0.3672,0.3476,0.2852
0.3672,0.3476,0.2852
0.3686,0.3490,0.2824
0.3686,0.3490,0.2824
0.3661,0.3504,0.2835
0.3691,0.3492,0.2817
0.3720,0.3440,0.2840
0.3720,0.3440,0.2840
0.3735,0.3454,0.2811
0.3720,0.3440,0.2840
0.3720,0.3440,0.2840
0.3750,0.3387,0.2863
0.3790,0.3347,0.2863
0.3831,0.3347,0.2822
0.3821,0.3374,0.2805
0.3902,0.3293,0.2805
0.3852,0.3320,0.2828
0.3884,0.3347,0.2769
0.3833,0.3375,0.2792
0.3850,0.3347,0.2803
0.3836,0.3319,0.2845
0.3887,0.3231,0.2882
0.3877,0.3260,0.2863
0.3894,0.3230,0.2876
0.3839,0.3259,0.2902
0.3822,0.3245,0.2933
0.3839,0.3214,0.2947
0.3795,0.3259,0.2946
0.3784,0.3243,0.2973
0.3773,0.3227,0.3000
0.3773,0.3227,0.3000
0.3803,0.3145,0.3052
0.3762,0.3190,0.3048
0.3750,0.3173,0.3077
0.3817,0.3188,0.2995
0.3817,0.3188,0.2995
0.3846,0.3173,0.2981
0.3865,0.3140,0.2995
0.3850,0.3050,0.3100
0.3903,0.3073,0.3024
0.3873,0.3088,0.3039
0.3892,0.3054,0.3054
0.3902,0.2976,0.3122
0.3891,0.2956,0.3153
0.3878,0.2959,0.3163
0.3866,0.2990,0.3144
0.3906,0.2969,0.3125
0.3979,0.2932,0.3089
0.3990,0.2850,0.3160
0.4031,0.2775,0.3194
0.4053,0.2789,0.3158
0.4127,0.2698,0.3175
0.4149,0.2713,0.3138
0.4140,0.2688,0.3172
0.4140,0.2634,0.3226
0.4134,0.2626,0.3240
0.4131,0.2554,0.3315
0.4131,0.2554,0.3315
0.4131,0.2554,0.3315
0.4176,0.2472,0.3352
0.4144,0.2486,0.3370
0.4167,0.2444,0.3389
0.4222,0.2389,0.3389
0.4213,0.2360,0.3427
0.4210,0.2398,0.3392
0.4260,0.2367,0.3373
0.4260,0.2308,0.3432
0.4259,0.2284,0.3457
0.4286,0.2236,0.3478
0.4320,0.2130,0.3550
0.4320,0.2130,0.3550
0.4345,0.2083,0.3572
0.4337,0.2109,0.3554
0.4337,0.2109,0.3554
0.4277,0.2075,0.3648
0.4424,0.2000,0.3576
0.4506,0.1914,0.3580
0.4497,0.1834,0.3669
0.4471,0.1823,0.3706
0.4444,0.1813,0.3743
0.4497,0.1775,0.3728
0.4497,0.1775,0.3728
0.4551,0.1677,0.3772
0.4578,0.1687,0.3735
0.4634,0.1646,0.3720
0.4756,0.1585,0.3659
0.4727,0.1636,0.3637
0.4788,0.1576,0.3636
0.4785,0.1595,0.3620
0.4815,0.1481,0.3704
0.4812,0.1500,0.3688
0.4812,0.1500,0.3688
0.4782,0.1491,0.3727
0.4845,0.1428,0.3727
0.4907,0.1366,0.3727
0.4907,0.1304,0.3789
0.4875,0.1313,0.3812
0.4875,0.1250,0.3875
0.4876,0.1235,0.3889
0.4876,0.1235,0.3889
0.4938,0.1187,0.3875
0.4967,0.1111,0.3922
0.4937,0.1076,0.3987
0.4968,0.1019,0.4013
0.5000,0.1013,0.3987
0.4969,0.1006,0.4025
0.4969,0.1006,0.4025
0.4968,0.1019,0.4013
0.5000,0.0962,0.4038
0.5101,0.0872,0.4027
0.4968,0.0903,0.4129
0.4936,0.0833,0.4231
0.4935,0.0779,0.4286
0.5032,0.0710,0.4258
0.5000,0.0714,0.4286
0.5000,0.0649,0.4351
0.5033,0.0588,0.4379
0.5099,0.0530,0.4371
0.5165,0.0464,0.4371
0.5200,0.0400,0.4400
0.5315,0.0280,0.4405
0.5357,0.0286,0.4357
0.5362,0.0218,0.4420
0.5368,0.0147,0.4485
0.5368,0.0073,0.4559
0.5294,0.0074,0.4632
0.5368,0.0000,0.4632
0.5299,0.0000,0.4701
0.5299,0.0000,0.4701
0.5299,0.0000,0.4701
0.5303,0.0000,0.4697
0.5299,0.0000,0.4701
0.5224,0.0075,0.4701
0.5224,0.0000,0.4776
0.5152,0.0000,0.4848
0.5113,0.0075,0.4812
0.5075,0.0000,0.4925
0.5149,0.0000,0.4851
0.5113,0.0000,0.4887
0.5113,0.0000,0.4887
0.5115,0.0000,0.4885
0.5116,0.0000,0.4884
0.5116,0.0000,0.4884
0.5078,0.0000,0.4922
0.5156,0.0000,0.4844
0.5116,0.0078,0.4806
0.5156,0.0000,0.4844
0.5113,0.0000,0.4887
0.5113,0.0000,0.4887
0.5113,0.0000,0.4887
0.5038,0.0075,0.4887
0.5038,0.0075,0.4887
0.5075,0.0074,0.4851
0.5149,0.0000,0.4851
0.5075,0.0074,0.4851
0.5113,0.0000,0.4887
