# Au,Cu,Pt
0.2953,0.3322,0.3725
0.2939,0.3345,0.3716
0.2949,0.3356,0.3695
0.2959,0.3333,0.3708
0.2979,0.3288,0.3733
0.3024,0.3299,0.3677
0.3024,0.3333,0.3643
0.3034,0.3345,0.3621
0.3035,0.3310,0.3655
0.3045,0.3322,0.3633
0.3045,0.3287,0.3668
0.3021,0.3299,0.3680
0.3031,0.3275,0.3694
0.3031,0.3241,0.3728
0.3042,0.3252,0.3706
0.3053,0.3263,0.3684
0.3018,0.3298,0.3684
0.3028,0.3310,0.3662
0.3028,0.3345,0.3627
0.3014,0.3369,0.3617
0.3025,0.3381,0.3594
0.3036,0.3393,0.3571
0.3025,0.3416,0.3559
0.3025,0.3381,0.3594
0.3036,0.3393,0.3571
0.3047,0.3405,0.3548
0.3047,0.3441,0.3512
0.3058,0.3453,0.3489
0.3058,0.3453,0.3489
0.3068,0.3430,0.3502
0.3080,0.3442,0.3478
0.3105,0.3429,0.3466
0.3139,0.3394,0.3467
0.3125,0.3419,0.3456
0.3111,0.3445,0.3444
0.3111,0.3445,0.3444
0.3074,0.3444,0.3482
0.3074,0.3482,0.3444
0.3048,0.3495,0.3457
0.3060,0.3507,0.3433
0.3071,0.3521,0.3408
0.3074,0.3482,0.3444
0.3022,0.3508,0.3470
0.3008,0.3496,0.3496
0.3019,0.3509,0.3472
0.3056,0.3472,0.3472
0.3068,0.3485,0.3447
0.3092,0.3511,0.3397
0.3092,0.3473,0.3435
0.3065,0.3525,0.3410
0.3050,0.3514,0.3436
0.3038,0.3539,0.3423
0.3050,0.3514,0.3436
0.3074,0.3463,0.3463
0.3074,0.3463,0.3463
0.3086,0.3437,0.3477
0.3125,0.3398,0.3477
0.3125,0.3437,0.3438
0.3125,0.3437,0.3438
0.3125,0.3437,0.3438
0.3137,0.3451,0.3412
0.3150,0.3464,0.3386
0.3135,0.3492,0.3373
0.3123,0.3478,0.3399
0.3123,0.3478,0.3399
0.3135,0.3492,0.3373
0.3135,0.3492,0.3373
0.3122,0.3518,0.3360
0.3135,0.3532,0.3333
0.3123,0.3557,0.3320
0.3107,0.3586,0.3307
0.3033,0.3565,0.3402
0.3071,0.3485,0.3444
0.3086,0.3457,0.3457
0.3186,0.3427,0.3387
0.3226,0.3387,0.3387
0.3253,0.3374,0.3373
0.3253,0.3374,0.3373
0.3280,0.3360,0.3360
0.3293,0.3333,0.3374
0.3307,0.3306,0.3387
0.3319,0.3237,0.3444
0.3319,0.3235,0.3446
0.3375,0.3165,0.3460
0.3404,0.3149,0.3447
0.3376,0.3162,0.3462
0.3391,0.3133,0.3476
0.3319,0.3149,0.3532
0.3333,0.3120,0.3547
0.3333,0.3077,0.3590
0.3362,0.3064,0.3574
0.3347,0.3051,0.3602
0.3362,0.2979,0.3659
0.3348,0.3004,0.3648
0.3362,0.3017,0.3621
0.3362,0.3017,0.3621
0.3348,0.3000,0.3652
0.3363,0.2969,0.3668
0.3333,0.2928,0.3739
0.3333,0.2968,0.3699
0.3394,0.2936,0.3670
0.3349,0.2977,0.3674
0.3317,0.2933,0.3750
0.3349,0.2913,0.3738
0.3415,0.2878,0.3707
0.3447,0.2864,0.3689
0.3447,0.2864,0.3689
0.3480,0.2794,0.3726
0.3495,0.2816,0.3689
0.3544,0.2767,0.3689
0.3517,0.2764,0.3719
0.3614,0.2673,0.3713
0.3596,0.2709,0.3695
0.3596,0.2709,0.3695
0.3550,0.2750,0.3700
0.3535,0.2727,0.3738
0.3553,0.2691,0.3756
0.3571,0.2653,0.3776
0.3545,0.2645,0.3810
0.3602,0.2581,0.3817
0.3602,0.2581,0.3817
0.3670,0.2553,0.3777
0.3670,0.2553,0.3777
0.3696,0.2500,0.3804
0.3730,0.2432,0.3838
0.3710,0.2419,0.3871
0.3750,0.2391,0.3859
0.3757,0.2320,0.3923
0.3757,0.2376,0.3867
0.3846,0.2308,0.3846
0.3828,0.2286,0.3886
0.3889,0.2222,0.3889
0.3873,0.2196,0.3931
0.3941,0.2235,0.3824
0.3988,0.2202,0.3810
0.3976,0.2169,0.3855
0.3976,0.2169,0.3855
0.4012,0.2096,0.3892
0.4012,0.2036,0.3952
0.4024,0.2012,0.3964
0.4061,0.2000,0.3939
0.4110,0.2025,0.3865
0.4110,0.2025,0.3865
0.4136,0.1975,0.3889
0.4286,0.1845,0.3869
0.4348,0.1863,0.3789
0.4348,0.1863,0.3789
0.4410,0.1801,0.3789
0.4438,0.1750,0.3812
0.4465,0.1698,0.3837
0.4430,0.1646,0.3924
0.4359,0.1603,0.4038
0.4351,0.1558,0.4091
0.4387,0.1548,0.4065
0.4416,0.1493,0.4091
0.4444,0.1438,0.4118
0.4503,0.1391,0.4106
0.4497,0.1275,0.4228
0.4392,0.1284,0.4324
0.4333,0.1267,0.4400
0.4333,0.1267,0.4400
0.4305,0.1258,0.4437
0.4371,0.1192,0.4437
0.4437,0.1126,0.4437
0.4496,0.1007,0.4497
0.4490,0.1020,0.4490
0.4552,0.0965,0.4483
0.4521,0.1027,0.4452
0.4476,0.0979,0.4545
0.4428,0.0929,0.4643
0.4507,0.0845,0.4648
0.4539,0.0780,0.4681
0.4539,0.0780,0.4681
0.4638,0.0724,0.4638
0.4657,0.0687,0.4656
0.4657,0.0687,0.4656
0.4651,0.0620,0.4729
0.4687,0.0547,0.4766
0.4687,0.0547,0.4766
0.4609,0.0469,0.4922
0.4646,0.0472,0.4882
0.4646,0.0472,0.4882
0.4682,0.0397,0.4921
0.4677,0.0323,0.5000
0.4640,0.0320,0.5040
0.4567,0.0394,0.5039
0.4597,0.0322,0.5081
0.4597,0.0322,0.5081
0.4634,0.0325,0.5041
0.4720,0.0320,0.4960
0.4683,0.0317,0.5000
0.4646,0.0394,0.4960
0.4720,0.0320,0.4960
0.4715,0.0244,0.5041
0.4754,0.0164,0.5082
0.4797,0.0162,0.5041
0.4797,0.0162,0.5041
0.4683,0.0317,0.5000
0.4758,0.0242,0.5000
0.4839,0.0161,0.5000
0.4797,0.0162,0.5041
0.4667,0.0166,0.5167
0.4628,0.0165,0.5207
0.4667,0.0083,0.5250
0.4790,0.0000,0.5210
0.4793,0.0083,0.5124
0.4833,0.0000,0.5167
0.4833,0.0000,0.5167
0.4833,0.0000,0.5167
0.4746,0.0000,0.5254
0.4833,0.0000,0.5167
0.4876,0.0083,0.5041
0.4917,0.0000,0.5083
0.4831,0.0000,0.5169
0.4831,0.0000,0.5169
0.4786,0.0000,0.5214
