# Au,Cu,Pt
0.3672,0.2787,0.3541
0.3651,0.2796,0.3553
0.3676,0.2781,0.3543
0.3688,0.2791,0.3521
0.3721,0.2791,0.3488
0.3733,0.2767,0.3500
0.3725,0.2752,0.3523
0.3725,0.2752,0.3523
0.3716,0.2737,0.3547
0.3695,0.2746,0.3559
0.3708,0.2755,0.3537
0.3686,0.2765,0.3549
0.3677,0.2749,0.3574
0.3664,0.2774,0.3562
0.3686,0.2765,0.3549
0.3686,0.2765,0.3549
0.3711,0.2784,0.3505
0.3703,0.2768,0.3529
0.3703,0.2768,0.3529
0.3680,0.2778,0.3542
0.3703,0.2768,0.3529
0.3737,0.2768,0.3495
0.3737,0.2768,0.3495
0.3693,0.2788,0.3519
0.3693,0.2788,0.3519
0.3719,0.2772,0.3509
0.3693,0.2753,0.3554
0.3671,0.2762,0.3567
0.3636,0.2762,0.3602
0.3636,0.2762,0.3602
0.3636,0.2797,0.3567
0.3636,0.2762,0.3602
0.3627,0.2782,0.3591
0.3627,0.2782,0.3591
0.3627,0.2782,0.3591
0.3652,0.2766,0.3582
0.3643,0.2786,0.3571
0.3669,0.2734,0.3597
0.3633,0.2734,0.3633
0.3623,0.2717,0.3660
0.3623,0.2717,0.3660
0.3649,0.2701,0.3650
0.3649,0.2701,0.3650
0.3723,0.2664,0.3613
0.3732,0.2645,0.3623
0.3746,0.2618,0.3636
0.3768,0.2609,0.3623
0.3791,0.2599,0.3610
0.3827,0.2599,0.3574
0.3840,0.2609,0.3551
0.3832,0.2628,0.3540
0.3832,0.2628,0.3540
0.3869,0.2591,0.3540
0.3824,0.2610,0.3566
0.3852,0.2630,0.3518
0.3881,0.2649,0.3470
0.3895,0.2659,0.3446
0.3887,0.2641,0.3472
0.3901,0.2614,0.3485
0.3878,0.2624,0.3498
0.3870,0.2605,0.3525
0.3822,0.2626,0.3552
0.3784,0.2625,0.3591
0.3784,0.2625,0.3591
0.3822,0.2626,0.3552
0.3837,0.2636,0.3527
0.3837,0.2636,0.3527
0.3852,0.2646,0.3502
0.3852,0.2646,0.3502
0.3882,0.2628,0.3490
0.3843,0.2667,0.3490
0.3873,0.2688,0.3439
0.3862,0.2602,0.3536
0.3827,0.2634,0.3539
0.3827,0.2634,0.3539
0.3856,0.2570,0.3574
0.3802,0.2562,0.3636
0.3808,0.2552,0.3640
0.3840,0.2531,0.3629
0.3824,0.2521,0.3655
0.3856,0.2458,0.3686
0.3856,0.2458,0.3686
0.3856,0.2458,0.3686
0.3898,0.2415,0.3687
0.3898,0.2415,0.3687
0.3843,0.2402,0.3755
0.3850,0.2389,0.3761
0.3822,0.2356,0.3822
0.3811,0.2377,0.3812
0.3801,0.2353,0.3846
0.3846,0.2308,0.3846
0.3919,0.2252,0.3829
0.3919,0.2252,0.3829
0.3919,0.2207,0.3874
0.3964,0.2162,0.3874
0.3982,0.2127,0.3891
0.3973,0.2100,0.3927
0.3973,0.2100,0.3927
0.3972,0.2055,0.3973
0.4009,0.2028,0.3963
0.3952,0.2048,0.4000
0.4039,0.1872,0.4089
0.4019,0.1962,0.4019
0.4058,0.1932,0.4010
0.4049,0.1902,0.4049
0.4091,0.1818,0.4091
0.4000,0.1846,0.4154
0.4093,0.1814,0.4093
0.4072,0.1804,0.4124
0.4114,0.1667,0.4219
0.4114,0.1667,0.4219
0.4114,0.1667,0.4219
0.4162,0.1568,0.4270
0.4202,0.1596,0.4202
0.4144,0.1602,0.4254
0.4254,0.1547,0.4199
0.4302,0.1564,0.4134
0.4350,0.1526,0.4124
0.4400,0.1486,0.4114
0.4530,0.1381,0.4089
0.4530,0.1381,0.4089
0.4530,0.1326,0.4144
0.4555,0.1278,0.4167
0.4624,0.1214,0.4162
0.4530,0.1160,0.4310
0.4500,0.1167,0.4333
0.4525,0.1117,0.4358
0.4593,0.1105,0.4302
0.4561,0.1053,0.4386
0.4561,0.1053,0.4386
0.4620,0.0994,0.4386
0.4647,0.0941,0.4412
0.4674,0.0888,0.4438
0.4674,0.0888,0.4438
0.4643,0.0833,0.4524
0.4611,0.0838,0.4551
0.4639,0.0783,0.4578
0.4647,0.0706,0.4647
0.4615,0.0710,0.4675
0.4691,0.0679,0.4630
0.4750,0.0625,0.4625
0.4683,0.0570,0.4747
0.4768,0.0530,0.4702
0.4834,0.0464,0.4702
0.4933,0.0467,0.4600
0.4899,0.0403,0.4698
0.4933,0.0400,0.4667
0.4966,0.0336,0.4698
0.5000,0.0197,0.4803
0.5000,0.0197,0.4803
0.4967,0.0265,0.4768
0.4933,0.0267,0.4800
0.4967,0.0201,0.4832
0.4933,0.0267,0.4800
0.4900,0.0199,0.4901
0.4869,0.0197,0.4934
0.4837,0.0261,0.4902
0.4935,0.0195,0.4870
0.4870,0.0260,0.4870
0.4902,0.0196,0.4902
0.4834,0.0199,0.4967
0.4834,0.0199,0.4967
0.4902,0.0196,0.4902
0.4934,0.0197,0.4869
0.4900,0.0199,0.4901
0.4900,0.0199,0.4901
0.4934,0.0197,0.4869
0.4901,0.0132,0.4967
0.4933,0.0067,0.5000
0.4933,0.0000,0.5067
0.4832,0.0067,0.5101
0.4832,0.0000,0.5168
0.4797,0.0000,0.5203
0.4762,0.0000,0.5238
0.4730,0.0067,0.5203
0.4762,0.0000,0.5238
0.4694,0.0000,0.5306
0.4658,0.0000,0.5342
0.4730,0.0000,0.5270
0.4694,0.0000,0.5306
0.4658,0.0000,0.5342
