# Au,Cu,Pt
0.3527,0.3185,0.3288
0.3527,0.3151,0.3322
0.3517,0.3173,0.3310
0.3517,0.3173,0.3310
0.3552,0.3138,0.3310
0.3507,0.3160,0.3333
0.3507,0.3194,0.3299
0.3507,0.3194,0.3299
0.3519,0.3206,0.3275
0.3484,0.3241,0.3275
0.3474,0.3263,0.3263
0.3451,0.3274,0.3275
0.3451,0.3274,0.3275
0.3463,0.3286,0.3251
0.3475,0.3298,0.3227
0.3464,0.3322,0.3214
0.3453,0.3309,0.3238
0.3453,0.3309,0.3238
0.3478,0.3333,0.3189
0.3478,0.3333,0.3189
0.3504,0.3321,0.3175
0.3504,0.3321,0.3175
0.3529,0.3309,0.3162
0.3543,0.3247,0.3210
0.3556,0.3259,0.3185
0.3498,0.3232,0.3270
0.3500,0.3269,0.3231
0.3527,0.3295,0.3178
0.3506,0.3267,0.3227
0.3548,0.3226,0.3226
0.3563,0.3198,0.3239
0.3592,0.3184,0.3224
0.3539,0.3210,0.3251
0.3539,0.3210,0.3251
0.3527,0.3236,0.3237
0.3583,0.3167,0.3250
0.3583,0.3167,0.3250
0.3583,0.3167,0.3250
0.3625,0.3083,0.3292
0.3656,0.3067,0.3277
0.3629,0.3080,0.3291
0.3629,0.3080,0.3291
0.3609,0.3000,0.3391
0.3590,0.3034,0.3376
0.3578,0.3017,0.3405
0.3609,0.3000,0.3391
0.3543,0.3004,0.3453
0.3529,0.3032,0.3439
0.3529,0.3032,0.3439
0.3561,0.3014,0.3425
0.3607,0.2968,0.3425
0.3641,0.2949,0.3410
0.3657,0.2917,0.3426
0.3674,0.2884,0.3442
0.3654,0.2836,0.3510
0.3707,0.2781,0.3512
0.3695,0.2808,0.3497
0.3677,0.2794,0.3529
0.3677,0.2843,0.3480
0.3713,0.2772,0.3515
0.3713,0.2772,0.3515
0.3762,0.2723,0.3515
0.3781,0.2687,0.3532
0.3850,0.2650,0.3500
0.3900,0.2600,0.3500
0.3900,0.2550,0.3550
0.3889,0.2525,0.3586
0.3874,0.2461,0.3665
0.3846,0.2462,0.3692
0.3886,0.2487,0.3627
0.3834,0.2435,0.3731
0.3874,0.2409,0.3717
0.3842,0.2368,0.3790
0.3947,0.2263,0.3790
0.3979,0.2251,0.3770
0.3895,0.2210,0.3895
0.3895,0.2210,0.3895
0.3916,0.2169,0.3915
0.3915,0.2117,0.3968
0.3901,0.2088,0.4011
0.3967,0.2011,0.4022
0.3977,0.2046,0.3977
0.3977,0.2046,0.3977
0.3911,0.2123,0.3966
0.3977,0.2046,0.3977
0.4023,0.2069,0.3908
0.4035,0.2047,0.3918
0.4059,0.1941,0.4000
0.4059,0.1941,0.4000
0.4024,0.1952,0.4024
0.4024,0.1952,0.4024
0.4072,0.1856,0.4072
0.4012,0.1916,0.4072
0.3976,0.1867,0.4157
0.3964,0.1829,0.4207
0.3951,0.1790,0.4259
0.4012,0.1729,0.4259
0.4037,0.1677,0.4286
0.4125,0.1625,0.4250
0.4088,0.1635,0.4277
0.4099,0.1615,0.4286
0.4074,0.1605,0.4321
0.4099,0.1491,0.4410
0.4125,0.1438,0.4437
0.4188,0.1375,0.4437
0.4114,0.1392,0.4494
0.4167,0.1346,0.4487
0.4231,0.1282,0.4487
0.4167,0.1282,0.4551
0.4323,0.1161,0.4516
0.4286,0.1169,0.4545
0.4351,0.1104,0.4545
0.4258,0.1097,0.4645
0.4379,0.1046,0.4575
0.4408,0.0987,0.4605
0.4445,0.0980,0.4575
0.4474,0.0921,0.4605
0.4481,0.0974,0.4545
0.4474,0.0921,0.4605
0.4569,0.0795,0.4636
0.4583,0.0695,0.4722
0.4681,0.0638,0.4681
0.4681,0.0638,0.4681
0.4643,0.0571,0.4786
0.4676,0.0504,0.4820
0.4676,0.0432,0.4892
0.4848,0.0379,0.4773
0.4846,0.0308,0.4846
0.4806,0.0310,0.4884
0.4884,0.0310,0.4806
0.4923,0.0308,0.4769
0.4922,0.0234,0.4844
0.4882,0.0236,0.4882
0.4882,0.0236,0.4882
0.4880,0.0240,0.4880
0.4880,0.0240,0.4880
0.4920,0.0161,0.4919
0.4919,0.0081,0.5000
0.4919,0.0081,0.5000
0.4876,0.0000,0.5124
0.4876,0.0000,0.5124
0.4917,0.0000,0.5083
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.4960,0.0081,0.4959
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.5041,0.0000,0.4959
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.4960,0.0080,0.4960
0.5079,0.0000,0.4921
0.5081,0.0000,0.4919
0.5079,0.0080,0.4841
0.5081,0.0000,0.4919
