# Au,Cu,Pt
0.3717,0.2478,0.3805
0.3722,0.2466,0.3812
0.3710,0.2489,0.3801
0.3699,0.2511,0.3790
0.3756,0.2443,0.3801
0.3790,0.2420,0.3790
0.3853,0.2431,0.3716
0.3889,0.2361,0.3750
0.3925,0.2383,0.3692
0.3972,0.2336,0.3692
0.4084,0.2254,0.3662
0.4038,0.2253,0.3709
0.4057,0.2217,0.3726
0.4076,0.2180,0.3744
0.4123,0.2133,0.3744
0.4115,0.2105,0.3780
0.4109,0.2079,0.3812
0.4121,0.2060,0.3819
0.4071,0.2060,0.3869
0.4011,0.2083,0.3906
0.3990,0.2072,0.3938
0.3979,0.2042,0.3979
0.3967,0.1957,0.4076
0.4000,0.2000,0.4000
0.3989,0.1968,0.4043
0.4054,0.1946,0.4000
0.4076,0.1902,0.4022
0.4098,0.1913,0.3989
0.4121,0.1868,0.4011
0.4167,0.1778,0.4055
0.4213,0.1798,0.3989
0.4213,0.1742,0.4045
0.4229,0.1657,0.4114
0.4261,0.1648,0.4091
0.4213,0.1742,0.4045
0.4261,0.1648,0.4091
0.4253,0.1667,0.4080
0.4286,0.1600,0.4114
0.4277,0.1561,0.4162
0.4328,0.1520,0.4152
0.4379,0.1479,0.4142
0.4353,0.1471,0.4176
0.4417,0.1411,0.4172
0.4438,0.1437,0.4125
0.4430,0.1393,0.4177
0.4437,0.1391,0.4172
0.4534,0.1333,0.4133
0.4545,0.1329,0.4126
0.4583,0.1320,0.4097
0.4648,0.1268,0.4084
0.4714,0.1143,0.4143
0.4643,0.1214,0.4143
0.4710,0.1087,0.4203
0.4722,0.1111,0.4167
0.4690,0.1103,0.4207
0.4722,0.1042,0.4236
0.4792,0.0972,0.4236
0.4789,0.0915,0.4296
0.4815,0.0889,0.4296
0.4889,0.0815,0.4296
0.4927,0.0735,0.4338
0.4894,0.0638,0.4468
0.4859,0.0634,0.4507
0.4859,0.0634,0.4507
0.4894,0.0567,0.4539
0.4894,0.0567,0.4539
0.4823,0.0567,0.4610
0.4894,0.0425,0.4681
0.4894,0.0425,0.4681
0.4964,0.0355,0.4681
0.4964,0.0284,0.4752
0.5035,0.0213,0.4752
0.5108,0.0144,0.4748
0.5145,0.0145,0.4710
0.5259,0.0074,0.4667
0.5221,0.0073,0.4706
0.5149,0.0075,0.4776
0.5185,0.0074,0.4741
0.5224,0.0000,0.4776
0.5224,0.0000,0.4776
0.5224,0.0000,0.4776
0.5259,0.0000,0.4741
0.5263,0.0000,0.4737
0.5191,0.0000,0.4809
0.5194,0.0000,0.4806
0.5191,0.0076,0.4733
0.5191,0.0076,0.4733
0.5116,0.0000,0.4884
0.5111,0.0074,0.4815
0.5224,0.0000,0.4776
0.5185,0.0074,0.4741
0.5185,0.0074,0.4741
0.5263,0.0000,0.4737
0.5263,0.0000,0.4737
0.5259,0.0074,0.4667
0.5263,0.0000,0.4737
0.5224,0.0075,0.4701
0.5263,0.0000,0.4737
0.5373,0.0000,0.4627
0.5338,0.0000,0.4662
0.5344,0.0000,0.4656
0.5224,0.0075,0.4701
0.5263,0.0000,0.4737
0.5263,0.0000,0.4737
0.5263,0.0000,0.4737
0.5344,0.0000,0.4656
0.5379,0.0000,0.4621
0.5407,0.0074,0.4519
0.5489,0.0000,0.4511
0.5522,0.0075,0.4403
0.5564,0.0000,0.4436
0.5489,0.0075,0.4436
0.5573,0.0000,0.4427
0.5649,0.0000,0.4351
0.5606,0.0076,0.4318
0.5615,0.0000,0.4385
