# Au,Cu,Pt
0.4926,0.1103,0.3971
0.4890,0.1095,0.4015
0.4890,0.1022,0.4088
0.4928,0.0942,0.4130
0.4928,0.0942,0.4130
0.4890,0.0949,0.4161
0.5000,0.0896,0.4104
0.4963,0.0902,0.4135
0.5000,0.0896,0.4104
0.5037,0.0815,0.4148
0.5182,0.0657,0.4161
0.5107,0.0638,0.4255
0.5107,0.0567,0.4326
0.5035,0.0559,0.4406
0.5106,0.0497,0.4397
0.5143,0.0429,0.4428
0.5143,0.0429,0.4428
0.5180,0.0360,0.4460
0.5109,0.0292,0.4599
0.5073,0.0221,0.4706
0.5111,0.0148,0.4741
0.5188,0.0075,0.4737
0.5149,0.0149,0.4702
0.5149,0.0075,0.4776
0.5185,0.0074,0.4741
0.5149,0.0075,0.4776
0.5149,0.0075,0.4776
0.5151,0.0076,0.4773
0.5151,0.0076,0.4773
0.5115,0.0000,0.4885
0.5115,0.0000,0.4885
0.5077,0.0000,0.4923
0.5077,0.0000,0.4923
0.5115,0.0000,0.4885
0.5038,0.0000,0.4962
0.4961,0.0000,0.5039
0.4961,0.0000,0.5039
0.5000,0.0000,0.5000
0.4963,0.0074,0.4963
0.4963,0.0074,0.4963
0.4963,0.0074,0.4963
0.4962,0.0000,0.5038
0.4963,0.0074,0.4963
0.5113,0.0000,0.4887
0.5038,0.0000,0.4962
0.4962,0.0076,0.4962
0.5039,0.0000,0.4961
0.5000,0.0077,0.4923
0.5000,0.0077,0.4923
0.5000,0.0000,0.5000
0.4962,0.0076,0.4962
0.4961,0.0000,0.5039
