# Au,Cu,Pt
0.3333,0.3480,0.3187
0.3333,0.3443,0.3224
0.3346,0.3456,0.3198
0.3333,0.3445,0.3222
0.3370,0.3445,0.3185
0.3370,0.3445,0.3185
0.3346,0.3457,0.3197
0.3358,0.3433,0.3209
0.3308,0.3459,0.3233
0.3296,0.3446,0.3258
0.3308,0.3421,0.3271
0.3321,0.3396,0.3283
0.3308,0.3422,0.3270
0.3308,0.3422,0.3270
0.3346,0.3423,0.3231
0.3372,0.3450,0.3178
0.3307,0.3502,0.3191
0.3359,0.3475,0.3166
0.3372,0.3450,0.3178
0.3346,0.3463,0.3191
0.3385,0.3424,0.3191
0.3412,0.3412,0.3176
0.3412,0.3412,0.3176
0.3412,0.3412,0.3176
0.3399,0.3398,0.3203
0.3399,0.3398,0.3203
0.3386,0.3425,0.3189
0.3413,0.3413,0.3174
0.3413,0.3413,0.3174
0.3439,0.3360,0.3201
0.3452,0.3373,0.3175
0.3426,0.3387,0.3187
0.3426,0.3426,0.3148
0.3426,0.3426,0.3148
0.3454,0.3414,0.3132
0.3494,0.3414,0.3092
0.3468,0.3427,0.3105
0.3454,0.3414,0.3132
0.3454,0.3414,0.3132
0.3454,0.3414,0.3132
0.3482,0.3360,0.3158
0.3455,0.3374,0.3171
0.3473,0.3263,0.3264
0.3524,0.3279,0.3197
0.3498,0.3292,0.3210
0.3512,0.3265,0.3223
0.3527,0.3236,0.3237
0.3527,0.3236,0.3237
0.3583,0.3167,0.3250
0.3583,0.3167,0.3250
0.3583,0.3167,0.3250
0.3583,0.3167,0.3250
0.3614,0.3109,0.3277
0.3614,0.3109,0.3277
0.3629,0.3080,0.3291
0.3629,0.3038,0.3333
0.3617,0.3021,0.3362
0.3617,0.3021,0.3362
0.3648,0.2961,0.3391
0.3632,0.2949,0.3419
0.3707,0.2888,0.3405
0.3723,0.2900,0.3377
0.3661,0.2902,0.3437
0.3789,0.2863,0.3348
0.3778,0.2844,0.3378
0.3795,0.2812,0.3393
0.3822,0.2756,0.3422
0.3795,0.2723,0.3482
0.3825,0.2673,0.3502
0.3814,0.2698,0.3488
0.3814,0.2698,0.3488
0.3846,0.2596,0.3558
0.3854,0.2585,0.3561
0.3873,0.2598,0.3529
0.3873,0.2598,0.3529
0.3911,0.2574,0.3515
0.3881,0.2587,0.3532
0.3900,0.2600,0.3500
0.3900,0.2500,0.3600
0.3920,0.2462,0.3618
0.3909,0.2436,0.3655
0.3909,0.2436,0.3655
0.3909,0.2436,0.3655
0.3959,0.2386,0.3655
0.3959,0.2335,0.3706
0.3959,0.2335,0.3706
0.3980,0.2296,0.3724
0.3969,0.2268,0.3763
0.4021,0.2216,0.3763
0.3957,0.2193,0.3850
0.4022,0.2174,0.3804
0.3989,0.2186,0.3825
0.4022,0.2119,0.3859
0.4044,0.2076,0.3880
0.4088,0.1989,0.3923
0.4088,0.1989,0.3923
0.4098,0.2022,0.3880
0.4098,0.1967,0.3935
0.4088,0.1934,0.3978
0.4111,0.1889,0.4000
0.4134,0.1844,0.4022
0.4134,0.1844,0.4022
0.4229,0.1771,0.4000
0.4195,0.1782,0.4023
0.4269,0.1754,0.3977
0.4207,0.1768,0.4025
0.4198,0.1728,0.4074
0.4167,0.1607,0.4226
0.4226,0.1548,0.4226
0.4157,0.1506,0.4337
0.4157,0.1506,0.4337
0.4217,0.1446,0.4337
0.4337,0.1386,0.4277
0.4338,0.1325,0.4337
0.4329,0.1281,0.4390
0.4395,0.1146,0.4459
0.4351,0.1169,0.4480
0.4379,0.1177,0.4444
0.4445,0.1111,0.4444
0.4452,0.1096,0.4452
0.4444,0.1042,0.4514
0.4514,0.0972,0.4514
0.4476,0.0909,0.4615
0.4476,0.0909,0.4615
0.4476,0.0909,0.4615
0.4633,0.0882,0.4485
0.4706,0.0809,0.4485
0.4633,0.0882,0.4485
0.4662,0.0827,0.4511
0.4697,0.0758,0.4545
0.4769,0.0692,0.4539
0.4844,0.0625,0.4531
0.4922,0.0547,0.4531
0.4922,0.0547,0.4531
0.5039,0.0473,0.4488
0.5040,0.0400,0.4560
0.5120,0.0320,0.4560
0.5041,0.0325,0.4634
0.5041,0.0244,0.4715
0.4844,0.0156,0.5000
0.4806,0.0233,0.4961
0.4846,0.0231,0.4923
0.4923,0.0154,0.4923
0.4884,0.0232,0.4884
0.4922,0.0234,0.4844
0.5078,0.0156,0.4766
0.5078,0.0156,0.4766
0.5078,0.0234,0.4688
0.5159,0.0159,0.4682
0.5118,0.0236,0.4646
0.5197,0.0157,0.4646
0.5197,0.0157,0.4646
0.5238,0.0079,0.4683
0.5238,0.0079,0.4683
0.5242,0.0081,0.4677
0.5280,0.0080,0.4640
0.5276,0.0157,0.4567
0.5360,0.0080,0.4560
0.5360,0.0080,0.4560
0.5366,0.0081,0.4553
0.5366,0.0081,0.4553
0.5366,0.0081,0.4553
0.5366,0.0000,0.4634
0.5366,0.0000,0.4634
0.5366,0.0000,0.4634
0.5366,0.0000,0.4634
0.5366,0.0000,0.4634
0.5455,0.0000,0.4545
0.5528,0.0000,0.4472
0.5492,0.0000,0.4508
0.5447,0.0000,0.4553
0.5372,0.0000,0.4628
0.5455,0.0000,0.4545
0.5455,0.0000,0.4545
0.5417,0.0000,0.4583
