# Pd,Pt,Ru
0.310,0.370,0.320
0.380,0.510,0.110
0.370,0.590,0.040
0.360,0.610,0.030
0.380,0.610,0.010
0.380,0.600,0.020
0.390,0.590,0.020
0.400,0.590,0.010
