# Pd,Pt,Ru
0.330,0.330,0.340
0.520,0.370,0.110
0.530,0.410,0.060
0.550,0.410,0.040
0.570,0.400,0.030
0.570,0.410,0.020
0.580,0.410,0.010
0.600,0.400,0.000
