# Pd,Pt,Ru
0.350,0.340,0.310
0.430,0.420,0.150
0.510,0.450,0.040
0.440,0.500,0.060
0.420,0.520,0.060
0.460,0.530,0.010
0.450,0.530,0.020
0.460,0.530,0.010
0.470,0.520,0.010
