# Pd,Pt,Ru
0.330,0.350,0.320
0.490,0.440,0.070
0.520,0.450,0.030
0.510,0.470,0.020
0.510,0.480,0.010
0.500,0.500,0.000
0.500,0.500,0.000
0.510,0.490,0.000
