# Pd,Pt,Ru,U_crit
0.45,0.10,0.45,0.867188,0.867188,0.867188,0.867188,0.867188
0.45,0.05,0.50,0.843750,0.843750,0.851562,0.843750,0.843750
0.45,0.00,0.55,0.812500,0.812500,0.812500,0.812500,0.812500
0.40,0.60,0.00,0.976562,0.976562,0.960938,0.976562,0.976562
0.40,0.55,0.05,0.960938,0.976562,0.960938,0.960938,0.976562
0.40,0.50,0.10,0.960938,0.968750,0.960938,0.960938,0.960938
0.40,0.45,0.15,0.945312,0.960938,0.945312,0.960938,0.953125
0.40,0.40,0.20,0.945312,0.953125,0.945312,0.953125,0.937500
0.40,0.35,0.25,0.929688,0.929688,0.945312,0.937500,0.929688
0.40,0.30,0.30,0.906250,0.929688,0.906250,0.929688,0.929688
0.40,0.25,0.35,0.898438,0.906250,0.906250,0.906250,0.906250
0.40,0.20,0.40,0.890625,0.890625,0.906250,0.906250,0.898438
0.40,0.15,0.45,0.875000,0.890625,0.890625,0.898438,0.890625
0.40,0.10,0.50,0.867188,0.875000,0.875000,0.875000,0.875000
0.40,0.05,0.55,0.843750,0.859375,0.867188,0.867188,0.843750
0.40,0.00,0.60,0.812500,0.812500,0.812500,0.820312,0.812500
0.35,0.65,0.00,0.976562,0.976562,0.976562,0.984375,0.976562
0.35,0.60,0.05,0.976562,0.976562,0.976562,0.976562,0.976562
0.35,0.55,0.10,0.976562,0.976562,0.960938,0.976562,0.976562
0.35,0.50,0.15,0.960938,0.960938,0.960938,0.968750,0.960938
0.35,0.45,0.20,0.960938,0.960938,0.960938,0.960938,0.960938
0.35,0.40,0.25,0.960938,0.953125,0.953125,0.976562,0.953125
0.35,0.35,0.30,0.929688,0.929688,0.945312,0.953125,0.945312
0.35,0.30,0.35,0.914062,0.929688,0.929688,0.929688,0.921875
0.35,0.25,0.40,0.906250,0.906250,0.914062,0.921875,0.906250
0.35,0.20,0.45,0.890625,0.898438,0.906250,0.914062,0.906250
0.35,0.15,0.50,0.882812,0.890625,0.890625,0.906250,0.890625
0.35,0.10,0.55,0.875000,0.882812,0.875000,0.875000,0.875000
0.35,0.05,0.60,0.867188,0.843750,0.851562,0.867188,0.859375
0.35,0.00,0.65,0.812500,0.812500,0.812500,0.812500,0.812500
0.30,0.70,0.00,0.992188,0.992188,0.984375,0.992188,0.992188
0.30,0.65,0.05,0.976562,0.992188,0.976562,0.992188,0.992188
0.30,0.60,0.10,0.976562,0.984375,0.976562,0.992188,0.976562
0.30,0.55,0.15,0.976562,0.976562,0.976562,0.976562,0.976562
0.30,0.50,0.20,0.960938,0.976562,0.968750,0.984375,0.976562
0.30,0.45,0.25,0.960938,0.976562,0.960938,0.976562,0.976562
0.30,0.40,0.30,0.960938,0.960938,0.960938,0.968750,0.976562
0.30,0.35,0.35,0.945312,0.953125,0.945312,0.953125,0.953125
