# Au,Ir,Pd,Pt,Rh,Ru
0.054,0.189,0.189,0.213,0.226,0.128
0.056,0.192,0.201,0.238,0.238,0.075
0.057,0.190,0.213,0.227,0.242,0.071
0.057,0.201,0.211,0.230,0.239,0.062
0.057,0.196,0.211,0.234,0.234,0.067
0.058,0.197,0.212,0.236,0.236,0.062
0.057,0.201,0.211,0.234,0.234,0.062
0.057,0.201,0.211,0.234,0.234,0.062
