# Pd_b,Pt_b,Ru_b,Pd_isc,Pt_isc,Ru_isc,Pd_fsc,Pt_fsc,Ru_fsc,Sd
0.350 0.200 0.450 0.370 0.200 0.430 0.570 0.420 0.010 0.250
0.350 0.150 0.500 0.360 0.140 0.500 0.700 0.300 0.000 0.159
0.350 0.100 0.550 0.330 0.120 0.550 0.780 0.200 0.020 0.216
0.350 0.050 0.600 0.360 0.090 0.550 0.830 0.150 0.020 0.159
0.350 0.000 0.650 0.390 0.000 0.610 1.000 0.000 0.000 0.098
0.300 0.700 0.000 0.280 0.720 0.000 0.280 0.720 0.000 1.000
0.300 0.650 0.050 0.320 0.630 0.050 0.330 0.670 0.000 0.807
0.300 0.600 0.100 0.250 0.630 0.120 0.290 0.710 0.000 0.662
0.300 0.550 0.150 0.290 0.540 0.170 0.370 0.630 0.000 0.544
0.300 0.500 0.200 0.280 0.490 0.230 0.380 0.620 0.000 0.426
0.300 0.450 0.250 0.350 0.390 0.260 0.460 0.540 0.000 0.361
0.300 0.400 0.300 0.350 0.400 0.250 0.400 0.590 0.010 0.338
0.300 0.350 0.350 0.300 0.340 0.360 0.400 0.600 0.000 0.277
0.300 0.300 0.400 0.290 0.260 0.450 0.510 0.480 0.010 0.253
0.300 0.250 0.450 0.340 0.260 0.400 0.520 0.460 0.020 0.213
0.300 0.200 0.500 0.380 0.180 0.440 0.660 0.300 0.040 0.236
0.300 0.150 0.550 0.270 0.170 0.560 0.650 0.270 0.080 0.203
0.300 0.100 0.600 0.280 0.100 0.620 0.650 0.300 0.050 0.125
0.300 0.050 0.650 0.260 0.040 0.700 0.620 0.190 0.190 0.071
0.300 0.000 0.700 0.310 0.000 0.690 0.710 0.000 0.290 0.081
0.250 0.750 0.000 0.260 0.740 0.000 0.260 0.740 0.000 1.000
0.250 0.700 0.050 0.250 0.710 0.040 0.250 0.750 0.000 0.841
0.250 0.650 0.100 0.230 0.660 0.110 0.270 0.730 0.000 0.642
0.250 0.600 0.150 0.260 0.570 0.170 0.310 0.690 0.000 0.581
0.250 0.550 0.200 0.290 0.490 0.220 0.370 0.630 0.000 0.436
