# Pd,Pt,Ru
0.331,0.355,0.314
0.412,0.431,0.157
0.444,0.475,0.081
0.426,0.505,0.069
0.432,0.537,0.032
0.465,0.515,0.020
0.470,0.520,0.010
0.459,0.531,0.010
0.459,0.531,0.010
