# Pd,Pt,Ru
0.365,0.311,0.324
0.449,0.449,0.103
0.544,0.417,0.039
0.549,0.402,0.049
0.567,0.423,0.010
0.570,0.430,0.000
0.566,0.434,0.000
0.566,0.434,0.000
