# Pd,Pt,Ru
0.351,0.318,0.331
0.413,0.431,0.156
0.509,0.418,0.073
0.544,0.447,0.010
0.533,0.457,0.010
0.538,0.453,0.009
0.542,0.458,0.000
0.541,0.459,0.000
0.541,0.459,0.000
0.542,0.458,0.000
0.542,0.458,0.000
0.542,0.458,0.000
