# Pd,Pt,Ru
0.365,0.314,0.321
0.569,0.324,0.108
0.628,0.314,0.058
0.644,0.322,0.034
0.626,0.330,0.044
0.634,0.355,0.011
0.655,0.345,0.000
0.652,0.348,0.000
0.648,0.352,0.000
0.648,0.352,0.000
