# Pd,Pt,Ru
0.307,0.314,0.378
0.362,0.479,0.160
0.452,0.488,0.060
0.476,0.488,0.036
0.494,0.494,0.012
0.500,0.500,0.000
0.487,0.513,0.000
0.481,0.519,0.000
0.481,0.519,0.000
