# Pd,Pt,Ru
0.345,0.365,0.291
0.423,0.489,0.088
0.457,0.488,0.055
0.449,0.496,0.055
0.441,0.551,0.008
0.422,0.569,0.009
0.415,0.576,0.008
0.426,0.574,0.000
0.426,0.574,0.000
