# dE_Ir,dE_Pd,dE_Pt,dE_Rh,dE_Ru,U_Ir,U_Pd,U_Pt,U_Rh,U_Ru
-0.472254,-0.480453,-0.669521,0.000000,-0.831665,-0.905587,0.000000,109936856156053004430684688293361139437198563074830839087770411524128200290738217465731355048111190833116417344926079428179410625872608665435448094628959756263355888943175394549913640562199449997897207526303512211931162038839728043439140005797167104.000000,0.327746,1.339849,0.005239,0.000000,0.534167,0.727206,1364401822602872072968993606211052726094158648246919446855585932578158610579914134347923686240817120225408467932807168.000000,0.000000
-0.376471,-0.168700,-0.510362,0.000000,-0.459095,-0.242339,0.000000,2297614502081335.500000,0.423529,1.443767,0.084819,-0.866025,0.720452,1.058830,6799433285294652705540729084919920329477340683688533932067113431273478619505218973684772610088059797504.000000,0.000000
-0.128962,-0.111017,-0.194118,0.000000,-0.245354,-0.322466,0.000000,7351823685461814677518358730953713524396978406851818694539976345532625484817917256019197927505207894125343672642169080399795546617388228112083287217145263084309338085811749216890559166744681278400084700401171732599354788117741568.000000,0.671038,1.462994,0.242941,-0.866025,0.827323,1.018767,28193301959458008635803682324596137255774702072300487366640969485607566684717056.000000,0.000000
-0.002530,0.007130,0.007903,0.000000,0.010484,-0.008994,0.000000,215627819508370180723935509101033786890787502699595235610882884663039709714294009776724735766530600654622144622420382707777227905428077135006897166939141196066391939736299078383190290605552307601381489499264947972329565262183525253120.000000,0.797470,1.502377,0.343952,-0.000000,0.955242,1.175503,13411690643219014604355128354155005021835819559288210127039074089035409179701541825373802815162523872245186309989733115723075713038290542863175964338615075161680974680520842260465974018020047144878080.000000,0.000000
0.137883,0.148948,0.231530,0.000000,0.271698,0.314122,0.000000,106264276983936096498849257669984247070928915929215644022547428805284144402087968790868079718405477765528332989882922893147579449736193093860530036884535965565632744201588165128968944462115597697166323674489068335933563644364161642524848988908158976.000000,0.937883,1.549649,0.455765,0.866025,1.085849,1.337061,13074125786934500260656036083173137153699665528294389997419077503390942821875712.000000,0.000000
0.305168,0.216242,0.423910,0.000000,0.461105,0.341462,0.000000,5820285460339901282215131318205591630043692326052654287848445949710534651335927205242931991737941129409260146136031130149812336702397180814760293238499940266244501159117780001447175648675590830228104996208579595277741800665642168979679967841317623431168.000000,1.105168,1.572081,0.551955,0.866025,1.180553,1.350731,650751136180541400417422016512.000000,0.000000
0.490033,0.541546,0.731357,0.000000,0.825244,1.010800,0.000000,60693891740498784873792185199832571719081739073394088936012538933661165600072940360025537548884547450992270875625427111815893162100891038584233113844800441692015561084334377610208242884552155447466248087403830626900478470928100450460681094421282816.000000,1.290033,1.680515,0.705678,0.000000,1.362622,1.685400,1379492405035348283545875717209173692088038899637733051658777345517309574529955867798264891490786846846632827603530494188309188607926992576601879548905070261359825333252957537309702571603813905809225163682345124628529152.000000,1195276843123562046586087494322066907714437401166006746503075969155719953282546548735823839232.000000
