# Ag_b,Pd_b,Pt_b,Ru_b,Ag_f,Pd_f,Pt_f,Ru_f,S_d
0.30,0.20,0.50,0.00,0.32,0.20,0.48,0.00,0.31,0.18,0.51,0.00,1.0000
0.30,0.20,0.40,0.10,0.31,0.24,0.45,0.00,0.32,0.19,0.42,0.07,0.6850
0.30,0.20,0.30,0.20,0.38,0.24,0.38,0.00,0.34,0.20,0.33,0.14,0.5600
0.30,0.20,0.20,0.30,0.46,0.24,0.30,0.00,0.36,0.21,0.24,0.20,0.4267
0.30,0.20,0.10,0.40,0.56,0.26,0.18,0.00,0.38,0.23,0.13,0.26,0.3783
0.30,0.20,0.00,0.50,0.64,0.36,0.00,0.00,0.42,0.24,0.00,0.34,0.3067
0.30,0.10,0.60,0.00,0.31,0.10,0.59,0.00,0.31,0.09,0.60,0.00,1.0000
0.30,0.10,0.50,0.10,0.31,0.12,0.57,0.00,0.32,0.10,0.51,0.07,0.6833
0.30,0.10,0.40,0.20,0.37,0.12,0.51,0.00,0.33,0.10,0.43,0.14,0.5600
0.30,0.10,0.30,0.30,0.46,0.11,0.43,0.00,0.35,0.11,0.34,0.20,0.4367
0.30,0.10,0.20,0.40,0.49,0.15,0.35,0.01,0.38,0.12,0.24,0.26,0.4050
0.30,0.10,0.10,0.50,0.63,0.19,0.17,0.01,0.42,0.13,0.13,0.33,0.2967
0.30,0.10,0.00,0.60,0.78,0.21,0.00,0.01,0.48,0.14,0.00,0.38,0.2417
0.30,0.00,0.70,0.00,0.31,0.00,0.69,0.00,0.31,0.00,0.69,0.00,1.0000
0.30,0.00,0.60,0.10,0.31,0.00,0.69,0.00,0.32,0.00,0.62,0.07,0.6833
0.30,0.00,0.50,0.20,0.38,0.00,0.62,0.00,0.34,0.00,0.53,0.14,0.5600
0.30,0.00,0.40,0.30,0.47,0.00,0.53,0.00,0.35,0.00,0.45,0.20,0.4417
0.30,0.00,0.30,0.40,0.48,0.00,0.50,0.02,0.37,0.00,0.36,0.27,0.4000
0.30,0.00,0.20,0.50,0.65,0.00,0.33,0.02,0.41,0.00,0.25,0.34,0.3267
0.30,0.00,0.10,0.60,0.76,0.00,0.23,0.01,0.47,0.00,0.15,0.38,0.2267
0.30,0.00,0.00,0.70,0.98,0.00,0.00,0.02,0.55,0.00,0.00,0.45,0.1550
0.20,0.80,0.00,0.00,0.21,0.79,0.00,0.00,0.21,0.79,0.00,0.00,1.0000
0.20,0.70,0.10,0.00,0.21,0.71,0.08,0.00,0.21,0.69,0.10,0.00,1.0000
0.20,0.70,0.00,0.10,0.21,0.79,0.00,0.00,0.21,0.72,0.00,0.07,0.6833
0.20,0.60,0.20,0.00,0.21,0.62,0.17,0.00,0.21,0.59,0.20,0.00,1.0000
0.20,0.60,0.10,0.10,0.21,0.67,0.12,0.00,0.21,0.61,0.11,0.07,0.6833
0.20,0.60,0.00,0.20,0.25,0.75,0.00,0.00,0.22,0.65,0.00,0.13,0.5933
0.20,0.50,0.30,0.00,0.21,0.52,0.27,0.00,0.21,0.50,0.30,0.00,1.0000
0.20,0.50,0.20,0.10,0.21,0.57,0.22,0.00,0.21,0.52,0.20,0.07,0.6833
0.20,0.50,0.10,0.20,0.25,0.64,0.11,0.00,0.22,0.54,0.10,0.13,0.5950
0.20,0.50,0.00,0.30,0.30,0.70,0.00,0.00,0.24,0.56,0.00,0.20,0.4700
0.20,0.40,0.40,0.00,0.21,0.42,0.37,0.00,0.21,0.39,0.41,0.00,1.0000
0.20,0.40,0.30,0.10,0.21,0.46,0.33,0.00,0.21,0.41,0.31,0.07,0.6850
0.20,0.40,0.20,0.20,0.26,0.49,0.25,0.00,0.22,0.42,0.22,0.14,0.5617
0.20,0.40,0.10,0.30,0.27,0.58,0.14,0.01,0.23,0.45,0.12,0.20,0.4567
0.20,0.40,0.00,0.40,0.36,0.64,0.00,0.00,0.25,0.48,0.00,0.27,0.3883
0.20,0.30,0.50,0.00,0.21,0.31,0.48,0.00,0.21,0.29,0.50,0.00,1.0000
0.20,0.30,0.40,0.10,0.22,0.33,0.45,0.00,0.21,0.30,0.42,0.07,0.6850
0.20,0.30,0.30,0.20,0.26,0.36,0.38,0.00,0.22,0.32,0.33,0.13,0.5800
0.20,0.30,0.20,0.30,0.25,0.44,0.30,0.01,0.24,0.33,0.23,0.20,0.4533
0.20,0.30,0.10,0.40,0.37,0.45,0.18,0.00,0.25,0.36,0.13,0.26,0.3900
0.20,0.30,0.00,0.50,0.39,0.61,0.00,0.00,0.28,0.39,0.00,0.33,0.3150
0.20,0.20,0.60,0.00,0.21,0.20,0.59,0.00,0.21,0.20,0.59,0.00,1.0000
0.20,0.20,0.50,0.10,0.21,0.22,0.57,0.00,0.21,0.21,0.51,0.07,0.6833
0.20,0.20,0.40,0.20,0.25,0.23,0.51,0.01,0.22,0.22,0.43,0.13,0.6050
